자치구코드,자치구명,법정동코드,법정동명,본번,부번,건물명,계약일,물건금액,건물면적,층,건축년도,건물용도,신고구분
11710,송파구,10700,가락동,0176,0000,삼환,20251018,210000,121.04,10,1984,아파트,중개거래
11710,송파구,10800,문정동,0145,0000,문정시영,20251018,79000,39.69,5,1989,아파트,중개거래
11710,송파구,10200,신천동,0007,0018,롯데캐슬골드,20251017,260000,148.15,19,2005,아파트,중개거래
11710,송파구,10100,잠실동,0044,0000,레이크팰리스,20251017,380000,135.82,8,2006,아파트,중개거래
11710,송파구,10700,가락동,0176,0000,삼환,20251017,210000,121.04,8,1984,아파트,중개거래
11710,송파구,10700,가락동,0079,0000,롯데캐슬,20251017,168000,180.667,19,2003,아파트,중개거래
11710,송파구,10700,가락동,0070,0019,대림,20251017,130000,68.78,7,1988,아파트,중개거래
11710,송파구,11400,마천동,0319,0000,금호어울림,20251017,87500,59.98,5,2006,아파트,중개거래
11710,송파구,10300,풍납동,0391,0000,극동,20251017,141000,79.945,8,1987,아파트,중개거래
11710,송파구,10300,풍납동,0391,0000,극동,20251017,139000,79.945,12,1987,아파트,중개거래
11710,송파구,10300,풍납동,0391,0000,극동,20251017,114000,58.11,1,1987,아파트,중개거래
11710,송파구,10900,장지동,0901,0000,위례24단지(꿈에그린),20251017,133000,54.12,12,2013,아파트,중개거래
11710,송파구,10100,잠실동,0040,0000,갤러리아팰리스,20251017,283000,123.291,32,2005,아파트,중개거래
11710,송파구,10700,가락동,0140,0000,가락(1차)쌍용아파트,20251017,165000,59.92,4,1997,아파트,중개거래
11710,송파구,10700,가락동,0140,0000,가락(1차)쌍용아파트,20251017,195000,84.69,13,1997,아파트,중개거래
11710,송파구,10700,가락동,0120,0004,가락우성2,20251017,107000,84.95,3,2000,아파트,중개거래
11710,송파구,10300,풍납동,0413,0001,현대1,20251017,153000,83.02,4,1995,아파트,중개거래
11710,송파구,10800,문정동,0104,0000,현대,20251017,94500,84.03,8,1991,아파트,중개거래
11710,송파구,10700,가락동,0913,0000,헬리오시티,20251017,290000,84.97,3,2018,아파트,중개거래
11710,송파구,10700,가락동,0102,0000,한신1,20251017,130000,84.51,6,1993,아파트,중개거래
11710,송파구,10100,잠실동,0035,0000,트리지움,20251017,290000,59.88,14,2007,아파트,중개거래
11710,송파구,10800,문정동,0150,0000,올림픽훼밀리타운,20251017,320000,158.705,11,1988,아파트,중개거래
11710,송파구,10900,장지동,0901,0000,위례24단지(꿈에그린),20251017,129000,51.77,9,2013,아파트,중개거래
11710,송파구,10900,장지동,0901,0000,위례24단지(꿈에그린),20251017,133000,54.12,12,2013,아파트,중개거래
11710,송파구,10800,문정동,0150,0000,올림픽훼밀리타운,20251017,249500,84.705,3,1988,아파트,중개거래
11710,송파구,11100,방이동,0171,0000,올림픽베어스타운1,20251017,144600,84.24,10,1996,아파트,중개거래
11710,송파구,10900,장지동,0884,0000,위례2차아이파크,20251017,180000,90.293,4,2016,아파트,중개거래
11710,송파구,10400,송파동,0031,0000,여흥레이크빌,20251017,205000,167.73,5,2003,아파트,중개거래
11710,송파구,10900,장지동,0842,0000,송파파인타운8단지,20251017,157000,59.97,9,2008,아파트,중개거래
11710,송파구,10900,장지동,0845,0000,송파파인타운5단지,20251017,170000,84.98,5,2008,아파트,중개거래
11710,송파구,10400,송파동,0162,0000,송파삼성래미안아파트,20251017,220000,126.4,23,2001,아파트,중개거래
11710,송파구,11300,거여동,0597,0000,송파레이크파크호반써밋Ⅰ,20251017,191000,108.811,9,2022,아파트,중개거래
11710,송파구,10800,문정동,0150,0000,올림픽훼밀리타운,20251016,299700,136.325,14,1988,아파트,중개거래
11710,송파구,10800,문정동,0150,0000,올림픽훼밀리타운,20251016,279000,117.585,7,1988,아파트,중개거래
11710,송파구,11100,방이동,0089,0000,올림픽선수기자촌2단지,20251016,315000,100.82,7,1988,아파트,중개거래
11710,송파구,11200,오금동,0029,0000,쌍용스윗닷홈1단지,20251016,132900,84.94,2,2005,아파트,중개거래
11710,송파구,11300,거여동,0654,0000,송파위례리슈빌,20251016,208000,111.535,17,2021,아파트,중개거래
11710,송파구,11200,오금동,0165,0000,상아2차아파트,20251016,116500,50.72,10,1988,아파트,중개거래
11710,송파구,11300,거여동,0046,0000,현대3차,20251016,97700,84.94,11,1993,아파트,중개거래
11710,송파구,10700,가락동,0913,0000,헬리오시티,20251016,173000,39.1,11,2018,아파트,중개거래
11710,송파구,10300,풍납동,0506,0000,동아한가람1,20251016,103500,84.38,2,1995,아파트,중개거래
11710,송파구,10700,가락동,0070,0019,대림,20251016,151500,120.96,3,1988,아파트,중개거래
11710,송파구,10700,가락동,0070,0019,대림,20251016,130000,69.74,12,1988,아파트,중개거래
11710,송파구,10200,신천동,0017,0000,파크리오,20251016,285000,84.9,3,2008,아파트,중개거래
11710,송파구,10200,신천동,0017,0000,파크리오,20251016,280000,84.9,29,2008,아파트,중개거래
11710,송파구,10200,신천동,0007,0014,잠실더샵스타파크,20251016,246000,157.08,8,2008,아파트,중개거래
11710,송파구,10100,잠실동,0101,0001,우성아파트,20251016,288000,80.35,12,1981,아파트,중개거래
11710,송파구,10100,잠실동,0035,0000,트리지움,20251016,318000,84.83,12,2007,아파트,중개거래
11710,송파구,10200,신천동,0007,0000,장미1,20251015,310000,82.45,3,1979,아파트,중개거래
11710,송파구,10200,신천동,0007,0000,장미1,20251015,294000,71.2,11,1979,아파트,중개거래
11710,송파구,10100,잠실동,0035,0000,트리지움,20251015,430000,149.45,24,2007,아파트,중개거래
11710,송파구,10200,신천동,0017,0000,파크리오,20251015,260000,59.95,1,2008,아파트,중개거래
11710,송파구,10800,문정동,0618,0000,파크하비오,20251015,182000,84.972,13,2016,아파트,중개거래
11710,송파구,10300,풍납동,0514,0000,잠실올림픽공원아이파크,20251015,195000,59.97,29,2019,아파트,중개거래
11710,송파구,10200,신천동,0007,0019,잠실시그마타워,20251015,211000,155.48,23,1996,아파트,중개거래
11710,송파구,10900,장지동,0901,0000,위례24단지(꿈에그린),20251015,128000,51.77,12,2013,아파트,중개거래
11710,송파구,10900,장지동,0901,0000,위례24단지(꿈에그린),20251015,152000,75.97,1,2013,아파트,중개거래
11710,송파구,10900,장지동,0901,0000,위례24단지(꿈에그린),20251015,185000,84.96,10,2013,아파트,중개거래
11710,송파구,10900,장지동,0878,0000,위례신도시송파푸르지오,20251015,187000,107.634,15,2015,아파트,중개거래
11710,송파구,10800,문정동,0656,0000,힐스테이트e편한세상문정,20251015,166500,59.94,10,2024,아파트,중개거래
11710,송파구,11100,방이동,0198,0010,현대홈타운스위트105,20251015,174000,148.68,2,2004,아파트,중개거래
11710,송파구,10300,풍납동,0261,0000,현대리버빌2지구,20251015,107000,84.97,2,1999,아파트,중개거래
11710,송파구,10700,가락동,0913,0000,헬리오시티,20251015,291000,84.95,23,2018,아파트,중개거래
11710,송파구,10300,풍납동,0391,0000,극동,20251015,137000,79.945,3,1987,아파트,중개거래
11710,송파구,10100,잠실동,0040,0000,갤러리아팰리스,20251015,339000,163.935,25,2005,아파트,중개거래
11710,송파구,10100,잠실동,0040,0000,갤러리아팰리스,20251015,283000,122.989,35,2005,아파트,중개거래
11710,송파구,10700,가락동,0095,0001,가락금호아파트,20251015,176000,85,7,1997,아파트,중개거래
11710,송파구,10700,가락동,0053,0000,"가락3차쌍용스윗닷홈101동,102동",20251015,125500,59.94,4,2005,아파트,중개거래
11710,송파구,10400,송파동,0151,0000,2차한양아파트,20251015,229500,84.92,8,1984,아파트,중개거래
11710,송파구,10300,풍납동,0401,0001,쌍용,20251015,138000,84.85,12,1994,아파트,중개거래
11710,송파구,11300,거여동,0607,0000,송파레이크파크호반써밋Ⅱ,20251015,180000,108.811,4,2022,아파트,중개거래
11710,송파구,10400,송파동,0246,0000,송파센텀레이크,20251015,132000,71.273,6,2024,아파트,중개거래
11710,송파구,11300,거여동,0697,0000,송파시그니처롯데캐슬,20251015,188000,84.98,29,2021,아파트,중개거래
11710,송파구,11200,오금동,0619,0000,송파호반베르디움더퍼스트,20251015,164000,101.463,9,2018,아파트,중개거래
11710,송파구,10100,잠실동,0101,0001,우성아파트,20251015,383000,136.34,8,1981,아파트,중개거래
11710,송파구,10100,잠실동,0320,0000,우성4차,20251015,227000,81.14,7,1983,아파트,중개거래
11710,송파구,11400,마천동,0020,0000,신동아,20251015,76000,84.71,1,2001,아파트,중개거래
11710,송파구,10700,가락동,0096,0001,우성,20251015,188000,109.25,5,1986,아파트,중개거래
11710,송파구,11100,방이동,0157,0000,방이금호어울림,20251015,117000,84.3,8,2001,아파트,중개거래
11710,송파구,10800,문정동,0001,0000,문정래미안,20251015,189000,150.58,18,2004,아파트,중개거래
11710,송파구,10800,문정동,0015,0000,문정동아,20251015,69000,57.72,1,1997,아파트,중개거래
11710,송파구,10700,가락동,0176,0000,삼환,20251015,190000,84.974,10,1984,아파트,중개거래
11710,송파구,10700,가락동,0176,0000,삼환,20251015,189500,84.974,4,1984,아파트,중개거래
11710,송파구,10300,풍납동,0401,0001,쌍용,20251015,138000,84.85,12,1994,아파트,중개거래
11710,송파구,10700,가락동,0079,0000,롯데캐슬,20251015,168000,180.667,19,2003,아파트,중개거래
11710,송파구,10100,잠실동,0022,0000,리센츠,20251015,344000,84.99,10,2008,아파트,중개거래
11710,송파구,10700,가락동,0913,0000,헬리오시티,20251014,299000,99.6,2,2018,아파트,중개거래
11710,송파구,10800,문정동,0058,0000,현대2,20251014,99500,84.96,7,1995,아파트,중개거래
11710,송파구,11300,거여동,0044,0000,현대2차,20251014,100000,82.96,11,1992,아파트,중개거래
11710,송파구,10200,신천동,0017,0000,파크리오,20251014,285000,84.79,5,2008,아파트,중개거래
11710,송파구,10200,신천동,0017,0000,파크리오,20251014,305000,84.79,31,2008,아파트,중개거래
11710,송파구,10200,신천동,0017,0000,파크리오,20251014,254000,59.86,2,2008,아파트,중개거래
11710,송파구,10300,풍납동,0508,0000,한강극동,20251014,105000,59.26,3,1995,아파트,중개거래
11710,송파구,10700,가락동,0140,0000,가락(1차)쌍용아파트,20251014,196000,84.69,18,1997,아파트,중개거래
11710,송파구,10700,가락동,0095,0001,가락금호아파트,20251014,150000,59.66,14,1997,아파트,중개거래
11710,송파구,10700,가락동,0095,0001,가락금호아파트,20251014,170000,85,19,1997,아파트,중개거래
11710,송파구,10700,가락동,0198,0013,가락현대투웰브(102동),20251014,93500,84.58,3,2005,아파트,중개거래
11710,송파구,10300,풍납동,0391,0000,극동,20251014,121500,59.975,9,1987,아파트,중개거래
11710,송파구,10400,송파동,0151,0000,2차한양아파트,20251014,240000,108.68,9,1984,아파트,중개거래
11710,송파구,10100,잠실동,0027,0000,주공아파트 5단지,20251014,416500,82.51,3,1978,아파트,중개거래
11710,송파구,10100,잠실동,0027,0000,주공아파트 5단지,20251014,420500,82.61,15,1978,아파트,중개거래
11710,송파구,10700,가락동,0096,0001,우성,20251014,96000,58.46,10,1986,아파트,중개거래
11710,송파구,10200,신천동,0020,0004,잠실 래미안아이파크,20251014,409000,84.96,21,0,아파트,중개거래
11710,송파구,10900,장지동,0883,0000,힐스테이트송파위례,20251013,183000,101.38,7,2016,아파트,중개거래
11710,송파구,10800,문정동,0656,0000,힐스테이트e편한세상문정,20251013,78747,49.4,15,2024,아파트,직거래
11710,송파구,10200,신천동,0017,0000,파크리오,20251013,336000,121.63,17,2008,아파트,중개거래
11710,송파구,10200,신천동,0017,0000,파크리오,20251013,263000,59.86,25,2008,아파트,중개거래
11710,송파구,10200,신천동,0017,0000,파크리오,20251013,266000,59.86,15,2008,아파트,중개거래
11710,송파구,10800,문정동,0001,0000,문정래미안,20251013,190000,150.58,12,2004,아파트,중개거래
11710,송파구,10100,잠실동,0027,0000,주공아파트 5단지,20251013,387700,76.5,11,1978,아파트,중개거래
11710,송파구,10200,신천동,0011,0004,잠실푸르지오월드마크,20251013,238000,124.98,18,2013,아파트,중개거래
11710,송파구,10100,잠실동,0019,0000,잠실엘스,20251013,337000,84.8,11,2008,아파트,중개거래
11710,송파구,11400,마천동,0576,0000,우방아파트,20251013,75000,55.32,15,2002,아파트,중개거래
11710,송파구,10100,잠실동,0027,0000,주공아파트 5단지,20251013,392700,76.5,11,1978,아파트,중개거래
11710,송파구,10100,잠실동,0022,0000,리센츠,20251012,127000,27.68,16,2008,아파트,중개거래
11710,송파구,10200,신천동,0011,0009,한신잠실코아,20251012,124000,41.99,11,1988,아파트,중개거래
11710,송파구,11300,거여동,0293,0000,거여4단지,20251011,89200,49.8,12,1997,아파트,중개거래
11710,송파구,10400,송파동,0171,0000,잠실더샵루벤,20251011,235000,106.984,13,2025,아파트,중개거래
11710,송파구,10700,가락동,0140,0000,가락(1차)쌍용아파트,20251011,193000,84.69,18,1997,아파트,중개거래
11710,송파구,10100,잠실동,0101,0001,우성아파트,20251011,370000,131.08,4,1981,아파트,중개거래
11710,송파구,10800,문정동,0150,0000,올림픽훼밀리타운,20251011,249000,84.751,1,1988,아파트,중개거래
11710,송파구,10700,가락동,0176,0000,삼환,20251011,215000,121.04,11,1984,아파트,중개거래
11710,송파구,10300,풍납동,0219,0000,미성,20251011,104500,63.39,9,1985,아파트,중개거래
11710,송파구,11200,오금동,0043,0000,현대(2-4차),20251011,245000,84.98,9,1984,아파트,중개거래
11710,송파구,10100,잠실동,0022,0000,리센츠,20251011,353500,84.99,22,2008,아파트,중개거래
11710,송파구,10800,문정동,0001,0000,문정래미안,20251011,183500,133.29,4,2004,아파트,중개거래
11710,송파구,10700,가락동,0913,0000,헬리오시티,20251011,289000,84.98,20,2018,아파트,중개거래
11710,송파구,10100,잠실동,0101,0001,우성아파트,20251010,310000,96.04,2,1981,아파트,중개거래
11710,송파구,10700,가락동,0138,0000,가락미륭아파트,20251010,150000,64.26,1,1986,아파트,중개거래
11710,송파구,10300,풍납동,0391,0000,극동,20251010,140000,79.945,13,1987,아파트,중개거래
11710,송파구,11300,거여동,0290,0000,거여1단지,20251010,87100,49.8,5,1997,아파트,중개거래
11710,송파구,10300,풍납동,0508,0000,한강극동,20251010,106250,59.26,10,1995,아파트,중개거래
11710,송파구,10100,잠실동,0044,0000,레이크팰리스,20251010,313000,84.82,14,2006,아파트,중개거래
11710,송파구,10100,잠실동,0022,0000,리센츠,20251010,345000,84.99,10,2008,아파트,중개거래
11710,송파구,10100,잠실동,0022,0000,리센츠,20251010,345000,84.99,10,2008,아파트,중개거래
11710,송파구,10800,문정동,0018,0000,문정대우푸르지오1차,20251010,134000,84.86,2,1999,아파트,중개거래
11710,송파구,10300,풍납동,0413,0001,현대1,20251010,150000,71.17,18,1995,아파트,중개거래
11710,송파구,11200,오금동,0043,0000,현대(2-4차),20251010,185000,130.93,7,1984,아파트,직거래
11710,송파구,10700,가락동,0080,0000,성원상떼빌,20251010,120500,101.52,9,2006,아파트,중개거래
11710,송파구,10900,장지동,0879,0000,송파더센트레,20251010,117000,51.82,5,2013,아파트,중개거래
11710,송파구,10400,송파동,0162,0000,송파삼성래미안아파트,20251010,215000,105.99,14,2001,아파트,중개거래
11710,송파구,10100,잠실동,0035,0000,트리지움,20251009,318000,84.83,8,2007,아파트,중개거래
11710,송파구,10300,풍납동,0514,0000,잠실올림픽공원아이파크,20251009,248500,75.99,25,2019,아파트,중개거래
11710,송파구,10800,문정동,0145,0000,문정시영,20251009,48500,25.65,8,1989,아파트,중개거래
11710,송파구,10300,풍납동,0261,0000,현대리버빌2지구,20251008,98500,59.4,15,1999,아파트,중개거래
11710,송파구,11300,거여동,0290,0000,거여1단지,20251004,85300,49.8,6,1997,아파트,중개거래
11710,송파구,10100,잠실동,0035,0000,트리지움,20251003,307000,84.83,11,2007,아파트,중개거래
11710,송파구,10300,풍납동,0251,0002,토성현대,20251003,66000,57.24,6,1986,아파트,중개거래
11710,송파구,11300,거여동,0607,0000,송파레이크파크호반써밋Ⅱ,20251003,207000,108.81,20,2022,아파트,중개거래
11710,송파구,10900,장지동,0855,0000,송파파인타운12단지,20251003,174000,84.9,9,2011,아파트,중개거래
11710,송파구,10900,장지동,0849,0000,송파파인타운3단지,20251003,149500,84.98,3,2008,아파트,중개거래
11710,송파구,10300,풍납동,0512,0000,송파해모로아파트,20251003,130000,118.44,4,2006,아파트,중개거래
11710,송파구,10900,장지동,0894,0000,위례아이파크,20251003,197000,100.852,14,2015,아파트,중개거래
11710,송파구,10400,송파동,0166,0000,가락삼익맨숀,20251003,245000,108.338,9,1984,아파트,중개거래
11710,송파구,11200,오금동,0011,0000,현대백조,20251003,121000,78.59,6,1997,아파트,중개거래
11710,송파구,11300,거여동,0362,0000,현대1차,20251003,108800,74.83,6,1992,아파트,중개거래
11710,송파구,10300,풍납동,0514,0000,잠실올림픽공원아이파크,20251002,245000,84.95,27,2019,아파트,중개거래
11710,송파구,10500,석촌동,0285,0000,잠실한솔,20251002,166000,84.94,11,2000,아파트,중개거래
11710,송파구,10100,잠실동,0027,0000,주공아파트 5단지,20251002,379700,76.5,3,1978,아파트,중개거래
11710,송파구,10200,신천동,0007,0000,장미1,20251002,315000,82.45,1,1979,아파트,중개거래
11710,송파구,10900,장지동,0894,0000,위례아이파크,20251002,181500,87.688,9,2015,아파트,중개거래
11710,송파구,10800,문정동,0001,0000,문정래미안,20251002,184000,120.97,3,2004,아파트,중개거래
11710,송파구,10900,장지동,0901,0000,위례24단지(꿈에그린),20251002,155000,59.96,21,2013,아파트,중개거래
11710,송파구,10900,장지동,0901,0000,위례24단지(꿈에그린),20251002,115300,59.96,2,2013,아파트,중개거래
11710,송파구,10800,문정동,0145,0000,문정시영,20251002,78800,39.69,6,1989,아파트,중개거래
11710,송파구,10700,가락동,0102,0000,한신1,20251002,139000,84.51,13,1993,아파트,중개거래
11710,송파구,11400,마천동,0582,0000,송파파크데일1단지,20251002,96500,59.91,4,2011,아파트,중개거래
11710,송파구,10900,장지동,0845,0000,송파파인타운5단지,20251002,164500,84.98,9,2008,아파트,중개거래
11710,송파구,10900,장지동,0879,0000,송파더센트레,20251002,124000,51.96,25,2013,아파트,중개거래
11710,송파구,10900,장지동,0879,0000,송파더센트레,20251002,140000,59.85,6,2013,아파트,중개거래
11710,송파구,10900,장지동,0837,0000,송파파인타운4단지,20251002,158000,84.95,3,2008,아파트,중개거래
11710,송파구,10200,신천동,0017,0000,파크리오,20251002,285000,84.9,23,2008,아파트,중개거래
11710,송파구,10200,신천동,0017,0000,파크리오,20251002,264000,59.95,13,2008,아파트,중개거래
11710,송파구,11300,거여동,0697,0000,송파시그니처롯데캐슬,20251002,177500,84.98,8,2021,아파트,중개거래
11710,송파구,10300,풍납동,0391,0000,극동,20251002,105000,58.11,1,1987,아파트,중개거래
11710,송파구,10100,잠실동,0044,0000,레이크팰리스,20251002,297000,84.82,16,2006,아파트,중개거래
11710,송파구,10100,잠실동,0022,0000,리센츠,20251002,150000,27.68,28,2008,아파트,중개거래
11710,송파구,10100,잠실동,0022,0000,리센츠,20251002,280000,59.99,6,2008,아파트,중개거래
11710,송파구,11100,방이동,0089,0000,올림픽선수기자촌2단지,20251002,290000,83.06,6,1988,아파트,중개거래
11710,송파구,10800,문정동,0150,0000,올림픽훼밀리타운,20251002,280000,136.325,8,1988,아파트,중개거래
11710,송파구,10100,잠실동,0320,0000,우성4차,20251002,250000,95.84,5,1983,아파트,중개거래
11710,송파구,11200,오금동,0164,0000,우창,20251002,174000,132.86,4,1985,아파트,중개거래
11710,송파구,10700,가락동,0140,0000,가락(1차)쌍용아파트,20251002,185000,84.69,10,1997,아파트,중개거래
11710,송파구,10700,가락동,0095,0001,가락금호아파트,20251002,149500,59.91,9,1997,아파트,중개거래
11710,송파구,10100,잠실동,0086,0000,아시아선수촌아파트,20251002,670000,178.325,16,1986,아파트,중개거래
11710,송파구,10300,풍납동,0261,0000,현대리버빌2지구,20251002,106000,78.78,4,1999,아파트,중개거래
11710,송파구,10800,문정동,0062,0005,현대(62-5),20251002,99000,81.43,6,1993,아파트,중개거래
11710,송파구,11200,오금동,0043,0000,현대(2-4차),20251002,239500,84.98,3,1984,아파트,중개거래
11710,송파구,10200,신천동,0011,0009,한신잠실코아,20251002,130000,52.51,15,1988,아파트,중개거래
11710,송파구,10700,가락동,0070,0019,대림,20251002,149000,113.08,8,1988,아파트,중개거래
11710,송파구,10100,잠실동,0101,0001,우성아파트,20251001,372500,131.08,5,1981,아파트,중개거래
11710,송파구,10800,문정동,0150,0000,올림픽훼밀리타운,20251001,248000,84.705,10,1988,아파트,중개거래
11710,송파구,10900,장지동,0895,0000,송파와이즈더샵,20251001,179800,96.781,1,2016,아파트,중개거래
11710,송파구,10100,잠실동,0019,0000,잠실엘스,20251001,332000,84.8,10,2008,아파트,중개거래
11710,송파구,10500,석촌동,0285,0000,잠실한솔,20251001,163000,84.87,10,2000,아파트,중개거래
11710,송파구,10700,가락동,0196,0000,동궁리치웰(102동),20251001,112500,83.66,12,2005,아파트,중개거래
11710,송파구,10100,잠실동,0027,0000,주공아파트 5단지,20251001,377500,76.5,14,1978,아파트,중개거래
11710,송파구,10800,문정동,0001,0000,문정래미안,20251001,180000,120.97,13,2004,아파트,중개거래
11710,송파구,10800,문정동,0001,0000,문정래미안,20251001,179000,133.29,9,2004,아파트,중개거래
11710,송파구,10800,문정동,0001,0000,문정래미안,20251001,184000,133.29,15,2004,아파트,중개거래
11710,송파구,10800,문정동,0001,0000,문정래미안,20251001,175000,150.58,1,2004,아파트,중개거래
11710,송파구,10200,신천동,0020,0004,잠실 래미안아이파크,20251001,462500,118.91,19,0,아파트,중개거래
11710,송파구,10300,풍납동,0413,0001,현대1,20251001,151000,83.02,19,1995,아파트,중개거래
11710,송파구,10700,가락동,0120,0004,가락우성2,20251001,115500,84.95,13,2000,아파트,중개거래
11710,송파구,10200,신천동,0017,0000,파크리오,20251001,257000,59.86,5,2008,아파트,중개거래
11710,송파구,10700,가락동,0120,0004,가락우성2,20251001,111000,84.95,7,2000,아파트,중개거래
11710,송파구,10700,가락동,0070,0019,대림,20251001,154000,120.96,13,1988,아파트,중개거래
11710,송파구,11300,거여동,0290,0000,거여1단지,20251001,72000,39.6,11,1997,아파트,중개거래
11710,송파구,10700,가락동,0078,0001,한화오벨리스크,20251001,50000,48.8,19,2004,아파트,중개거래
11710,송파구,10700,가락동,0102,0000,한신1,20251001,125000,84.51,9,1993,아파트,중개거래
11710,송파구,11100,방이동,0198,0010,현대홈타운스위트105,20250930,175000,149.32,2,2004,아파트,중개거래
11710,송파구,10100,잠실동,0027,0000,주공아파트 5단지,20250930,386700,76.5,9,1978,아파트,중개거래
11710,송파구,10200,신천동,0020,0004,잠실 래미안아이파크,20250930,367280,84.99,20,0,아파트,중개거래
11710,송파구,11300,거여동,0046,0000,현대3차,20250930,100000,84.83,13,1993,아파트,중개거래
11710,송파구,11200,오금동,0043,0000,현대(2-4차),20250930,125000,84.98,10,1984,아파트,직거래
11710,송파구,10700,가락동,0913,0000,헬리오시티,20250930,287000,84.95,22,2018,아파트,중개거래
11710,송파구,10200,신천동,0011,0009,한신잠실코아,20250930,149500,64.08,10,1988,아파트,중개거래
11710,송파구,10400,송파동,0164,0000,금강KCC,20250930,133000,84.99,7,2003,아파트,중개거래
11710,송파구,10100,잠실동,0101,0001,우성아파트,20250930,282000,80.35,11,1981,아파트,중개거래
11710,송파구,10700,가락동,0165,0000,래미안파크팰리스,20250930,204000,84.924,4,2007,아파트,중개거래
11710,송파구,10100,잠실동,0022,0000,리센츠,20250930,122000,27.68,30,2008,아파트,중개거래
11710,송파구,10100,잠실동,0022,0000,리센츠,20250930,338000,84.99,17,2008,아파트,중개거래
11710,송파구,10900,장지동,0843,0000,송파파인타운9단지,20250930,150000,59.93,9,2007,아파트,중개거래
11710,송파구,10900,장지동,0849,0000,송파파인타운3단지,20250930,137500,84.98,1,2008,아파트,중개거래
11710,송파구,10900,장지동,0849,0000,송파파인타운3단지,20250930,155000,84.94,3,2008,아파트,중개거래
11710,송파구,10900,장지동,0879,0000,송파더센트레,20250930,124500,51.96,8,2013,아파트,중개거래
11710,송파구,10900,장지동,0879,0000,송파더센트레,20250930,120000,51.77,9,2013,아파트,중개거래
11710,송파구,10200,신천동,0017,0000,파크리오,20250929,329000,144.77,3,2008,아파트,중개거래
11710,송파구,10700,가락동,0199,0000,프라자,20250929,165000,84.67,2,1985,아파트,중개거래
11710,송파구,10800,문정동,0003,0000,문정가락현대1차,20250929,204500,123.61,4,1984,아파트,중개거래
11710,송파구,10800,문정동,0019,0000,문정대우푸르지오2차,20250929,125000,84.82,12,2001,아파트,중개거래
11710,송파구,10200,신천동,0017,0000,파크리오,20250929,264000,59.95,19,2008,아파트,중개거래
11710,송파구,10300,풍납동,0508,0000,한강극동,20250929,140000,84.76,11,1995,아파트,중개거래
11710,송파구,10300,풍납동,0508,0000,한강극동,20250929,148000,114.76,14,1995,아파트,중개거래
11710,송파구,10100,잠실동,0035,0000,트리지움,20250929,353000,114.7,3,2007,아파트,중개거래
11710,송파구,11300,거여동,0697,0000,송파시그니처롯데캐슬,20250929,158000,59.98,8,2021,아파트,중개거래
11710,송파구,10700,가락동,0080,0000,성원상떼빌,20250929,106000,108.65,5,2006,아파트,중개거래
11710,송파구,11400,마천동,0607,0000,송파파크데일2단지,20250929,129800,114.81,9,2011,아파트,중개거래
11710,송파구,10200,신천동,0017,0000,파크리오,20250929,264000,59.95,19,2008,아파트,중개거래
11710,송파구,11100,방이동,0089,0000,올림픽선수기자촌1단지,20250929,245500,100.82,14,1988,아파트,중개거래
11710,송파구,11100,방이동,0089,0000,올림픽선수기자촌3단지,20250929,315000,100.31,14,1988,아파트,중개거래
11710,송파구,10800,문정동,0150,0000,올림픽훼밀리타운,20250929,309000,158.705,6,1988,아파트,중개거래
11710,송파구,10900,장지동,0894,0000,위례아이파크,20250929,189500,100.784,6,2015,아파트,중개거래
11710,송파구,10800,문정동,0656,0000,힐스테이트e편한세상문정,20250929,192000,84.98,11,2024,아파트,중개거래
11710,송파구,10700,가락동,0120,0004,가락우성2,20250929,77500,46.81,10,2000,아파트,중개거래
11710,송파구,10400,송파동,0166,0000,가락삼익맨숀,20250929,227000,84.828,3,1984,아파트,중개거래
11710,송파구,10400,송파동,0166,0000,가락삼익맨숀,20250929,219000,84.828,3,1984,아파트,중개거래
11710,송파구,10100,잠실동,0044,0000,레이크팰리스,20250928,309000,84.82,19,2006,아파트,중개거래
11710,송파구,10700,가락동,0021,0006,가락쌍용(2차),20250927,147000,84.42,2,1999,아파트,중개거래
11710,송파구,10700,가락동,0021,0006,가락쌍용(2차),20250927,158000,84.42,15,1999,아파트,중개거래
11710,송파구,10400,송파동,0166,0000,가락삼익맨숀,20250927,222000,84.828,5,1984,아파트,중개거래
11710,송파구,10700,가락동,0095,0001,가락금호아파트,20250927,165000,85,13,1997,아파트,중개거래
11710,송파구,10700,가락동,0095,0001,가락금호아파트,20250927,171000,84.85,21,1997,아파트,중개거래
11710,송파구,10700,가락동,0913,0000,헬리오시티,20250927,172000,39.1,11,2018,아파트,중개거래
11710,송파구,11400,마천동,0304,0000,마천동금호타운1,20250927,105000,84.92,3,1998,아파트,중개거래
11710,송파구,10800,문정동,0656,0000,힐스테이트e편한세상문정,20250927,169000,59.94,8,2024,아파트,중개거래
11710,송파구,10700,가락동,0199,0000,프라자,20250927,159500,84.67,9,1985,아파트,중개거래
11710,송파구,10300,풍납동,0261,0000,현대리버빌2지구,20250927,59000,40.95,11,1999,아파트,중개거래
11710,송파구,10700,가락동,0913,0000,헬리오시티,20250927,250000,59.96,9,2018,아파트,중개거래
11710,송파구,10700,가락동,0913,0000,헬리오시티,20250927,172500,39.12,14,2018,아파트,중개거래
11710,송파구,10300,풍납동,0260,0000,현대리버빌1지구,20250927,152500,114.56,2,1999,아파트,중개거래
