기준_년분기_코드,행정동_코드,행정동_코드_명,당월_매출_금액,당월_매출_건수,점포_수,프랜차이즈_점포_수,개업_점포_수,폐업_점포_수,총_유동인구_수,주요_상권유형,연도,분기
20234,11350665,상계3·4동,1075451200.0,166061,5,12,0,0,,골목상권,2023,4
20234,11350670,상계5동,443724696.0,59863,5,10,0,1,6372010.0,골목상권,2023,4
20234,11350695,상계6·7동,4276086357.0,620044,8,17,1,4,,발달상권,2023,4
20234,11350700,상계8동,199538870.0,33578,0,5,0,0,1022976.0,,2023,4
20234,11350710,상계9동,168075432.0,29803,1,6,0,0,1880070.0,발달상권,2023,4
20234,11350720,상계10동,171070487.0,31817,1,2,0,0,1942748.0,골목상권,2023,4
20234,11380510,녹번동,920353552.0,140370,8,15,1,0,6897096.0,골목상권,2023,4
20234,11380520,불광1동,4224684984.0,344977,6,17,1,2,5046789.0,골목상권,2023,4
20234,11380530,불광2동,1372267298.0,198019,1,15,0,0,5933508.0,골목상권,2023,4
20234,11380551,갈현1동,1214783110.0,180677,7,12,0,1,6128662.0,골목상권,2023,4
20234,11380552,갈현2동,2907918187.0,441841,5,21,2,2,6052091.0,골목상권,2023,4
20234,11380560,구산동,2351554737.0,337926,2,20,0,1,5290058.0,골목상권,2023,4
20234,11380570,대조동,1815268288.0,257529,7,20,1,1,12338298.0,골목상권,2023,4
20234,11380580,응암1동,3490541999.0,224150,4,19,1,3,5523204.0,골목상권,2023,4
20234,11380590,응암2동,1780053224.0,261549,4,11,0,0,4017536.0,골목상권,2023,4
20234,11380600,응암3동,4723374139.0,661403,11,21,0,0,8397246.0,골목상권,2023,4
20234,11380625,역촌동,3262047451.0,438918,10,26,0,1,11628271.0,골목상권,2023,4
20234,11380631,신사1동,1989673493.0,285363,3,18,0,2,6173204.0,골목상권,2023,4
20234,11380632,신사2동,466119623.0,72736,5,11,0,0,2920335.0,골목상권,2023,4
20234,11380640,증산동,1411145803.0,222651,5,6,0,0,3297057.0,골목상권,2023,4
20234,11380690,진관동,625380336.0,98725,5,24,1,2,7040462.0,골목상권,2023,4
20234,11410555,북아현동,1075761395.0,155667,0,11,0,0,19132061.0,골목상권,2023,4
20234,11410565,충현동,3154906177.0,490389,7,19,0,1,10774529.0,골목상권,2023,4
20234,11410585,신촌동,8465211202.0,1251665,30,62,1,2,11437105.0,골목상권,2023,4
20234,11410615,연희동,5164897290.0,632974,11,32,0,0,8886490.0,골목상권,2023,4
20234,11410620,홍제1동,1225330535.0,183587,2,16,0,2,6486133.0,골목상권,2023,4
20234,11410640,홍제3동,1322672532.0,211264,3,10,0,0,3800505.0,골목상권,2023,4
20234,11410655,홍제2동,216316667.0,36400,4,6,0,0,2019391.0,,2023,4
20234,11410660,홍은1동,1060061846.0,163881,3,9,0,3,3987087.0,전통시장,2023,4
20234,11410685,홍은2동,1468336035.0,253074,7,22,0,1,4446448.0,골목상권,2023,4
20234,11410700,남가좌2동,1018283677.0,142652,3,21,0,2,6199300.0,골목상권,2023,4
20234,11410710,북가좌1동,712765931.0,98582,2,7,0,1,2819362.0,골목상권,2023,4
20234,11410720,북가좌2동,2384799994.0,327436,4,19,1,2,11504006.0,골목상권,2023,4
20234,11440555,아현동,1552938842.0,199131,3,18,1,0,7078511.0,골목상권,2023,4
20234,11440565,공덕동,1382566934.0,202946,10,19,0,0,13634016.0,골목상권,2023,4
20234,11440585,도화동,1147233773.0,173276,5,17,1,0,4067804.0,골목상권,2023,4
20234,11440590,용강동,2550710049.0,389201,7,18,0,0,5640486.0,골목상권,2023,4
20234,11440600,대흥동,5990407946.0,959275,4,24,0,0,7993207.0,골목상권,2023,4
20234,11440610,염리동,856650240.0,148184,6,8,1,1,5210040.0,골목상권,2023,4
20234,11440630,신수동,730181164.0,111498,1,3,0,0,5139472.0,골목상권,2023,4
20234,11440655,서강동,4406520942.0,749172,8,17,0,0,6272573.0,골목상권,2023,4
20234,11440660,서교동,20807703169.0,2776955,36,93,5,2,17985736.0,골목상권,2023,4
20234,11440680,합정동,2622919185.0,415060,9,18,0,0,4762900.0,골목상권,2023,4
20234,11440690,망원1동,1490870428.0,215785,10,16,0,0,7163195.0,골목상권,2023,4
20234,11440700,망원2동,2260191616.0,257027,4,13,1,0,5892204.0,골목상권,2023,4
20234,11440710,연남동,1927507569.0,290909,10,13,0,0,6726123.0,골목상권,2023,4
20234,11440720,성산1동,1680958225.0,262879,6,13,0,0,6021040.0,골목상권,2023,4
20234,11440730,성산2동,3724023000.0,482119,6,28,4,2,6779579.0,골목상권,2023,4
20234,11440740,상암동,5657182451.0,833790,14,35,0,0,5490258.0,발달상권,2023,4
20234,11470510,목1동,2577289085.0,517958,11,29,3,2,4873564.0,발달상권,2023,4
20234,11470520,목2동,1894652109.0,275651,10,15,2,1,6832236.0,골목상권,2023,4
20234,11470530,목3동,836666107.0,118336,4,8,2,2,4980803.0,골목상권,2023,4
20234,11470540,목4동,1685641728.0,252297,9,12,2,0,5620093.0,골목상권,2023,4
20234,11470550,목5동,3099885413.0,440469,2,23,1,0,4613030.0,,2023,4
20234,11470560,신월1동,1051718530.0,147039,4,11,2,1,4097612.0,골목상권,2023,4
20234,11470570,신월2동,433518324.0,64104,1,10,0,1,3576993.0,골목상권,2023,4
20234,11470580,신월3동,1367575006.0,185457,1,13,0,2,2690222.0,골목상권,2023,4
20234,11470590,신월4동,1541138842.0,223818,3,7,0,1,3280207.0,골목상권,2023,4
20234,11470600,신월5동,659954041.0,84287,5,10,1,0,3295822.0,골목상권,2023,4
20234,11470610,신월6동,294166471.0,35334,1,6,0,0,1031817.0,골목상권,2023,4
20234,11470611,신월7동,740796047.0,96290,4,9,0,0,2052114.0,골목상권,2023,4
20234,11470620,신정1동,2014150309.0,239014,2,9,0,1,3288783.0,골목상권,2023,4
20234,11470630,신정2동,922772891.0,153276,3,5,0,1,4277601.0,골목상권,2023,4
20234,11470640,신정3동,1240142428.0,206925,5,19,0,0,7435956.0,골목상권,2023,4
20234,11470650,신정4동,4184832506.0,594198,15,30,4,5,10591602.0,골목상권,2023,4
20234,11470670,신정6동,307985463.0,55930,6,7,1,1,2029492.0,,2023,4
20234,11470680,신정7동,3620217513.0,448989,2,7,2,3,3048831.0,골목상권,2023,4
20234,11500510,염창동,4654811650.0,571091,12,23,0,1,8181502.0,골목상권,2023,4
20234,11500520,등촌1동,6955042047.0,1035164,4,24,1,0,5344969.0,골목상권,2023,4
20234,11500530,등촌2동,434773446.0,64380,3,10,1,1,3882810.0,골목상권,2023,4
20234,11500535,등촌3동,2421104575.0,359875,9,19,0,1,6785869.0,골목상권,2023,4
20234,11500540,화곡1동,11359889913.0,1392364,13,43,3,2,16215184.0,골목상권,2023,4
20234,11500550,화곡2동,758751941.0,97352,2,8,1,1,3353248.0,골목상권,2023,4
20234,11500560,화곡3동,491735169.0,74101,6,10,0,0,3492068.0,골목상권,2023,4
20234,11500570,화곡4동,2451729794.0,317224,2,15,0,0,4497476.0,골목상권,2023,4
20234,11500590,화곡본동,1329065946.0,178929,8,15,1,2,7926437.0,골목상권,2023,4
20234,11500591,화곡6동,3947754769.0,493013,10,18,0,0,5462515.0,골목상권,2023,4
20234,11500593,화곡8동,974125366.0,123069,4,10,0,0,8038067.0,골목상권,2023,4
20234,11500603,가양1동,9352699244.0,1296581,18,57,1,2,3447354.0,골목상권,2023,4
20234,11500604,가양2동,1948306659.0,287301,3,5,0,0,2089269.0,,2023,4
20234,11500605,가양3동,250441190.0,40616,4,4,2,1,1931869.0,골목상권,2023,4
20234,11500611,발산1동,1684561419.0,265694,6,33,1,3,5557822.0,골목상권,2023,4
20234,11500615,우장산동,3513535588.0,473489,15,15,1,1,7017897.0,골목상권,2023,4
20234,11500620,공항동,1822510933.0,263519,13,27,1,2,5516663.0,골목상권,2023,4
20234,11500630,방화1동,5965885011.0,868350,10,23,5,4,7597357.0,골목상권,2023,4
20234,11500640,방화2동,2680523714.0,307565,8,24,1,2,4898561.0,골목상권,2023,4
20234,11500641,방화3동,1066748090.0,163838,6,10,2,3,2772262.0,골목상권,2023,4
20234,11530510,신도림동,1160873897.0,210952,12,20,1,3,6228326.0,골목상권,2023,4
20234,11530520,구로1동,579428354.0,67654,2,10,0,0,1960536.0,,2023,4
20234,11530530,구로2동,1360878213.0,192132,9,25,0,1,8984845.0,골목상권,2023,4
20234,11530540,구로3동,9475524185.0,1322822,14,54,1,3,6927785.0,골목상권,2023,4
20234,11530550,구로4동,1849085808.0,300330,9,13,2,1,7914891.0,골목상권,2023,4
20234,11530560,구로5동,2977539814.0,383300,8,25,0,0,7210047.0,골목상권,2023,4
20234,11530595,가리봉동,490663151.0,70630,5,12,0,0,3042018.0,골목상권,2023,4
20234,11530720,고척1동,1342083088.0,223786,5,16,0,0,4612851.0,골목상권,2023,4
20234,11530730,고척2동,898460333.0,127938,3,17,1,0,5227042.0,골목상권,2023,4
20234,11530740,개봉1동,1261255659.0,144950,6,16,1,2,7996863.0,골목상권,2023,4
20234,11530750,개봉2동,502328360.0,82794,4,11,0,0,4070443.0,골목상권,2023,4
20234,11530760,개봉3동,827102965.0,121122,0,6,0,1,3737011.0,골목상권,2023,4
20234,11530770,오류1동,6972547371.0,808659,7,15,0,0,4191348.0,골목상권,2023,4
20234,11530780,오류2동,946379219.0,144809,5,19,1,0,4827023.0,골목상권,2023,4
20234,11530790,수궁동,659514015.0,100601,7,8,0,0,1711252.0,골목상권,2023,4
20234,11545510,가산동,22967881306.0,3448494,26,106,4,1,4969164.0,골목상권,2023,4
20234,11545610,독산1동,4776937624.0,675274,9,42,3,4,5003088.0,골목상권,2023,4
20234,11545620,독산2동,1102757014.0,144820,4,10,0,0,3501734.0,골목상권,2023,4
20234,11545630,독산3동,890111481.0,120497,4,18,2,0,4776287.0,골목상권,2023,4
20234,11545640,독산4동,1266996828.0,154673,2,11,2,0,3707947.0,골목상권,2023,4
20234,11545670,시흥1동,2524734318.0,333322,5,30,0,1,5535916.0,골목상권,2023,4
20234,11545690,시흥3동,351836123.0,47942,2,4,0,2,1247762.0,골목상권,2023,4
20234,11545700,시흥4동,2363359198.0,293039,1,6,0,0,2265635.0,골목상권,2023,4
20234,11545710,시흥5동,2329791806.0,333295,3,13,0,0,3594487.0,골목상권,2023,4
20234,11560515,영등포본동,1532786103.0,252874,10,18,1,1,7086496.0,골목상권,2023,4
20234,11560535,영등포동,10228108282.0,1190176,16,55,1,0,11012045.0,골목상권,2023,4
20234,11560540,여의동,18006193504.0,2249112,38,58,2,6,6629458.0,발달상권,2023,4
20234,11560550,당산1동,3695263197.0,618433,11,27,1,1,7002683.0,골목상권,2023,4
20234,11560560,당산2동,3525787534.0,507067,11,20,0,0,8646353.0,골목상권,2023,4
20234,11560585,도림동,1026281566.0,140202,5,9,0,0,5412501.0,골목상권,2023,4
20234,11560605,문래동,5614246045.0,845590,7,25,2,2,9126833.0,골목상권,2023,4
20234,11560610,양평1동,1203825176.0,190207,9,12,0,2,5394523.0,골목상권,2023,4
20234,11560620,양평2동,1860792360.0,283209,10,24,2,1,5019998.0,골목상권,2023,4
20234,11560630,신길1동,1875605773.0,285959,7,10,0,0,5627921.0,골목상권,2023,4
20234,11560650,신길3동,916135754.0,122399,4,6,0,1,6293623.0,골목상권,2023,4
20234,11560660,신길4동,237108041.0,34319,2,4,0,0,2742522.0,골목상권,2023,4
20234,11560680,신길6동,1248840239.0,202673,7,9,0,0,5470400.0,골목상권,2023,4
20234,11560700,대림1동,1858497029.0,268097,2,9,0,0,4534442.0,골목상권,2023,4
20234,11560710,대림2동,1294736439.0,172753,9,16,1,0,5560264.0,골목상권,2023,4
20234,11560720,대림3동,2596149806.0,341122,8,13,2,0,7267612.0,골목상권,2023,4
20234,11590510,노량진1동,8243355431.0,1380235,6,25,2,1,6456123.0,전통시장,2023,4
20234,11590520,노량진2동,2736376700.0,480331,1,12,0,1,3461298.0,골목상권,2023,4
20234,11590530,상도1동,4140522840.0,625069,11,27,2,3,7929561.0,골목상권,2023,4
20234,11590540,상도2동,649756862.0,109968,6,14,2,2,4894394.0,골목상권,2023,4
20234,11590550,상도3동,518261593.0,74971,3,11,0,0,4779151.0,골목상권,2023,4
20234,11590560,상도4동,837436751.0,86800,0,9,1,0,5196453.0,골목상권,2023,4
20234,11590605,흑석동,3371616025.0,437281,9,13,0,0,6399387.0,골목상권,2023,4
20234,11590620,사당1동,1791768014.0,281566,4,21,1,2,6870993.0,골목상권,2023,4
20234,11590630,사당2동,1892071036.0,209916,6,10,2,0,7588453.0,골목상권,2023,4
20234,11590640,사당3동,351763681.0,53947,1,9,0,0,5462118.0,골목상권,2023,4
20234,11590650,사당4동,544899116.0,79970,0,9,0,0,3962614.0,전통시장,2023,4
20234,11590660,대방동,3138161066.0,387418,8,22,1,4,7235986.0,골목상권,2023,4
20234,11590670,신대방1동,3527443270.0,332207,2,13,0,1,3462749.0,골목상권,2023,4
20234,11590680,신대방2동,4142646705.0,565738,5,22,1,2,4886893.0,골목상권,2023,4
20234,11620525,보라매동,822922626.0,130623,4,13,1,1,3788812.0,골목상권,2023,4
20234,11620545,청림동,116704884.0,16080,1,3,0,0,3113226.0,골목상권,2023,4
20234,11620565,성현동,1319543196.0,185067,3,6,0,0,4565051.0,골목상권,2023,4
20234,11620575,행운동,1481895913.0,247129,4,15,0,1,7230236.0,골목상권,2023,4
20234,11620585,낙성대동,1868253389.0,328587,6,25,1,1,6112970.0,골목상권,2023,4
20234,11620595,청룡동,7189808225.0,765204,7,34,3,5,10703851.0,골목상권,2023,4
20234,11620605,은천동,2846740047.0,358153,4,9,0,1,8820227.0,골목상권,2023,4
20234,11620615,중앙동,2086933872.0,313243,5,11,0,0,5669608.0,골목상권,2023,4
20234,11620625,인헌동,2812705062.0,385730,8,16,1,0,6114183.0,골목상권,2023,4
20234,11620630,남현동,2997821550.0,390064,5,13,0,1,4557691.0,골목상권,2023,4
20234,11620645,서원동,5503194649.0,605502,5,20,0,0,5646595.0,골목상권,2023,4
20234,11620655,신원동,850127786.0,123886,2,5,2,1,6156697.0,골목상권,2023,4
20234,11620665,서림동,1677892705.0,259843,7,17,2,0,5169682.0,골목상권,2023,4
20234,11620685,신사동,3013469578.0,447042,6,26,0,0,7469571.0,골목상권,2023,4
20234,11620695,신림동,7180017436.0,917161,6,21,1,1,9817222.0,골목상권,2023,4
20234,11620725,조원동,1400509363.0,214945,3,17,0,0,7180954.0,골목상권,2023,4
20234,11620735,대학동,2926457611.0,443901,10,25,3,0,6579194.0,골목상권,2023,4
20234,11620745,삼성동,132754369.0,18437,0,6,0,0,7062246.0,골목상권,2023,4
20234,11620765,미성동,1202300163.0,175926,3,17,3,1,5519868.0,골목상권,2023,4
20234,11620775,난곡동,1578240955.0,205827,7,9,0,2,5609058.0,골목상권,2023,4
20234,11650510,서초1동,2922966210.0,535534,6,29,0,1,7594604.0,골목상권,2023,4
20234,11650520,서초2동,7099069654.0,1084399,9,36,3,1,6791734.0,골목상권,2023,4
20234,11650530,서초3동,10268929781.0,1622697,19,47,1,3,12089234.0,발달상권,2023,4
20234,11650531,서초4동,4693243108.0,827550,13,26,0,0,6496298.0,,2023,4
20234,11650540,잠원동,5482442533.0,834913,5,16,0,0,6393973.0,발달상권,2023,4
20234,11650560,반포1동,2575961725.0,438298,3,14,0,2,6636814.0,발달상권,2023,4
20234,11650570,반포2동,2090259532.0,271375,3,4,1,11,1663196.0,,2023,4
20234,11650580,반포3동,621705985.0,117731,2,6,0,0,3412691.0,,2023,4
20234,11650581,반포4동,1937945437.0,337531,10,40,0,0,5431701.0,골목상권,2023,4
20234,11650590,방배본동,1132330428.0,184037,6,13,0,1,4133755.0,골목상권,2023,4
20234,11650600,방배1동,2017235739.0,284206,5,15,2,2,4633800.0,골목상권,2023,4
20234,11650610,방배2동,1326664390.0,211265,8,18,1,1,4946719.0,골목상권,2023,4
20234,11650620,방배3동,1291269051.0,224702,5,11,1,0,3228345.0,골목상권,2023,4
20234,11650621,방배4동,2181211159.0,313830,6,12,1,1,6565906.0,골목상권,2023,4
20234,11650651,양재1동,3614359205.0,561278,15,30,1,2,8278232.0,골목상권,2023,4
20234,11650652,양재2동,5640237461.0,774360,15,27,2,2,5853105.0,골목상권,2023,4
20234,11650660,내곡동,240314684.0,32198,5,9,2,2,1918791.0,골목상권,2023,4
20234,11680510,신사동,6469799145.0,770749,9,27,0,1,7043513.0,골목상권,2023,4
20234,11680521,논현1동,9822394859.0,1448612,23,38,2,5,9982020.0,골목상권,2023,4
20234,11680531,논현2동,10598707522.0,1427996,18,48,8,4,11862922.0,골목상권,2023,4
20234,11680545,압구정동,4416943392.0,687476,9,33,1,2,7622700.0,발달상권,2023,4
20234,11680565,청담동,8694370754.0,1135889,16,43,1,0,9218571.0,골목상권,2023,4
20234,11680580,삼성1동,8972950058.0,1029473,19,41,1,0,4659277.0,골목상권,2023,4
20234,11680590,삼성2동,7336998680.0,1036648,16,33,1,0,9305854.0,골목상권,2023,4
20234,11680600,대치1동,3814109667.0,525572,8,14,1,1,4655576.0,발달상권,2023,4
20234,11680610,대치2동,6302282171.0,1172804,15,29,1,2,5962744.0,발달상권,2023,4
20234,11680630,대치4동,13056569224.0,2202808,25,31,1,0,10010985.0,발달상권,2023,4
20234,11680640,역삼1동,31141460490.0,4450778,51,111,3,3,20851949.0,골목상권,2023,4
20234,11680650,역삼2동,9702943784.0,1538658,18,37,5,1,12114261.0,골목상권,2023,4
20234,11680655,도곡1동,4495057358.0,765418,9,20,0,0,7389619.0,골목상권,2023,4
20234,11680656,도곡2동,2663036707.0,353166,9,12,2,1,3748782.0,골목상권,2023,4
20234,11680670,개포2동,1071429699.0,152272,7,13,1,1,2037926.0,골목상권,2023,4
20234,11680690,개포4동,1885112181.0,259434,6,11,0,0,3544246.0,골목상권,2023,4
20234,11680700,세곡동,2490306196.0,307787,6,18,0,0,3525530.0,골목상권,2023,4
20234,11680720,일원본동,6531772884.0,1186447,4,11,0,1,2520904.0,,2023,4
20234,11680730,일원1동,1315887965.0,193216,2,6,0,0,2571614.0,골목상권,2023,4
20234,11680740,일원2동,1355374115.0,201933,1,6,0,1,1138713.0,,2023,4
20234,11680750,수서동,9017270027.0,1906649,7,10,1,0,2191957.0,발달상권,2023,4
20234,11710510,풍납1동,665186424.0,93810,3,5,0,0,4673066.0,골목상권,2023,4
20234,11710520,풍납2동,1272271916.0,191029,5,12,1,0,5438893.0,,2023,4
20234,11710531,거여1동,698483522.0,102810,3,9,0,0,3646002.0,골목상권,2023,4
20234,11710532,거여2동,1336597789.0,199458,3,12,0,0,3667110.0,골목상권,2023,4
20234,11710540,마천1동,704020647.0,100125,7,11,0,1,3625768.0,골목상권,2023,4
20234,11710550,마천2동,1227564571.0,167339,5,11,1,1,5136266.0,골목상권,2023,4
20234,11710561,방이1동,1618653039.0,276168,8,13,0,0,3679466.0,골목상권,2023,4
20234,11710562,방이2동,8454183708.0,1136366,13,30,2,4,6510592.0,골목상권,2023,4
20234,11710566,오륜동,1854912933.0,335959,5,8,0,1,662695.0,,2023,4
20234,11710570,오금동,1922249096.0,273984,8,23,0,0,9612848.0,골목상권,2023,4
20234,11710580,송파1동,2746922605.0,420350,9,24,1,2,6112109.0,골목상권,2023,4
20234,11710590,송파2동,1044224014.0,150728,7,8,1,3,3173380.0,골목상권,2023,4
20234,11710600,석촌동,3383690001.0,421511,11,31,1,1,6854897.0,골목상권,2023,4
20234,11710610,삼전동,3675624815.0,538634,14,16,1,1,6558606.0,골목상권,2023,4
20234,11710620,가락본동,6010374925.0,760133,13,31,2,1,8185403.0,발달상권,2023,4
20234,11710631,가락1동,1112272225.0,180968,1,9,0,0,799251.0,발달상권,2023,4
20234,11710632,가락2동,2094682997.0,310182,4,15,0,1,6197742.0,골목상권,2023,4
20234,11710641,문정1동,2463261546.0,364020,4,15,1,1,4568492.0,골목상권,2023,4
20234,11710642,문정2동,8456220477.0,1184127,20,46,2,5,2835408.0,발달상권,2023,4
20234,11710646,장지동,1059130984.0,157656,6,16,0,1,8079116.0,골목상권,2023,4
20234,11710647,위례동,315406233.0,51692,5,15,1,1,3338540.0,,2023,4
20234,11710650,잠실본동,7542026766.0,1093613,20,37,2,4,8248690.0,골목상권,2023,4
20234,11710670,잠실2동,661408454.0,119594,2,5,0,0,1871157.0,,2023,4
20234,11710680,잠실3동,1890020006.0,337611,10,11,0,0,3382528.0,,2023,4
20234,11710690,잠실4동,1468270952.0,240065,1,5,1,1,2032857.0,골목상권,2023,4
20234,11710710,잠실6동,4879259202.0,738968,10,22,0,0,2455198.0,발달상권,2023,4
20234,11740515,강일동,1084673045.0,164484,12,19,0,0,4122276.0,골목상권,2023,4
20234,11740520,상일동,901362360.0,133959,5,12,1,0,3424596.0,골목상권,2023,4
20234,11740530,명일1동,2147637579.0,348367,4,12,0,1,4879598.0,골목상권,2023,4
20234,11740540,명일2동,1672556842.0,224983,4,14,1,0,2199603.0,골목상권,2023,4
20234,11740550,고덕1동,1075870305.0,163917,3,6,0,0,3779490.0,골목상권,2023,4
20234,11740560,고덕2동,1515531145.0,142941,6,13,2,1,2218769.0,골목상권,2023,4
20234,11740570,암사1동,2232573536.0,306515,10,17,0,1,7975228.0,골목상권,2023,4
20234,11740580,암사2동,777156133.0,123074,3,9,0,0,2519657.0,골목상권,2023,4
20234,11740590,암사3동,128705801.0,18662,0,3,0,0,1626861.0,,2023,4
20234,11740600,천호1동,1845835730.0,250138,3,18,0,0,10244259.0,골목상권,2023,4
20234,11740610,천호2동,4075529273.0,569656,15,34,3,2,11202019.0,골목상권,2023,4
20234,11740620,천호3동,2676804819.0,372240,5,18,0,0,7401954.0,골목상권,2023,4
20234,11740640,성내1동,1650557390.0,204388,5,15,2,0,5972600.0,골목상권,2023,4
20234,11740650,성내2동,6095282775.0,833955,2,15,1,0,8504993.0,골목상권,2023,4
20234,11740660,성내3동,3110566431.0,439732,5,19,1,2,6617399.0,골목상권,2023,4
20234,11740685,길동,5688679323.0,824028,15,37,2,2,17282662.0,골목상권,2023,4
20234,11740700,둔촌2동,2209703580.0,314121,7,12,0,1,7202398.0,골목상권,2023,4
20241,11110515,청운효자동,1024841319.0,149982,2,8,2,1,3586210.0,골목상권,2024,1
20241,11110530,사직동,3939842746.0,702704,3,29,2,0,3896639.0,골목상권,2024,1
20241,11110540,삼청동,527034411.0,94464,1,8,0,0,890462.0,발달상권,2024,1
20241,11110550,부암동,631295590.0,97081,4,6,2,0,1079722.0,골목상권,2024,1
20241,11110560,평창동,356908833.0,45485,3,12,0,0,791907.0,골목상권,2024,1
20241,11110570,무악동,747791855.0,124237,0,4,0,0,1834716.0,골목상권,2024,1
20241,11110580,교남동,787037962.0,125297,5,14,0,0,3968394.0,골목상권,2024,1
20241,11110600,가회동,778636069.0,116110,1,4,0,0,1187506.0,골목상권,2024,1
20241,11110615,종로1·2·3·4가동,10360113926.0,1554118,21,77,0,3,,발달상권,2024,1
20241,11110630,종로5·6가동,2871471525.0,438126,6,18,2,1,,전통시장,2024,1
20241,11110640,이화동,3998047633.0,644174,2,18,1,0,4274928.0,골목상권,2024,1
20241,11110650,혜화동,2636209803.0,305679,6,23,0,0,8621484.0,골목상권,2024,1
20241,11110670,창신1동,1645582802.0,178782,1,12,2,0,2961509.0,전통시장,2024,1
20241,11110690,창신3동,104914521.0,13064,0,3,0,0,1246266.0,골목상권,2024,1
20241,11110700,숭인1동,353289617.0,50466,4,3,1,2,2032429.0,골목상권,2024,1
20241,11110710,숭인2동,1635644066.0,249535,3,13,1,0,5547900.0,골목상권,2024,1
20241,11140520,소공동,6439513691.0,1003668,11,35,0,1,2740092.0,발달상권,2024,1
20241,11140540,회현동,7394248631.0,1164944,22,28,0,0,4402647.0,전통시장,2024,1
20241,11140550,명동,16354946884.0,2291671,32,74,1,3,5491208.0,발달상권,2024,1
20241,11140570,필동,2542708211.0,503001,4,18,0,1,2478015.0,골목상권,2024,1
20241,11140580,장충동,1101158612.0,175791,2,6,0,0,2059320.0,골목상권,2024,1
20241,11140590,광희동,8302184393.0,1247378,11,38,2,1,6552780.0,발달상권,2024,1
20241,11140605,을지로동,5041264696.0,814872,5,21,1,0,5093355.0,전통시장,2024,1
20241,11140615,신당동,3243812544.0,374496,6,16,0,1,5615291.0,전통시장,2024,1
20241,11140625,다산동,2064156195.0,237349,0,13,0,0,4126349.0,골목상권,2024,1
20241,11140635,약수동,1178272006.0,181688,5,5,0,0,2065345.0,골목상권,2024,1
20241,11140645,청구동,791922357.0,117460,1,4,0,1,3266602.0,골목상권,2024,1
20241,11140650,신당5동,394670066.0,56151,1,6,0,1,3474585.0,골목상권,2024,1
20241,11140665,동화동,1687710916.0,250061,3,6,0,0,3659171.0,전통시장,2024,1
20241,11140670,황학동,1417466138.0,205726,2,12,1,1,6006106.0,전통시장,2024,1
20241,11140680,중림동,731883414.0,113798,1,10,0,1,2051349.0,골목상권,2024,1
20241,11170510,후암동,1318131691.0,200993,6,9,0,1,4105166.0,골목상권,2024,1
20241,11170520,용산2가동,1300224710.0,193944,4,14,0,0,4410371.0,골목상권,2024,1
20241,11170530,남영동,1462964198.0,192541,11,21,2,0,2132796.0,골목상권,2024,1
20241,11170555,청파동,2953402885.0,451530,4,17,0,0,7479805.0,골목상권,2024,1
20241,11170560,원효로1동,1614206096.0,226127,9,12,0,0,4894686.0,골목상권,2024,1
20241,11170570,원효로2동,1698748667.0,236269,3,11,0,0,4291723.0,골목상권,2024,1
20241,11170580,효창동,100221524.0,14877,2,3,0,0,3600171.0,골목상권,2024,1
20241,11170590,용문동,522027860.0,76700,2,7,0,0,2747361.0,골목상권,2024,1
20241,11170625,한강로동,2723490062.0,418696,17,36,2,6,5884324.0,골목상권,2024,1
20241,11170640,이촌2동,770756351.0,105251,2,4,0,1,1656279.0,골목상권,2024,1
20241,11170650,이태원1동,5328453812.0,782374,6,18,0,0,2580886.0,골목상권,2024,1
20241,11170660,이태원2동,1479243654.0,179811,4,7,1,1,3005007.0,골목상권,2024,1
20241,11170685,한남동,3196467976.0,507201,4,20,0,1,5221346.0,골목상권,2024,1
20241,11170690,서빙고동,514120729.0,64178,9,4,0,0,1806906.0,골목상권,2024,1
20241,11170700,보광동,1338659114.0,155378,1,11,1,0,3611716.0,골목상권,2024,1
20241,11200520,왕십리2동,819274578.0,122350,2,11,0,0,4604436.0,골목상권,2024,1
20241,11200535,왕십리도선동,2448418276.0,353090,10,22,0,2,5531995.0,골목상권,2024,1
20241,11200540,마장동,2059362642.0,276008,3,13,0,0,5351322.0,골목상권,2024,1
20241,11200550,사근동,4098113523.0,854166,12,25,0,1,4040672.0,골목상권,2024,1
20241,11200560,행당1동,1525080684.0,281489,9,20,1,3,5396953.0,골목상권,2024,1
20241,11200570,행당2동,828538142.0,127359,2,7,0,0,4612956.0,,2024,1
20241,11200590,금호1가동,390629941.0,53899,2,4,0,0,3191410.0,골목상권,2024,1
20241,11200615,금호2·3가동,966349826.0,125404,4,10,0,0,,골목상권,2024,1
20241,11200620,금호4가동,213721804.0,29370,3,6,0,0,3282046.0,골목상권,2024,1
20241,11200645,옥수동,258105488.0,37738,3,8,0,0,2942068.0,골목상권,2024,1
20241,11200650,성수1가1동,250125203.0,38655,1,9,0,1,3077879.0,골목상권,2024,1
20241,11200660,성수1가2동,2496290742.0,401809,8,18,1,1,5608309.0,골목상권,2024,1
20241,11200670,성수2가1동,2948893945.0,396874,3,18,1,0,5257366.0,골목상권,2024,1
20241,11200690,성수2가3동,8244511786.0,1262850,8,41,0,1,5619058.0,골목상권,2024,1
20241,11200720,송정동,201492738.0,27342,1,4,0,0,3003507.0,골목상권,2024,1
20241,11200790,용답동,1960572702.0,305308,5,14,1,1,3481166.0,골목상권,2024,1
20241,11215710,화양동,8473303061.0,1170596,22,49,4,3,9411749.0,골목상권,2024,1
