기준_년분기_코드,행정동_코드,행정동_코드_명,당월_매출_금액,당월_매출_건수,점포_수,총_유동인구_수,주요_상권유형,연도,분기
20234,11290525,성북동,1157169523.0,181543,6,4211791,골목상권,2023,4
20234,11290555,삼선동,2947258574.0,437990,5,10068283,골목상권,2023,4
20234,11290575,동선동,1873734388.0,361427,6,8324211,골목상권,2023,4
20234,11290580,돈암1동,377926499.0,42522,2,2859999,미분류,2023,4
20234,11290590,돈암2동,375597648.0,43014,2,2634397,미분류,2023,4
20234,11290600,안암동,3942493082.0,789911,8,7692352,골목상권,2023,4
20234,11290610,보문동,1097206945.0,155093,2,5602716,골목상권,2023,4
20234,11290620,정릉1동,1184472580.0,172931,4,5007659,골목상권,2023,4
20234,11290630,정릉2동,548685926.0,55695,4,5978019,골목상권,2023,4
20234,11290640,정릉3동,1563929220.0,208268,2,3021182,골목상권,2023,4
20234,11290650,정릉4동,1572747042.0,215738,3,3570257,골목상권,2023,4
20234,11290685,길음2동,1063510688.0,168787,2,4904185,골목상권,2023,4
20234,11290705,종암동,1050682800.0,172305,0,11092184,골목상권,2023,4
20234,11290715,월곡1동,1267760547.0,160678,3,7795111,골목상권,2023,4
20234,11290725,월곡2동,1517827140.0,196857,5,6016133,골목상권,2023,4
20234,11290760,장위1동,1588742339.0,189089,0,7242267,골목상권,2023,4
20234,11290770,장위2동,190362406.0,27881,1,5059795,골목상권,2023,4
20234,11290780,장위3동,444762.0,44,1,2923982,전통시장,2023,4
20234,11290810,석관동,2934108351.0,436486,5,10215147,골목상권,2023,4
20234,11305534,삼양동,576936785.0,83635,1,10915892,골목상권,2023,4
20234,11305535,미아동,1673098561.0,275558,8,7939740,골목상권,2023,4
20234,11305545,송중동,4309142439.0,442192,7,12192120,골목상권,2023,4
20234,11305555,송천동,2057187989.0,257779,6,12634015,골목상권,2023,4
20234,11305575,삼각산동,327397855.0,43131,2,3009131,골목상권,2023,4
20234,11305595,번1동,3870397056.0,609312,6,7049682,골목상권,2023,4
20234,11305603,번2동,812933738.0,107309,1,2988516,골목상권,2023,4
20234,11305615,수유1동,2058207099.0,264900,10,6325288,골목상권,2023,4
20234,11305625,수유2동,2221352811.0,296049,4,5458776,골목상권,2023,4
20234,11305635,수유3동,6181439976.0,917194,8,10702425,골목상권,2023,4
20234,11305645,우이동,1345406000.0,200445,4,4387467,골목상권,2023,4
20234,11305660,인수동,1862566845.0,264165,5,8180291,골목상권,2023,4
20234,11320511,창1동,1902805396.0,372191,2,3787947,골목상권,2023,4
20234,11320512,창2동,2815703731.0,379644,5,10314770,골목상권,2023,4
20234,11320513,창3동,247879021.0,29678,3,4054782,골목상권,2023,4
20234,11320514,창4동,1390039174.0,232994,6,3629870,골목상권,2023,4
20234,11320515,창5동,2761810520.0,362892,8,4159364,골목상권,2023,4
20234,11320521,도봉1동,3560870645.0,493557,9,3655567,골목상권,2023,4
20234,11320522,도봉2동,179389693.0,26145,2,3327510,골목상권,2023,4
20234,11320660,쌍문1동,1644579696.0,241925,4,5156529,골목상권,2023,4
20234,11320670,쌍문2동,554412620.0,79349,2,4529541,골목상권,2023,4
20234,11320680,쌍문3동,730568633.0,94719,4,5486151,골목상권,2023,4
20234,11320681,쌍문4동,79850664.0,20755,3,2587045,골목상권,2023,4
20234,11320690,방학1동,3381716867.0,472850,5,6457531,골목상권,2023,4
20234,11320700,방학2동,1873918444.0,249809,6,2961570,골목상권,2023,4
20234,11320710,방학3동,806048435.0,117707,3,3439856,골목상권,2023,4
20234,11350560,월계1동,1828082067.0,287749,12,4854224,골목상권,2023,4
20234,11350570,월계2동,236757235.0,53776,3,3819896,골목상권,2023,4
20234,11350580,월계3동,187677223.0,30794,2,2637357,미분류,2023,4
20234,11350595,공릉1동,3303397158.0,520281,6,11134560,골목상권,2023,4
20234,11350600,공릉2동,3428136943.0,728043,14,8279309,골목상권,2023,4
20234,11350611,하계1동,1933163475.0,321623,6,3835969,골목상권,2023,4
20234,11350612,하계2동,72213099.0,10830,1,2750746,미분류,2023,4
20234,11350619,중계본동,1792012976.0,197738,3,4028320,골목상권,2023,4
20234,11350621,중계1동,534982248.0,107601,3,3771775,미분류,2023,4
20234,11350624,중계4동,853309322.0,132450,4,3017891,골목상권,2023,4
20234,11350625,중계2·3동,1906012480.0,220110,0,4370438,전통시장,2023,4
20234,11350630,상계1동,2681999621.0,352318,3,7433921,골목상권,2023,4
20234,11350640,상계2동,2671135434.0,419698,4,10442701,골목상권,2023,4
20234,11350665,상계3·4동,1075451200.0,166061,5,8350390,골목상권,2023,4
20234,11350670,상계5동,443724696.0,59863,5,6372010,골목상권,2023,4
20234,11350695,상계6·7동,4276086357.0,620044,8,6702945,발달상권,2023,4
20234,11350700,상계8동,199538870.0,33578,0,1022976,미분류,2023,4
20234,11350710,상계9동,168075432.0,29803,1,1880070,발달상권,2023,4
20234,11350720,상계10동,171070487.0,31817,1,1942748,골목상권,2023,4
20234,11380510,녹번동,920353552.0,140370,8,6897096,골목상권,2023,4
20234,11380520,불광1동,4224684984.0,344977,6,5046789,골목상권,2023,4
20234,11380530,불광2동,1372267298.0,198019,1,5933508,골목상권,2023,4
20234,11380551,갈현1동,1214783110.0,180677,7,6128662,골목상권,2023,4
20234,11380552,갈현2동,2907918187.0,441841,5,6052091,골목상권,2023,4
20234,11380560,구산동,2351554737.0,337926,2,5290058,골목상권,2023,4
20234,11380570,대조동,1815268288.0,257529,7,12338298,골목상권,2023,4
20234,11380580,응암1동,3490541999.0,224150,4,5523204,골목상권,2023,4
20234,11380590,응암2동,1780053224.0,261549,4,4017536,골목상권,2023,4
20234,11380600,응암3동,4723374139.0,661403,11,8397246,골목상권,2023,4
20234,11380625,역촌동,3262047451.0,438918,10,11628271,골목상권,2023,4
20234,11380631,신사1동,1989673493.0,285363,3,6173204,골목상권,2023,4
20234,11380632,신사2동,466119623.0,72736,5,2920335,골목상권,2023,4
20234,11380640,증산동,1411145803.0,222651,5,3297057,골목상권,2023,4
20234,11380690,진관동,625380336.0,98725,5,7040462,골목상권,2023,4
20234,11410555,북아현동,1075761395.0,155667,0,19132061,골목상권,2023,4
20234,11410565,충현동,3154906177.0,490389,7,10774529,골목상권,2023,4
20234,11410585,신촌동,8465211202.0,1251665,30,11437105,골목상권,2023,4
20234,11410615,연희동,5164897290.0,632974,11,8886490,골목상권,2023,4
20234,11410620,홍제1동,1225330535.0,183587,2,6486133,골목상권,2023,4
20234,11410640,홍제3동,1322672532.0,211264,3,3800505,골목상권,2023,4
20234,11410655,홍제2동,216316667.0,36400,4,2019391,미분류,2023,4
20234,11410660,홍은1동,1060061846.0,163881,3,3987087,전통시장,2023,4
20234,11410685,홍은2동,1468336035.0,253074,7,4446448,골목상권,2023,4
20234,11410700,남가좌2동,1018283677.0,142652,3,6199300,골목상권,2023,4
20234,11410710,북가좌1동,712765931.0,98582,2,2819362,골목상권,2023,4
20234,11410720,북가좌2동,2384799994.0,327436,4,11504006,골목상권,2023,4
20234,11440555,아현동,1552938842.0,199131,3,7078511,골목상권,2023,4
20234,11440565,공덕동,1382566934.0,202946,10,13634016,골목상권,2023,4
20234,11440585,도화동,1147233773.0,173276,5,4067804,골목상권,2023,4
20234,11440590,용강동,2550710049.0,389201,7,5640486,골목상권,2023,4
20234,11440600,대흥동,5990407946.0,959275,4,7993207,골목상권,2023,4
20234,11440610,염리동,856650240.0,148184,6,5210040,골목상권,2023,4
20234,11440630,신수동,730181164.0,111498,1,5139472,골목상권,2023,4
20234,11440655,서강동,4406520942.0,749172,8,6272573,골목상권,2023,4
20234,11440660,서교동,20807703169.0,2776955,36,17985736,골목상권,2023,4
20234,11440680,합정동,2622919185.0,415060,9,4762900,골목상권,2023,4
20234,11440690,망원1동,1490870428.0,215785,10,7163195,골목상권,2023,4
20234,11440700,망원2동,2260191616.0,257027,4,5892204,골목상권,2023,4
20234,11440710,연남동,1927507569.0,290909,10,6726123,골목상권,2023,4
20234,11440720,성산1동,1680958225.0,262879,6,6021040,골목상권,2023,4
20234,11440730,성산2동,3724023000.0,482119,6,6779579,골목상권,2023,4
20234,11440740,상암동,5657182451.0,833790,14,5490258,발달상권,2023,4
20234,11470510,목1동,2577289085.0,517958,11,4873564,발달상권,2023,4
20234,11470520,목2동,1894652109.0,275651,10,6832236,골목상권,2023,4
20234,11470530,목3동,836666107.0,118336,4,4980803,골목상권,2023,4
20234,11470540,목4동,1685641728.0,252297,9,5620093,골목상권,2023,4
20234,11470550,목5동,3099885413.0,440469,2,4613030,미분류,2023,4
20234,11470560,신월1동,1051718530.0,147039,4,4097612,골목상권,2023,4
20234,11470570,신월2동,433518324.0,64104,1,3576993,골목상권,2023,4
20234,11470580,신월3동,1367575006.0,185457,1,2690222,골목상권,2023,4
20234,11470590,신월4동,1541138842.0,223818,3,3280207,골목상권,2023,4
20234,11470600,신월5동,659954041.0,84287,5,3295822,골목상권,2023,4
20234,11470610,신월6동,294166471.0,35334,1,1031817,골목상권,2023,4
20234,11470611,신월7동,740796047.0,96290,4,2052114,골목상권,2023,4
20234,11470620,신정1동,2014150309.0,239014,2,3288783,골목상권,2023,4
20234,11470630,신정2동,922772891.0,153276,3,4277601,골목상권,2023,4
20234,11470640,신정3동,1240142428.0,206925,5,7435956,골목상권,2023,4
20234,11470650,신정4동,4184832506.0,594198,15,10591602,골목상권,2023,4
20234,11470670,신정6동,307985463.0,55930,6,2029492,미분류,2023,4
20234,11470680,신정7동,3620217513.0,448989,2,3048831,골목상권,2023,4
20234,11500510,염창동,4654811650.0,571091,12,8181502,골목상권,2023,4
20234,11500520,등촌1동,6955042047.0,1035164,4,5344969,골목상권,2023,4
20234,11500530,등촌2동,434773446.0,64380,3,3882810,골목상권,2023,4
20234,11500535,등촌3동,2421104575.0,359875,9,6785869,골목상권,2023,4
20234,11500540,화곡1동,11359889913.0,1392364,13,16215184,골목상권,2023,4
20234,11500550,화곡2동,758751941.0,97352,2,3353248,골목상권,2023,4
20234,11500560,화곡3동,491735169.0,74101,6,3492068,골목상권,2023,4
20234,11500570,화곡4동,2451729794.0,317224,2,4497476,골목상권,2023,4
20234,11500590,화곡본동,1329065946.0,178929,8,7926437,골목상권,2023,4
20234,11500591,화곡6동,3947754769.0,493013,10,5462515,골목상권,2023,4
20234,11500593,화곡8동,974125366.0,123069,4,8038067,골목상권,2023,4
20234,11500603,가양1동,9352699244.0,1296581,18,3447354,골목상권,2023,4
20234,11500604,가양2동,1948306659.0,287301,3,2089269,미분류,2023,4
20234,11500605,가양3동,250441190.0,40616,4,1931869,골목상권,2023,4
20234,11500611,발산1동,1684561419.0,265694,6,5557822,골목상권,2023,4
20234,11500615,우장산동,3513535588.0,473489,15,7017897,골목상권,2023,4
20234,11500620,공항동,1822510933.0,263519,13,5516663,골목상권,2023,4
20234,11500630,방화1동,5965885011.0,868350,10,7597357,골목상권,2023,4
20234,11500640,방화2동,2680523714.0,307565,8,4898561,골목상권,2023,4
20234,11500641,방화3동,1066748090.0,163838,6,2772262,골목상권,2023,4
20234,11530510,신도림동,1160873897.0,210952,12,6228326,골목상권,2023,4
20234,11530520,구로1동,579428354.0,67654,2,1960536,미분류,2023,4
20234,11530530,구로2동,1360878213.0,192132,9,8984845,골목상권,2023,4
20234,11530540,구로3동,9475524185.0,1322822,14,6927785,골목상권,2023,4
20234,11530550,구로4동,1849085808.0,300330,9,7914891,골목상권,2023,4
20234,11530560,구로5동,2977539814.0,383300,8,7210047,골목상권,2023,4
20234,11530595,가리봉동,490663151.0,70630,5,3042018,골목상권,2023,4
20234,11530720,고척1동,1342083088.0,223786,5,4612851,골목상권,2023,4
20234,11530730,고척2동,898460333.0,127938,3,5227042,골목상권,2023,4
20234,11530740,개봉1동,1261255659.0,144950,6,7996863,골목상권,2023,4
20234,11530750,개봉2동,502328360.0,82794,4,4070443,골목상권,2023,4
20234,11530760,개봉3동,827102965.0,121122,0,3737011,골목상권,2023,4
20234,11530770,오류1동,6972547371.0,808659,7,4191348,골목상권,2023,4
20234,11530780,오류2동,946379219.0,144809,5,4827023,골목상권,2023,4
20234,11530790,수궁동,659514015.0,100601,7,1711252,골목상권,2023,4
20234,11545510,가산동,22967881306.0,3448494,26,4969164,골목상권,2023,4
20234,11545610,독산1동,4776937624.0,675274,9,5003088,골목상권,2023,4
20234,11545620,독산2동,1102757014.0,144820,4,3501734,골목상권,2023,4
20234,11545630,독산3동,890111481.0,120497,4,4776287,골목상권,2023,4
20234,11545640,독산4동,1266996828.0,154673,2,3707947,골목상권,2023,4
20234,11545670,시흥1동,2524734318.0,333322,5,5535916,골목상권,2023,4
20234,11545690,시흥3동,351836123.0,47942,2,1247762,골목상권,2023,4
20234,11545700,시흥4동,2363359198.0,293039,1,2265635,골목상권,2023,4
20234,11545710,시흥5동,2329791806.0,333295,3,3594487,골목상권,2023,4
20234,11560515,영등포본동,1532786103.0,252874,10,7086496,골목상권,2023,4
20234,11560535,영등포동,10228108282.0,1190176,16,11012045,골목상권,2023,4
20234,11560540,여의동,18006193504.0,2249112,38,6629458,발달상권,2023,4
20234,11560550,당산1동,3695263197.0,618433,11,7002683,골목상권,2023,4
20234,11560560,당산2동,3525787534.0,507067,11,8646353,골목상권,2023,4
20234,11560585,도림동,1026281566.0,140202,5,5412501,골목상권,2023,4
20234,11560605,문래동,5614246045.0,845590,7,9126833,골목상권,2023,4
20234,11560610,양평1동,1203825176.0,190207,9,5394523,골목상권,2023,4
20234,11560620,양평2동,1860792360.0,283209,10,5019998,골목상권,2023,4
20234,11560630,신길1동,1875605773.0,285959,7,5627921,골목상권,2023,4
20234,11560650,신길3동,916135754.0,122399,4,6293623,골목상권,2023,4
20234,11560660,신길4동,237108041.0,34319,2,2742522,골목상권,2023,4
20234,11560680,신길6동,1248840239.0,202673,7,5470400,골목상권,2023,4
20234,11560700,대림1동,1858497029.0,268097,2,4534442,골목상권,2023,4
20234,11560710,대림2동,1294736439.0,172753,9,5560264,골목상권,2023,4
20234,11560720,대림3동,2596149806.0,341122,8,7267612,골목상권,2023,4
20234,11590510,노량진1동,8243355431.0,1380235,6,6456123,전통시장,2023,4
20234,11590520,노량진2동,2736376700.0,480331,1,3461298,골목상권,2023,4
20234,11590530,상도1동,4140522840.0,625069,11,7929561,골목상권,2023,4
20234,11590540,상도2동,649756862.0,109968,6,4894394,골목상권,2023,4
20234,11590550,상도3동,518261593.0,74971,3,4779151,골목상권,2023,4
20234,11590560,상도4동,837436751.0,86800,0,5196453,골목상권,2023,4
20234,11590605,흑석동,3371616025.0,437281,9,6399387,골목상권,2023,4
20234,11590620,사당1동,1791768014.0,281566,4,6870993,골목상권,2023,4
20234,11590630,사당2동,1892071036.0,209916,6,7588453,골목상권,2023,4
20234,11590640,사당3동,351763681.0,53947,1,5462118,골목상권,2023,4
20234,11590650,사당4동,544899116.0,79970,0,3962614,전통시장,2023,4
20234,11590660,대방동,3138161066.0,387418,8,7235986,골목상권,2023,4
20234,11590670,신대방1동,3527443270.0,332207,2,3462749,골목상권,2023,4
20234,11590680,신대방2동,4142646705.0,565738,5,4886893,골목상권,2023,4
20234,11620525,보라매동,822922626.0,130623,4,3788812,골목상권,2023,4
20234,11620545,청림동,116704884.0,16080,1,3113226,골목상권,2023,4
20234,11620565,성현동,1319543196.0,185067,3,4565051,골목상권,2023,4
20234,11620575,행운동,1481895913.0,247129,4,7230236,골목상권,2023,4
20234,11620585,낙성대동,1868253389.0,328587,6,6112970,골목상권,2023,4
20234,11620595,청룡동,7189808225.0,765204,7,10703851,골목상권,2023,4
20234,11620605,은천동,2846740047.0,358153,4,8820227,골목상권,2023,4
20234,11620615,중앙동,2086933872.0,313243,5,5669608,골목상권,2023,4
20234,11620625,인헌동,2812705062.0,385730,8,6114183,골목상권,2023,4
20234,11620630,남현동,2997821550.0,390064,5,4557691,골목상권,2023,4
20234,11620645,서원동,5503194649.0,605502,5,5646595,골목상권,2023,4
20234,11620655,신원동,850127786.0,123886,2,6156697,골목상권,2023,4
20234,11620665,서림동,1677892705.0,259843,7,5169682,골목상권,2023,4
20234,11620685,신사동,3013469578.0,447042,6,7469571,골목상권,2023,4
20234,11620695,신림동,7180017436.0,917161,6,9817222,골목상권,2023,4
20234,11620725,조원동,1400509363.0,214945,3,7180954,골목상권,2023,4
20234,11620735,대학동,2926457611.0,443901,10,6579194,골목상권,2023,4
20234,11620745,삼성동,132754369.0,18437,0,7062246,골목상권,2023,4
20234,11620765,미성동,1202300163.0,175926,3,5519868,골목상권,2023,4
20234,11620775,난곡동,1578240955.0,205827,7,5609058,골목상권,2023,4
20234,11650510,서초1동,2922966210.0,535534,6,7594604,골목상권,2023,4
20234,11650520,서초2동,7099069654.0,1084399,9,6791734,골목상권,2023,4
20234,11650530,서초3동,10268929781.0,1622697,19,12089234,발달상권,2023,4
20234,11650531,서초4동,4693243108.0,827550,13,6496298,미분류,2023,4
20234,11650540,잠원동,5482442533.0,834913,5,6393973,발달상권,2023,4
20234,11650560,반포1동,2575961725.0,438298,3,6636814,발달상권,2023,4
20234,11650570,반포2동,2090259532.0,271375,3,1663196,미분류,2023,4
20234,11650580,반포3동,621705985.0,117731,2,3412691,미분류,2023,4
20234,11650581,반포4동,1937945437.0,337531,10,5431701,골목상권,2023,4
20234,11650590,방배본동,1132330428.0,184037,6,4133755,골목상권,2023,4
20234,11650600,방배1동,2017235739.0,284206,5,4633800,골목상권,2023,4
20234,11650610,방배2동,1326664390.0,211265,8,4946719,골목상권,2023,4
20234,11650620,방배3동,1291269051.0,224702,5,3228345,골목상권,2023,4
20234,11650621,방배4동,2181211159.0,313830,6,6565906,골목상권,2023,4
20234,11650651,양재1동,3614359205.0,561278,15,8278232,골목상권,2023,4
20234,11650652,양재2동,5640237461.0,774360,15,5853105,골목상권,2023,4
20234,11650660,내곡동,240314684.0,32198,5,1918791,골목상권,2023,4
20234,11680510,신사동,6469799145.0,770749,9,7043513,골목상권,2023,4
20234,11680521,논현1동,9822394859.0,1448612,23,9982020,골목상권,2023,4
20234,11680531,논현2동,10598707522.0,1427996,18,11862922,골목상권,2023,4
20234,11680545,압구정동,4416943392.0,687476,9,7622700,발달상권,2023,4
20234,11680565,청담동,8694370754.0,1135889,16,9218571,골목상권,2023,4
20234,11680580,삼성1동,8972950058.0,1029473,19,4659277,관광특구,2023,4
20234,11680590,삼성2동,7336998680.0,1036648,16,9305854,골목상권,2023,4
20234,11680600,대치1동,3814109667.0,525572,8,4655576,발달상권,2023,4
20234,11680610,대치2동,6302282171.0,1172804,15,5962744,발달상권,2023,4
20234,11680630,대치4동,13056569224.0,2202808,25,10010985,발달상권,2023,4
20234,11680640,역삼1동,31141460490.0,4450778,51,20851949,골목상권,2023,4
20234,11680650,역삼2동,9702943784.0,1538658,18,12114261,골목상권,2023,4
20234,11680655,도곡1동,4495057358.0,765418,9,7389619,골목상권,2023,4
20234,11680656,도곡2동,2663036707.0,353166,9,3748782,골목상권,2023,4
20234,11680670,개포2동,1071429699.0,152272,7,2037926,골목상권,2023,4
20234,11680690,개포4동,1885112181.0,259434,6,3544246,골목상권,2023,4
20234,11680700,세곡동,2490306196.0,307787,6,3525530,골목상권,2023,4
20234,11680720,일원본동,6531772884.0,1186447,4,2520904,미분류,2023,4
20234,11680730,일원1동,1315887965.0,193216,2,2571614,골목상권,2023,4
20234,11680740,일원2동,1355374115.0,201933,1,1138713,미분류,2023,4
20234,11680750,수서동,9017270027.0,1906649,7,2191957,발달상권,2023,4
20234,11710510,풍납1동,665186424.0,93810,3,4673066,골목상권,2023,4
20234,11710520,풍납2동,1272271916.0,191029,5,5438893,미분류,2023,4
20234,11710531,거여1동,698483522.0,102810,3,3646002,골목상권,2023,4
20234,11710532,거여2동,1336597789.0,199458,3,3667110,골목상권,2023,4
20234,11710540,마천1동,704020647.0,100125,7,3625768,골목상권,2023,4
20234,11710550,마천2동,1227564571.0,167339,5,5136266,골목상권,2023,4
20234,11710561,방이1동,1618653039.0,276168,8,3679466,골목상권,2023,4
20234,11710562,방이2동,8454183708.0,1136366,13,6510592,관광특구,2023,4
20234,11710566,오륜동,1854912933.0,335959,5,662695,미분류,2023,4
20234,11710570,오금동,1922249096.0,273984,8,9612848,골목상권,2023,4
20234,11710580,송파1동,2746922605.0,420350,9,6112109,골목상권,2023,4
20234,11710590,송파2동,1044224014.0,150728,7,3173380,골목상권,2023,4
20234,11710600,석촌동,3383690001.0,421511,11,6854897,골목상권,2023,4
20234,11710610,삼전동,3675624815.0,538634,14,6558606,골목상권,2023,4
20234,11710620,가락본동,6010374925.0,760133,13,8185403,발달상권,2023,4
20234,11710631,가락1동,1112272225.0,180968,1,799251,발달상권,2023,4
20234,11710632,가락2동,2094682997.0,310182,4,6197742,골목상권,2023,4
20234,11710641,문정1동,2463261546.0,364020,4,4568492,골목상권,2023,4
20234,11710642,문정2동,8456220477.0,1184127,20,2835408,발달상권,2023,4
20234,11710646,장지동,1059130984.0,157656,6,8079116,골목상권,2023,4
20234,11710647,위례동,315406233.0,51692,5,3338540,미분류,2023,4
20234,11710650,잠실본동,7542026766.0,1093613,20,8248690,골목상권,2023,4
20234,11710670,잠실2동,661408454.0,119594,2,1871157,미분류,2023,4
20234,11710680,잠실3동,1890020006.0,337611,10,3382528,미분류,2023,4
20234,11710690,잠실4동,1468270952.0,240065,1,2032857,골목상권,2023,4
20234,11710710,잠실6동,4879259202.0,738968,10,2455198,발달상권,2023,4
20234,11740515,강일동,1084673045.0,164484,12,4122276,골목상권,2023,4
20234,11740520,상일동,901362360.0,133959,5,3424596,골목상권,2023,4
20234,11740530,명일1동,2147637579.0,348367,4,4879598,골목상권,2023,4
20234,11740540,명일2동,1672556842.0,224983,4,2199603,골목상권,2023,4
20234,11740550,고덕1동,1075870305.0,163917,3,3779490,골목상권,2023,4
20234,11740560,고덕2동,1515531145.0,142941,6,2218769,골목상권,2023,4
20234,11740570,암사1동,2232573536.0,306515,10,7975228,골목상권,2023,4
20234,11740580,암사2동,777156133.0,123074,3,2519657,골목상권,2023,4
20234,11740590,암사3동,128705801.0,18662,0,1626861,미분류,2023,4
20234,11740600,천호1동,1845835730.0,250138,3,10244259,골목상권,2023,4
20234,11740610,천호2동,4075529273.0,569656,15,11202019,골목상권,2023,4
20234,11740620,천호3동,2676804819.0,372240,5,7401954,골목상권,2023,4
20234,11740640,성내1동,1650557390.0,204388,5,5972600,골목상권,2023,4
20234,11740650,성내2동,6095282775.0,833955,2,8504993,골목상권,2023,4
20234,11740660,성내3동,3110566431.0,439732,5,6617399,골목상권,2023,4
20234,11740685,길동,5688679323.0,824028,15,17282662,골목상권,2023,4
20234,11740700,둔촌2동,2209703580.0,314121,7,7202398,골목상권,2023,4
20241,11110515,청운효자동,1024841319.0,149982,2,3586210,골목상권,2024,1
20241,11110530,사직동,3939842746.0,702704,3,3896639,골목상권,2024,1
20241,11110540,삼청동,527034411.0,94464,1,890462,발달상권,2024,1
20241,11110550,부암동,631295590.0,97081,4,1079722,골목상권,2024,1
20241,11110560,평창동,356908833.0,45485,3,791907,골목상권,2024,1
20241,11110570,무악동,747791855.0,124237,0,1834716,골목상권,2024,1
20241,11110580,교남동,787037962.0,125297,5,3968394,골목상권,2024,1
20241,11110600,가회동,778636069.0,116110,1,1187506,골목상권,2024,1
20241,11110615,종로1·2·3·4가동,10360113926.0,1554118,21,13969774,관광특구,2024,1
20241,11110630,종로5·6가동,2871471525.0,438126,6,5943183,전통시장,2024,1
20241,11110640,이화동,3998047633.0,644174,2,4274928,골목상권,2024,1
20241,11110650,혜화동,2636209803.0,305679,6,8621484,골목상권,2024,1
20241,11110670,창신1동,1645582802.0,178782,1,2961509,전통시장,2024,1
20241,11110690,창신3동,104914521.0,13064,0,1246266,골목상권,2024,1
20241,11110700,숭인1동,353289617.0,50466,4,2032429,골목상권,2024,1
20241,11110710,숭인2동,1635644066.0,249535,3,5547900,골목상권,2024,1
20241,11140520,소공동,6439513691.0,1003668,11,2740092,관광특구,2024,1
20241,11140540,회현동,7394248631.0,1164944,22,4402647,전통시장,2024,1
20241,11140550,명동,16354946884.0,2291671,32,5491208,발달상권,2024,1
20241,11140570,필동,2542708211.0,503001,4,2478015,골목상권,2024,1
20241,11140580,장충동,1101158612.0,175791,2,2059320,골목상권,2024,1
20241,11140590,광희동,8302184393.0,1247378,11,6552780,관광특구,2024,1
20241,11140605,을지로동,5041264696.0,814872,5,5093355,전통시장,2024,1
20241,11140615,신당동,3243812544.0,374496,6,5615291,전통시장,2024,1
20241,11140625,다산동,2064156195.0,237349,0,4126349,골목상권,2024,1
20241,11140635,약수동,1178272006.0,181688,5,2065345,골목상권,2024,1
20241,11140645,청구동,791922357.0,117460,1,3266602,골목상권,2024,1
20241,11140650,신당5동,394670066.0,56151,1,3474585,골목상권,2024,1
20241,11140665,동화동,1687710916.0,250061,3,3659171,전통시장,2024,1
20241,11140670,황학동,1417466138.0,205726,2,6006106,전통시장,2024,1
20241,11140680,중림동,731883414.0,113798,1,2051349,골목상권,2024,1
20241,11170510,후암동,1318131691.0,200993,6,4105166,골목상권,2024,1
20241,11170520,용산2가동,1300224710.0,193944,4,4410371,골목상권,2024,1
20241,11170530,남영동,1462964198.0,192541,11,2132796,골목상권,2024,1
20241,11170555,청파동,2953402885.0,451530,4,7479805,골목상권,2024,1
20241,11170560,원효로1동,1614206096.0,226127,9,4894686,골목상권,2024,1
20241,11170570,원효로2동,1698748667.0,236269,3,4291723,골목상권,2024,1
20241,11170580,효창동,100221524.0,14877,2,3600171,골목상권,2024,1
20241,11170590,용문동,522027860.0,76700,2,2747361,골목상권,2024,1
20241,11170625,한강로동,2723490062.0,418696,17,5884324,골목상권,2024,1
20241,11170640,이촌2동,770756351.0,105251,2,1656279,골목상권,2024,1
20241,11170650,이태원1동,5328453812.0,782374,6,2580886,관광특구,2024,1
20241,11170660,이태원2동,1479243654.0,179811,4,3005007,골목상권,2024,1
20241,11170685,한남동,3196467976.0,507201,4,5221346,골목상권,2024,1
20241,11170690,서빙고동,514120729.0,64178,9,1806906,골목상권,2024,1
20241,11170700,보광동,1338659114.0,155378,1,3611716,골목상권,2024,1
20241,11200520,왕십리2동,819274578.0,122350,2,4604436,골목상권,2024,1
20241,11200535,왕십리도선동,2448418276.0,353090,10,5531995,골목상권,2024,1
20241,11200540,마장동,2059362642.0,276008,3,5351322,골목상권,2024,1
20241,11200550,사근동,4098113523.0,854166,12,4040672,골목상권,2024,1
20241,11200560,행당1동,1525080684.0,281489,9,5396953,골목상권,2024,1
20241,11200570,행당2동,828538142.0,127359,2,4612956,미분류,2024,1
20241,11200590,금호1가동,390629941.0,53899,2,3191410,골목상권,2024,1
20241,11200615,금호2·3가동,966349826.0,125404,4,6727228,골목상권,2024,1
20241,11200620,금호4가동,213721804.0,29370,3,3282046,골목상권,2024,1
20241,11200645,옥수동,258105488.0,37738,3,2942068,골목상권,2024,1
20241,11200650,성수1가1동,250125203.0,38655,1,3077879,골목상권,2024,1
20241,11200660,성수1가2동,2496290742.0,401809,8,5608309,골목상권,2024,1
20241,11200670,성수2가1동,2948893945.0,396874,3,5257366,골목상권,2024,1
20241,11200690,성수2가3동,8244511786.0,1262850,8,5619058,골목상권,2024,1
20241,11200720,송정동,201492738.0,27342,1,3003507,골목상권,2024,1
20241,11200790,용답동,1960572702.0,305308,5,3481166,골목상권,2024,1
20241,11215710,화양동,8473303061.0,1170596,22,9411749,골목상권,2024,1
20241,11215730,군자동,1671547649.0,249542,9,6601908,골목상권,2024,1
20241,11215740,중곡1동,2771675669.0,379130,2,3976929,골목상권,2024,1
20241,11215750,중곡2동,2080595762.0,296298,9,4766901,골목상권,2024,1
20241,11215760,중곡3동,1222514256.0,158876,3,4830499,골목상권,2024,1
20241,11215770,중곡4동,1595006704.0,214074,4,6449834,골목상권,2024,1
