기준_년분기_코드,행정동_코드,행정동_코드_명,총_유동인구_수
20203,11560660,신길4동,2539114
20203,11560650,신길3동,6742157
20203,11560630,신길1동,5858793
20203,11560620,양평2동,5067848
20203,11560610,양평1동,5458309
20203,11560605,문래동,10477448
20203,11560585,도림동,5509951
20203,11560560,당산2동,8617953
20203,11560550,당산1동,6200864
20203,11560540,여의동,5484227
20203,11560535,영등포동,10217190
20203,11560515,영등포본동,7535595
20203,11545710,시흥5동,3639397
20203,11545700,시흥4동,3113007
20203,11545690,시흥3동,1306001
20203,11545680,시흥2동,1707432
20203,11545670,시흥1동,6048611
20203,11545640,독산4동,4771741
20203,11545630,독산3동,5583886
20203,11545620,독산2동,3389056
20203,11545610,독산1동,4915731
20203,11545510,가산동,4337475
20203,11530800,항동,859978
20203,11530790,수궁동,2422016
20203,11530780,오류2동,5804670
20203,11530770,오류1동,3995451
20203,11530760,개봉3동,3551414
20203,11530750,개봉2동,4256129
20203,11530740,개봉1동,7336522
20203,11530730,고척2동,6189951
20203,11530720,고척1동,4526565
20203,11530595,가리봉동,2932766
20203,11530560,구로5동,6634096
20203,11530550,구로4동,6144507
20203,11530540,구로3동,7901205
20203,11530530,구로2동,9529286
20203,11530520,구로1동,2368848
20203,11530510,신도림동,6445152
20203,11500641,방화3동,3169634
20203,11500640,방화2동,6064740
20203,11500630,방화1동,7777644
20203,11500620,공항동,6391501
20203,11500615,우장산동,7916637
20203,11500611,발산1동,5841237
20203,11500605,가양3동,1745525
20203,11500604,가양2동,2291251
20203,11500603,가양1동,3090178
20203,11500593,화곡8동,7459946
20203,11500591,화곡6동,5559716
20203,11500590,화곡본동,9260277
20203,11500570,화곡4동,5151312
20203,11500560,화곡3동,4072831
20203,11500550,화곡2동,3690372
20203,11500540,화곡1동,17577704
20203,11500535,등촌3동,5507154
20203,11500530,등촌2동,4209715
20203,11500520,등촌1동,5037826
20203,11500510,염창동,8558764
20203,11470680,신정7동,3726364
20203,11470670,신정6동,1848074
20203,11470650,신정4동,11040055
20203,11470640,신정3동,6906727
20203,11470630,신정2동,4640397
20203,11470620,신정1동,3646758
20203,11470611,신월7동,2464978
20203,11470610,신월6동,1337800
20203,11470600,신월5동,3063464
20203,11470590,신월4동,3990375
20203,11470580,신월3동,2717494
20203,11470570,신월2동,4470360
20203,11470560,신월1동,4066395
20203,11470550,목5동,4927734
20203,11470540,목4동,5781696
20203,11470530,목3동,5346241
20203,11470520,목2동,7099107
20203,11470510,목1동,5490755
20203,11440740,상암동,5504544
20203,11440730,성산2동,7825810
20203,11440720,성산1동,6635855
20203,11440710,연남동,6923665
20203,11440700,망원2동,6723526
20203,11440690,망원1동,6717644
20203,11440680,합정동,5592303
20203,11440660,서교동,16386677
20203,11440655,서강동,6317299
20203,11440630,신수동,5638283
20203,11440610,염리동,3804844
20203,11440600,대흥동,7076500
20203,11440590,용강동,7083834
20203,11440585,도화동,5443514
20203,11440565,공덕동,14368892
20203,11440555,아현동,6417995
20203,11410720,북가좌2동,12397439
20203,11410710,북가좌1동,3225697
20203,11410700,남가좌2동,6189139
20203,11410690,남가좌1동,2402499
20203,11410685,홍은2동,4675514
20203,11410660,홍은1동,3820795
20203,11410655,홍제2동,2744296
20203,11410640,홍제3동,4599872
20203,11410620,홍제1동,6033940
20203,11410615,연희동,9417739
20203,11410585,신촌동,9160955
20203,11410565,충현동,8779297
20203,11410555,북아현동,14005987
20203,11410520,천연동,4693499
20203,11380690,진관동,7375178
20203,11380650,수색동,1676067
20203,11380640,증산동,3345873
20203,11380632,신사2동,4077398
20203,11380631,신사1동,6155425
20203,11380625,역촌동,11829881
20203,11380600,응암3동,8039477
20203,11380590,응암2동,4211148
20203,11380580,응암1동,6514580
20203,11380570,대조동,9140535
20203,11380560,구산동,5816113
20203,11380552,갈현2동,6799411
20203,11380551,갈현1동,8575629
20203,11380530,불광2동,6308032
20203,11380520,불광1동,6987269
20203,11380510,녹번동,7630023
20203,11350720,상계10동,2483212
20203,11350710,상계9동,1714268
20203,11350700,상계8동,1095367
20203,11350695,상계6?7동,5957572
20203,11350670,상계5동,7763288
20203,11350665,상계3?4동,9999392
20203,11350640,상계2동,11589166
20203,11350630,상계1동,8134590
20203,11350625,중계2?3동,5327231
20203,11350624,중계4동,3573160
20203,11350621,중계1동,4279298
20203,11350619,중계본동,5744770
20203,11350612,하계2동,2900082
20203,11350611,하계1동,4122686
20203,11350600,공릉2동,7929978
20203,11350595,공릉1동,11383865
20203,11350580,월계3동,2914737
20203,11350570,월계2동,3953230
20203,11350560,월계1동,5790258
20203,11320710,방학3동,4075077
20203,11320700,방학2동,3275663
20203,11320690,방학1동,7494935
20203,11320681,쌍문4동,2919599
20203,11320680,쌍문3동,5182860
20203,11320670,쌍문2동,5070866
20203,11320660,쌍문1동,5129749
20203,11320522,도봉2동,3216559
20203,11320521,도봉1동,3764061
20203,11320515,창5동,4801008
20203,11320514,창4동,4090556
20203,11320513,창3동,5216382
20203,11320512,창2동,9327729
20203,11320511,창1동,4370797
20203,11305660,인수동,9233721
20203,11305645,우이동,4354793
20203,11305635,수유3동,10670504
20203,11305625,수유2동,6861792
20203,11305615,수유1동,7029614
20203,11305608,번3동,3894080
20203,11305603,번2동,3374408
20203,11305595,번1동,8090753
20203,11305575,삼각산동,3387980
20203,11305555,송천동,13081417
20203,11305545,송중동,12788724
20203,11305535,미아동,8229653
20203,11305534,삼양동,11548716
20203,11290810,석관동,10889400
20203,11290780,장위3동,3550668
20203,11290770,장위2동,5781957
20203,11290760,장위1동,6759061
20203,11290725,월곡2동,6458101
20203,11290715,월곡1동,7438134
20203,11290705,종암동,11657401
20203,11290685,길음2동,4657661
20203,11290660,길음1동,7069874
20203,11290650,정릉4동,3661665
20203,11290640,정릉3동,2855606
20203,11290630,정릉2동,6235187
20203,11290620,정릉1동,5540103
20203,11290610,보문동,5969924
20203,11290600,안암동,5700846
20203,11290590,돈암2동,2983116
20203,11290580,돈암1동,3273948
20203,11290575,동선동,8582952
20203,11290555,삼선동,10144754
20203,11290525,성북동,4218348
20203,11260690,신내2동,2114815
20203,11260680,신내1동,5533308
20203,11260660,망우3동,4950158
20203,11260655,망우본동,10245366
20203,11260630,묵2동,5784247
20203,11260620,묵1동,7700329
20203,11260610,중화2동,8924895
20203,11260600,중화1동,5900115
20203,11260590,상봉2동,7124919
20203,11260580,상봉1동,5734953
20203,11260575,면목3?8동,6700012
20203,11260570,면목7동,8071654
20203,11260565,면목본동,10921440
20203,11260550,면목5동,2391250
20203,11260540,면목4동,5494847
20203,11260520,면목2동,6758429
20203,11230750,이문2동,4876022
20203,11230740,이문1동,9095155
20203,11230730,휘경2동,5191066
20203,11230720,휘경1동,5305258
20203,11230710,회기동,5199272
20203,11230705,청량리동,6896608
20203,11230660,장안2동,7804521
20203,11230650,장안1동,9087210
20203,11230610,답십리2동,7783187
20203,11230600,답십리1동,7046185
20203,11230570,전농2동,2846507
20203,11230560,전농1동,11368931
20203,11230545,제기동,11950370
20203,11230536,용신동,14011831
20203,11215870,구의3동,7140306
20203,11215860,구의2동,6225374
20203,11215850,구의1동,7948386
20203,11215847,자양4동,8318337
20203,11215840,자양3동,7286764
20203,11215830,자양2동,5289607
20203,11215820,자양1동,8478804
20203,11215810,광장동,6703507
20203,11215780,능동,2553616
20203,11215770,중곡4동,7522511
20203,11215760,중곡3동,5230476
20203,11215750,중곡2동,5233463
20203,11215740,중곡1동,4392682
20203,11215730,군자동,5304791
20203,11215710,화양동,8520874
20203,11200790,용답동,3184814
20203,11200720,송정동,3327093
20203,11200690,성수2가3동,5390059
20203,11200670,성수2가1동,5654247
20203,11200660,성수1가2동,6276186
20203,11200650,성수1가1동,2967197
20203,11200645,옥수동,3371687
20203,11200620,금호4가동,3580695
20203,11200615,금호2?3가동,6492655
20203,11200590,금호1가동,3758939
20203,11200580,응봉동,3305654
20203,11200570,행당2동,4457209
20203,11200560,행당1동,4601077
20203,11200550,사근동,4317540
20203,11200540,마장동,6205209
20203,11200535,왕십리도선동,5395529
20203,11200520,왕십리2동,5181971
20203,11170700,보광동,4532068
20203,11170690,서빙고동,2056834
20203,11170685,한남동,6302638
20203,11170660,이태원2동,3442137
20203,11170650,이태원1동,2059832
20203,11170640,이촌2동,1885304
20203,11170630,이촌1동,5389220
20203,11170625,한강로동,4752559
20203,11170590,용문동,3225311
20203,11170580,효창동,4273241
20203,11170570,원효로2동,3637632
20203,11170560,원효로1동,5403999
20203,11170555,청파동,8122336
20203,11170530,남영동,2096761
20203,11170520,용산2가동,4895447
20203,11170510,후암동,4916669
20203,11140680,중림동,2226145
20203,11140670,황학동,6076198
20203,11140665,동화동,3106582
20203,11140650,신당5동,4981455
20203,11140645,청구동,3770634
20203,11140635,약수동,2776374
20203,11140625,다산동,4545314
20203,11140615,신당동,5790153
20203,11140605,을지로동,4822530
20203,11140590,광희동,5867432
20203,11140580,장충동,2041092
20203,11140570,필동,1964982
20203,11140550,명동,4347417
20203,11140540,회현동,4177854
20203,11140520,소공동,2391536
20203,11110710,숭인2동,5838147
20203,11110700,숭인1동,2551600
20203,11110690,창신3동,899504
20203,11110680,창신2동,5900600
20203,11110670,창신1동,3549995
20203,11110650,혜화동,8461025
20203,11110640,이화동,3677496
20203,11110630,종로5?6가동,6459605
20203,11110615,종로1?2?3?4가동,12514082
20203,11110600,가회동,1278240
20203,11110580,교남동,3210292
20203,11110570,무악동,1943223
20203,11110560,평창동,1042166
20203,11110550,부암동,1262176
20203,11110540,삼청동,862787
20203,11110530,사직동,3872536
20203,11110515,청운효자동,3670575
20202,11740700,둔촌2동,7665678
20202,11740690,둔촌1동,10890
20202,11740685,길동,15611214
20202,11740660,성내3동,6825980
20202,11740650,성내2동,9218258
20202,11740640,성내1동,6455831
20202,11740620,천호3동,8624095
20202,11740610,천호2동,12065075
20202,11740600,천호1동,10901361
20202,11740590,암사3동,1407298
20202,11740580,암사2동,2897047
20202,11740570,암사1동,8892140
20202,11740560,고덕2동,2300263
20202,11740550,고덕1동,3683468
20202,11740540,명일2동,2242173
20202,11740530,명일1동,6030919
20202,11740520,상일동,2841954
20202,11740515,강일동,4537913
20202,11710720,잠실7동,945616
20202,11710710,잠실6동,2436910
20202,11710690,잠실4동,2304433
20202,11710680,잠실3동,3564457
20202,11710670,잠실2동,2526193
20202,11710650,잠실본동,8066162
20202,11710647,위례동,3023298
20202,11710646,장지동,8235912
20202,11710642,문정2동,3223114
20202,11710641,문정1동,4856225
20202,11710632,가락2동,7114830
20202,11710631,가락1동,849284
20202,11710620,가락본동,7583776
20202,11710610,삼전동,7262346
20202,11710600,석촌동,8075923
20202,11710590,송파2동,3807987
20202,11710580,송파1동,6201970
20202,11710570,오금동,9805798
20202,11710566,오륜동,802823
20202,11710562,방이2동,6456938
20202,11710561,방이1동,3281409
20202,11710550,마천2동,5914826
20202,11710540,마천1동,4032339
20202,11710532,거여2동,3111452
20202,11710531,거여1동,3400517
20202,11710520,풍납2동,7246726
20202,11710510,풍납1동,5309520
20202,11680750,수서동,2476393
20202,11680740,일원2동,929850
20202,11680730,일원1동,3613182
20202,11680720,일원본동,3621657
20202,11680700,세곡동,3597300
20202,11680690,개포4동,3583761
20202,11680670,개포2동,1782898
20202,11680660,개포1동,598221
20202,11680656,도곡2동,4245811
20202,11680655,도곡1동,5533312
20202,11680650,역삼2동,11437713
20202,11680640,역삼1동,21889550
20202,11680630,대치4동,9506191
20202,11680610,대치2동,6497875
20202,11680600,대치1동,4861199
20202,11680590,삼성2동,9738884
20202,11680580,삼성1동,5170314
20202,11680565,청담동,10056763
20202,11680545,압구정동,8393853
20202,11680531,논현2동,11200434
20202,11680521,논현1동,10627458
20202,11680510,신사동,7405514
20202,11650660,내곡동,2635674
20202,11650652,양재2동,6097634
20202,11650651,양재1동,8180389
20202,11650621,방배4동,6594285
20202,11650620,방배3동,4034364
20202,11650610,방배2동,5684999
20202,11650600,방배1동,4770086
20202,11650590,방배본동,5812650
20202,11650581,반포4동,5141080
20202,11650580,반포3동,2625314
20202,11650570,반포2동,1426918
20202,11650560,반포1동,7767981
20202,11650550,반포본동,892862
20202,11650540,잠원동,7502119
20202,11650531,서초4동,6852347
20202,11650530,서초3동,12183866
20202,11650520,서초2동,6228453
20202,11650510,서초1동,7367115
20202,11620775,난곡동,6313975
20202,11620765,미성동,6380910
20202,11620745,삼성동,8156732
20202,11620735,대학동,6948351
20202,11620725,조원동,6840377
20202,11620715,난향동,1410427
20202,11620695,신림동,9658902
20202,11620685,신사동,8490220
20202,11620665,서림동,5851113
20202,11620655,신원동,6120905
20202,11620645,서원동,6502242
20202,11620630,남현동,5440175
20202,11620625,인헌동,6143068
20202,11620615,중앙동,6359027
20202,11620605,은천동,8228450
20202,11620595,청룡동,11046264
20202,11620585,낙성대동,6399498
20202,11620575,행운동,7591219
20202,11620565,성현동,6051887
20202,11620545,청림동,2787352
20202,11620525,보라매동,4650762
20202,11590680,신대방2동,5782879
20202,11590670,신대방1동,3219777
20202,11590660,대방동,6817270
20202,11590651,사당5동,3943419
20202,11590650,사당4동,4027651
20202,11590640,사당3동,5373452
20202,11590630,사당2동,8062865
20202,11590620,사당1동,7662218
20202,11590605,흑석동,7877405
20202,11590560,상도4동,7485224
20202,11590550,상도3동,5549799
20202,11590540,상도2동,5873383
20202,11590530,상도1동,9423175
20202,11590520,노량진2동,3791168
20202,11590510,노량진1동,8110687
20202,11560720,대림3동,7107127
20202,11560710,대림2동,4480138
20202,11560700,대림1동,4950337
20202,11560690,신길7동,3511660
20202,11560680,신길6동,4951332
20202,11560670,신길5동,2455568
20202,11560660,신길4동,2498783
20202,11560650,신길3동,6867114
20202,11560630,신길1동,5833373
20202,11560620,양평2동,5087004
20202,11560610,양평1동,5576493
20202,11560605,문래동,10659217
20202,11560585,도림동,5571696
20202,11560560,당산2동,8754412
20202,11560550,당산1동,6417729
20202,11560540,여의동,5545648
20202,11560535,영등포동,9931957
20202,11560515,영등포본동,7533300
20202,11545710,시흥5동,3810190
20202,11545700,시흥4동,3145309
20202,11545690,시흥3동,1343261
20202,11545680,시흥2동,1712856
20202,11545670,시흥1동,6264282
20202,11545640,독산4동,4838870
20202,11545630,독산3동,5804454
20202,11545620,독산2동,3307089
20202,11545610,독산1동,4921273
20202,11545510,가산동,4220586
20202,11530800,항동,822197
20202,11530790,수궁동,2447115
20202,11530780,오류2동,5836194
20202,11530770,오류1동,4066225
20202,11530760,개봉3동,3671907
20202,11530750,개봉2동,4358065
20202,11530740,개봉1동,7355439
20202,11530730,고척2동,6248279
20202,11530720,고척1동,4606680
20202,11530595,가리봉동,2852611
20202,11530560,구로5동,6573516
20202,11530550,구로4동,6082120
20202,11530540,구로3동,7788832
20202,11530530,구로2동,9549569
20202,11530520,구로1동,2433418
20202,11530510,신도림동,6850364
20202,11500641,방화3동,3248347
20202,11500640,방화2동,6198746
20202,11500630,방화1동,8016575
20202,11500620,공항동,6260183
20202,11500615,우장산동,7702375
20202,11500611,발산1동,5914068
20202,11500605,가양3동,1729653
20202,11500604,가양2동,2317828
20202,11500603,가양1동,3107139
20202,11500593,화곡8동,7292078
20202,11500591,화곡6동,5424519
20202,11500590,화곡본동,9306238
20202,11500570,화곡4동,5278876
20202,11500560,화곡3동,4023496
20202,11500550,화곡2동,3623004
20202,11500540,화곡1동,17178544
20202,11500535,등촌3동,5633396
20202,11500530,등촌2동,4284926
20202,11500520,등촌1동,4937447
20202,11500510,염창동,8645308
20202,11470680,신정7동,3764996
20202,11470670,신정6동,1871358
20202,11470650,신정4동,11556767
20202,11470640,신정3동,6942906
20202,11470630,신정2동,4746932
20202,11470620,신정1동,3589912
20202,11470611,신월7동,2501637
20202,11470610,신월6동,1285234
20202,11470600,신월5동,3129921
20202,11470590,신월4동,3970336
20202,11470580,신월3동,2843378
20202,11470570,신월2동,4420284
20202,11470560,신월1동,4252707
20202,11470550,목5동,5322134
20202,11470540,목4동,5961818
20202,11470530,목3동,5389210
20202,11470520,목2동,7440754
20202,11470510,목1동,5702051
20202,11440740,상암동,5590696
20202,11440730,성산2동,8060137
20202,11440720,성산1동,6655252
20202,11440710,연남동,6863865
20202,11440700,망원2동,6752318
20202,11440690,망원1동,6779573
20202,11440680,합정동,5678747
20202,11440660,서교동,16454127
20202,11440655,서강동,6515992
20202,11440630,신수동,5810871
20202,11440610,염리동,3816097
20202,11440600,대흥동,7216856
20202,11440590,용강동,7192060
20202,11440585,도화동,5568177
20202,11440565,공덕동,14619360
20202,11440555,아현동,6466011
20202,11410720,북가좌2동,12941576
20202,11410710,북가좌1동,3296105
20202,11410700,남가좌2동,6465849
20202,11410690,남가좌1동,2427964
20202,11410685,홍은2동,4773021
20202,11410660,홍은1동,3910747
20202,11410655,홍제2동,2753451
20202,11410640,홍제3동,4558126
20202,11410620,홍제1동,6130120
20202,11410615,연희동,9615012
20202,11410585,신촌동,9755108
20202,11410565,충현동,8670639
20202,11410555,북아현동,14816380
20202,11410520,천연동,4748604
20202,11380690,진관동,7134808
20202,11380650,수색동,1539040
20202,11380640,증산동,3359343
20202,11380632,신사2동,4144697
20202,11380631,신사1동,6305502
20202,11380625,역촌동,12144343
20202,11380600,응암3동,7958028
20202,11380590,응암2동,4176308
20202,11380580,응암1동,6347281
20202,11380570,대조동,9407317
20202,11380560,구산동,5690367
20202,11380552,갈현2동,6771683
20202,11380551,갈현1동,8792779
20202,11380530,불광2동,6319742
20202,11380520,불광1동,7194453
20202,11380510,녹번동,7317379
20202,11350720,상계10동,2618391
20202,11350710,상계9동,1720642
20202,11350700,상계8동,1111606
20202,11350695,상계6?7동,6158665
20202,11350670,상계5동,7902217
20202,11350665,상계3?4동,10107427
20202,11350640,상계2동,11907844
20202,11350630,상계1동,8072887
20202,11350625,중계2?3동,5411956
20202,11350624,중계4동,3610618
20202,11350621,중계1동,4328963
20202,11350619,중계본동,5855876
20202,11350612,하계2동,2898788
20202,11350611,하계1동,4118421
20202,11350600,공릉2동,8100029
20202,11350595,공릉1동,11497663
20202,11350580,월계3동,2919253
20202,11350570,월계2동,3973060
20202,11350560,월계1동,6079676
20202,11320710,방학3동,4099320
20202,11320700,방학2동,3375357
20202,11320690,방학1동,7438393
20202,11320681,쌍문4동,2980575
20202,11320680,쌍문3동,5256835
20202,11320670,쌍문2동,5107470
20202,11320660,쌍문1동,5190286
20202,11320522,도봉2동,3230898
20202,11320521,도봉1동,3790570
20202,11320515,창5동,5067449
20202,11320514,창4동,3933838
20202,11320513,창3동,5175596
20202,11320512,창2동,9100092
20202,11320511,창1동,4674343
20202,11305660,인수동,9427205
20202,11305645,우이동,4389770
20202,11305635,수유3동,10859256
20202,11305625,수유2동,6946186
20202,11305615,수유1동,7089649
20202,11305608,번3동,3897568
20202,11305603,번2동,3445371
20202,11305595,번1동,8181446
20202,11305575,삼각산동,3472827
20202,11305555,송천동,13474984
20202,11305545,송중동,12754808
20202,11305535,미아동,8413131
20202,11305534,삼양동,11835929
20202,11290810,석관동,11170413
20202,11290780,장위3동,3734500
20202,11290770,장위2동,6127477
20202,11290760,장위1동,6852403
20202,11290725,월곡2동,7102907
20202,11290715,월곡1동,7395365
20202,11290705,종암동,11351842
20202,11290685,길음2동,5004254
20202,11290660,길음1동,7136598
20202,11290650,정릉4동,3760413
20202,11290640,정릉3동,3017675
20202,11290630,정릉2동,6146262
20202,11290620,정릉1동,5594492
20202,11290610,보문동,6228802
20202,11290600,안암동,5942011
20202,11290590,돈암2동,2981471
20202,11290580,돈암1동,3367517
20202,11290575,동선동,8843542
20202,11290555,삼선동,10296357
20202,11290525,성북동,4382398
20202,11260690,신내2동,2061998
20202,11260680,신내1동,5478451
20202,11260660,망우3동,4958819
20202,11260655,망우본동,9606221
20202,11260630,묵2동,5917001
20202,11260620,묵1동,7643709
20202,11260610,중화2동,9067135
20202,11260600,중화1동,5807756
20202,11260590,상봉2동,7379435
20202,11260580,상봉1동,5867104
20202,11260575,면목3?8동,6770108
20202,11260570,면목7동,8071577
20202,11260565,면목본동,11134267
20202,11260550,면목5동,2346061
20202,11260540,면목4동,5612508
20202,11260520,면목2동,6843980
20202,11230750,이문2동,4922852
20202,11230740,이문1동,9298446
20202,11230730,휘경2동,5340560
20202,11230720,휘경1동,5686255
20202,11230710,회기동,5461247
20202,11230705,청량리동,7066370
20202,11230660,장안2동,7609506
20202,11230650,장안1동,9390153
20202,11230610,답십리2동,7931462
20202,11230600,답십리1동,7165278
20202,11230570,전농2동,2846018
20202,11230560,전농1동,11501890
20202,11230545,제기동,11842304
20202,11230536,용신동,14292094
20202,11215870,구의3동,7302104
20202,11215860,구의2동,6716459
20202,11215850,구의1동,8037051
20202,11215847,자양4동,8386161
20202,11215840,자양3동,7426919
20202,11215830,자양2동,5242004
20202,11215820,자양1동,8733957
20202,11215810,광장동,6787201
20202,11215780,능동,2586182
20202,11215770,중곡4동,7567200
20202,11215760,중곡3동,5267014
20202,11215750,중곡2동,5357291
20202,11215740,중곡1동,4464256
20202,11215730,군자동,5305996
20202,11215710,화양동,8899559
20202,11200790,용답동,3104944
20202,11200720,송정동,3335709
20202,11200690,성수2가3동,5238771
20202,11200670,성수2가1동,5743099
20202,11200660,성수1가2동,6286812
20202,11200650,성수1가1동,3013450
20202,11200645,옥수동,3279088
20202,11200620,금호4가동,3582109
20202,11200615,금호2?3가동,6613940
20202,11200590,금호1가동,3889858
20202,11200580,응봉동,3406112
20202,11200570,행당2동,4331480
20202,11200560,행당1동,4865052
20202,11200550,사근동,4589780
20202,11200540,마장동,6391179
20202,11200535,왕십리도선동,5475901
20202,11200520,왕십리2동,5238169
20202,11170700,보광동,4632909
20202,11170690,서빙고동,2089116
20202,11170685,한남동,6644565
20202,11170660,이태원2동,3411783
20202,11170650,이태원1동,2118343
20202,11170640,이촌2동,1972241
20202,11170630,이촌1동,5574456
20202,11170625,한강로동,4748579
20202,11170590,용문동,3283284
20202,11170580,효창동,4277503
20202,11170570,원효로2동,3686695
20202,11170560,원효로1동,5326412
20202,11170555,청파동,8316892
20202,11170530,남영동,2125340
20202,11170520,용산2가동,4890740
20202,11170510,후암동,4951829
20202,11140680,중림동,2142510
20202,11140670,황학동,6372212
20202,11140665,동화동,3139947
20202,11140650,신당5동,5098130
20202,11140645,청구동,3761188
20202,11140635,약수동,2823293
20202,11140625,다산동,4559353
20202,11140615,신당동,5950993
20202,11140605,을지로동,4911733
20202,11140590,광희동,5940741
20202,11140580,장충동,2138258
20202,11140570,필동,1983949
20202,11140550,명동,4416896
20202,11140540,회현동,4366822
20202,11140520,소공동,2364477
20202,11110710,숭인2동,5916659
20202,11110700,숭인1동,2487792
20202,11110690,창신3동,879367
20202,11110680,창신2동,5943314
20202,11110670,창신1동,3684491
20202,11110650,혜화동,8464684
20202,11110640,이화동,3726616
20202,11110630,종로5?6가동,6565822
20202,11110615,종로1?2?3?4가동,12911280
20202,11110600,가회동,1300742
20202,11110580,교남동,3212381
20202,11110570,무악동,1915687
20202,11110560,평창동,1058353
20202,11110550,부암동,1299559
20202,11110540,삼청동,907997
20202,11110530,사직동,3894780
20202,11110515,청운효자동,3706408
20201,11740700,둔촌2동,8380409
20201,11740690,둔촌1동,10984
20201,11740685,길동,15397118
20201,11740660,성내3동,7102907
20201,11740650,성내2동,9499154
20201,11740640,성내1동,6456726
20201,11740620,천호3동,8744525
20201,11740610,천호2동,12541943
20201,11740600,천호1동,19289079
20201,11740590,암사3동,1319481
20201,11740580,암사2동,2915693
20201,11740570,암사1동,10374942
20201,11740560,고덕2동,1519834
20201,11740550,고덕1동,2643571
20201,11740540,명일2동,2281495
20201,11740530,명일1동,5187682
20201,11740520,상일동,1996607
20201,11740515,강일동,3998389
20201,11710720,잠실7동,991821
20201,11710710,잠실6동,2522720
20201,11710690,잠실4동,2358723
20201,11710680,잠실3동,3644567
20201,11710670,잠실2동,2495219
20201,11710650,잠실본동,8339616
20201,11710647,위례동,3027322
20201,11710646,장지동,8449315
20201,11710642,문정2동,3384333
20201,11710641,문정1동,4992105
20201,11710632,가락2동,7229493
20201,11710631,가락1동,890139
20201,11710620,가락본동,7839325
20201,11710610,삼전동,7603618
20201,11710600,석촌동,8085790
20201,11710590,송파2동,3893970
20201,11710580,송파1동,6383757
20201,11710570,오금동,9740495
20201,11710566,오륜동,805959
20201,11710562,방이2동,6581751
20201,11710561,방이1동,3335569
20201,11710550,마천2동,6103649
20201,11710540,마천1동,4096311
20201,11710532,거여2동,3359115
20201,11710531,거여1동,3449147
20201,11710520,풍납2동,7431121
20201,11710510,풍납1동,5680612
20201,11680750,수서동,2584242
20201,11680740,일원2동,920855
20201,11680730,일원1동,3648489
20201,11680720,일원본동,3555153
20201,11680700,세곡동,3721963
20201,11680690,개포4동,3770987
20201,11680670,개포2동,1794568
20201,11680660,개포1동,579863
20201,11680656,도곡2동,4177660
20201,11680655,도곡1동,5605489
20201,11680650,역삼2동,12170404
20201,11680640,역삼1동,22585453
20201,11680630,대치4동,9415915
20201,11680610,대치2동,6466310
20201,11680600,대치1동,4954510
20201,11680590,삼성2동,10146138
20201,11680580,삼성1동,5221837
20201,11680565,청담동,9722878
20201,11680545,압구정동,8476769
20201,11680531,논현2동,11978744
20201,11680521,논현1동,11093461
20201,11680510,신사동,7366490
20201,11650660,내곡동,2625456
20201,11650652,양재2동,6065962
20201,11650651,양재1동,7901395
20201,11650621,방배4동,6740115
20201,11650620,방배3동,3959969
20201,11650610,방배2동,5897055
20201,11650600,방배1동,4809604
20201,11650590,방배본동,5917707
20201,11650581,반포4동,5095157
20201,11650580,반포3동,2671987
20201,11650570,반포2동,1390276
20201,11650560,반포1동,7922838
20201,11650550,반포본동,867406
20201,11650540,잠원동,7534805
20201,11650531,서초4동,7163411
20201,11650530,서초3동,12228180
20201,11650520,서초2동,6438347
20201,11650510,서초1동,7535045
20201,11620775,난곡동,6492676
20201,11620765,미성동,6475177
20201,11620745,삼성동,8272206
20201,11620735,대학동,6840776
20201,11620725,조원동,6924157
20201,11620715,난향동,1414011
20201,11620695,신림동,9840473
20201,11620685,신사동,8514358
20201,11620665,서림동,6001957
20201,11620655,신원동,6680770
20201,11620645,서원동,6352127
20201,11620630,남현동,5596371
20201,11620625,인헌동,6371833
20201,11620615,중앙동,7222924
20201,11620605,은천동,8099746
20201,11620595,청룡동,11362414
20201,11620585,낙성대동,6308562
20201,11620575,행운동,7791549
20201,11620565,성현동,6257281
20201,11620545,청림동,2914895
20201,11620525,보라매동,4660369
20201,11590680,신대방2동,5580735
20201,11590670,신대방1동,3281823
20201,11590660,대방동,6985044
20201,11590651,사당5동,3177397
20201,11590650,사당4동,4082730
20201,11590640,사당3동,5809660
20201,11590630,사당2동,8418193
20201,11590620,사당1동,7685427
20201,11590605,흑석동,7898368
20201,11590560,상도4동,7177260
20201,11590550,상도3동,4911293
20201,11590540,상도2동,5959785
20201,11590530,상도1동,9576365
20201,11590520,노량진2동,4979485
20201,11590510,노량진1동,8407997
20201,11560720,대림3동,7492464
20201,11560710,대림2동,4410033
20201,11560700,대림1동,3980979
20201,11560690,신길7동,3394542
20201,11560680,신길6동,5142878
20201,11560670,신길5동,2604809
20201,11560660,신길4동,2604585
20201,11560650,신길3동,8009573
20201,11560630,신길1동,5927566
20201,11560620,양평2동,5351962
20201,11560610,양평1동,5494418
20201,11560605,문래동,10880482
20201,11560585,도림동,5692338
20201,11560560,당산2동,9120249
20201,11560550,당산1동,7276008
20201,11560540,여의동,5698787
20201,11560535,영등포동,9707766
20201,11560515,영등포본동,7940872
20201,11545710,시흥5동,4004753
20201,11545700,시흥4동,3172263
20201,11545690,시흥3동,1404048
20201,11545680,시흥2동,1630891
20201,11545670,시흥1동,6617319
20201,11545640,독산4동,4972002
20201,11545630,독산3동,5759682
20201,11545620,독산2동,3439562
20201,11545610,독산1동,5306119
