기준_년분기_코드,행정동_코드,행정동_코드_명,매출금액,유동인구,매출건수,밀집도,청년_유동인구_비율,중년_유동인구_비율,고령_유동인구_비율
20241,11170590,용문동,522027860,2747361,76700,27.91769993095192,0.32371683226194153,0.31214281632446556,0.23613314740945948
20241,11170625,한강로동,2723490062,5884324,418696,71.15447755765999,0.4406630226343757,0.3287456639029394,0.14609613610671338
20241,11170640,이촌2동,770756351,1656279,105251,63.54666091884278,0.2982879092230234,0.33505647297345437,0.24607327630187908
20241,11170650,이태원1동,5328453812,2580886,782374,303.14163430697835,0.4874186616534012,0.2920299463052611,0.15442216355158656
20241,11170660,이태원2동,1479243654,3005007,179811,59.83713182698077,0.3881448529071646,0.33020854859905485,0.17564518152536748
20241,11170685,한남동,3196467976,5221346,507201,97.13989457890743,0.3943197788462975,0.34866009645788654,0.17099479712702434
20241,11170690,서빙고동,514120729,1806906,64178,35.51817305382792,0.2742444820040445,0.3575736645957233,0.19110457323181174
20241,11170700,보광동,1338659114,3611716,155378,43.020547573508,0.3211420831538249,0.35808352594722287,0.2247031604921317
20241,11200535,왕십리도선동,2448418276,5531995,353090,63.82688342993803,0.3688756045513418,0.3057603992772951,0.1940737473551585
20241,11200520,왕십리2동,819274578,4604436,122350,26.572201242454014,0.3484122702541636,0.2999094785984646,0.21444993480200397
20241,11200540,마장동,2059362642,5351322,276008,51.577535420219526,0.3132336271298943,0.32501352002365025,0.23650062545292547
20241,11200560,행당1동,1525080684,5396953,281489,52.15702267557268,0.3704707081940495,0.31393880954679426,0.17284827197865166
20241,11200550,사근동,4098113523,4040672,854166,211.3920654782175,0.5291260958573227,0.19759213318972685,0.13260665552660547
20241,11200570,행당2동,828538142,4612956,127359,27.608977844141588,0.2713938741232303,0.32435861083435436,0.21525069825075288
20241,11200590,금호1가동,390629941,3191410,53899,16.888773300829413,0.26013141526785966,0.3449046032944686,0.21913511582654688
20241,11200615,금호2·3가동,966349826,6727228,125404,18.641259074317087,0.269737698796592,0.3305847519959187,0.23890449379744524
20241,11200620,금호4가동,213721804,3282046,29370,8.948686276791978,0.28412459788802474,0.330967329525546,0.23922425218903087
20241,11200645,옥수동,258105488,2942068,37738,12.827031870099535,0.27193797016248433,0.3218701947065805,0.23373728955279074
20241,11200660,성수1가2동,2496290742,5608309,401809,71.64530342390194,0.4505012116843063,0.30850653913684145,0.14361138089930495
20241,11200650,성수1가1동,250125203,3077879,38655,12.558973240988355,0.41242784397957166,0.3071777675470673,0.17770971503428173
20241,11200670,성수2가1동,2948893945,5257366,396874,75.48913277104923,0.3461975065080118,0.33194283981750555,0.2132037221680971
20241,11200720,송정동,201492738,3003507,27342,9.10335817429425,0.4012076549180674,0.3032941158452436,0.19683822944311433
20241,11200690,성수2가3동,8244511786,5619058,1262850,224.74407632026578,0.46121378352029824,0.31420764832824294,0.14739659209782138
20241,11200790,용답동,1960572702,3481166,305308,87.70279843018115,0.3626141356085863,0.3153713439692333,0.22977157653498856
20241,11215730,군자동,1671547649,6601908,249542,37.79846674628001,0.46946943217021503,0.2544714346216276,0.15800265620181317
20241,11215710,화양동,8473303061,9411749,1170596,124.37603255250431,0.5986551490057799,0.19409771765056633,0.10702389109611826
20241,11215740,중곡1동,2771675669,3976929,379130,95.33235318005426,0.37856798549835813,0.3008348904393315,0.2074004841424124
20241,11215750,중곡2동,2080595762,4766901,296298,62.1573638722516,0.3248943076434774,0.3105871088994716,0.2112573766478473
20241,11215760,중곡3동,1222514256,4830499,158876,32.89018380916754,0.30631576572109837,0.3118611555452139,0.2546662363453548
20241,11215780,능동,1089358450,2178234,175042,80.3595940564696,0.41026951190735245,0.27861102158904877,0.18182206319431246
20241,11215770,중곡4동,1595006704,6449834,214074,33.19062165010758,0.2823075756678389,0.3100287542284034,0.2691760749191375
20241,11215810,광장동,2501519510,5895296,343248,58.22404846168878,0.2114306050111818,0.3421816309138676,0.15846023677182622
20241,11215820,자양1동,2428690572,8144291,345607,42.435492543181475,0.3610018355188929,0.30186642397723756,0.21431724382146955
20241,11215830,자양2동,1132185834,5602431,154521,27.581062578013007,0.2913181795545541,0.30818193030846786,0.22281577408093023
20241,11215847,자양4동,4374428274,9239333,543875,58.86517998647737,0.3647623697511498,0.304705978234576,0.22209319655434
20241,11215840,자양3동,3609583175,6627196,415199,62.65078020930723,0.2897881698383449,0.30983873119189476,0.20796216076904922
20241,11215850,구의1동,1516064373,7446093,229466,30.81696669649439,0.3856558063403183,0.3048332863959663,0.18898622405065313
20241,11215860,구의2동,1548324938,5395559,218157,40.4326965936245,0.27359797196175595,0.3174418072344311,0.23058185444733345
20241,11215870,구의3동,3984483657,6707838,508575,75.81802064987258,0.2756588635563351,0.32818696575558326,0.18771711541036024
20241,11230536,용신동,5910497997,14641295,883051,60.31235624990823,0.3471959959825958,0.3160708120422408,0.23941611722187142
20241,11230545,제기동,2885959638,12087290,435779,36.05266358298675,0.3420790764513799,0.2686842129211759,0.27665523041144874
20241,11230560,전농1동,3757454469,10948030,514322,46.978497501376964,0.3412196532161494,0.29060570714548645,0.22059238054700253
20241,11230570,전농2동,734397425,2559245,149148,58.278124993894686,0.24751440366201752,0.31215885935109766,0.24615970725741382
20241,11230600,답십리1동,1145050115,6605289,165789,25.099431682701542,0.28931285217043495,0.3281767080895325,0.21775716399388428
20241,11230610,답십리2동,1282186342,6515295,172196,26.4295016572542,0.2734557683113351,0.33271693760604854,0.25496374300779934
20241,11230650,장안1동,7408675370,9158490,963687,105.22335013741348,0.31913099211769624,0.33727524952257415,0.22600210296675544
20241,11230660,장안2동,3485640173,7778731,460903,59.25169542435649,0.2684970080595408,0.32576598933682116,0.21053099792241176
20241,11230705,청량리동,2068698232,6797712,294699,43.3526751353985,0.2726123142610337,0.29616788707729896,0.33431925330169915
20241,11230710,회기동,892420922,4703736,139314,29.617733648316996,0.5000639916866083,0.2002980184262042,0.15664867245950878
20241,11230720,휘경1동,1746119270,5635452,156028,27.686865223942995,0.44458900546043156,0.24552050128365924,0.1931609035087159
20241,11230730,휘경2동,1457920774,4691778,207253,44.17365868547062,0.4172795473272606,0.25229859554309686,0.1991323971424053
20241,11230740,이문1동,4280703006,8989006,660080,73.43192339620198,0.47135545353957936,0.22996602738945773,0.1689271316539337
20241,11230750,이문2동,926942596,3828996,135702,35.44062203251192,0.2655748399841629,0.32344327338028034,0.24771846196757583
20241,11260520,면목2동,588073824,5760196,66786,11.594397135097486,0.2638740070650374,0.33548354951810666,0.25309867928105223
20241,11260540,면목4동,1251876856,5205631,168543,32.37705477011336,0.26650179392277323,0.3214207845312125,0.2657449212208856
20241,11260550,면목5동,371559974,2470424,46415,18.788272782324007,0.26996985132916457,0.33693608870380143,0.25601273303691996
20241,11260565,면목본동,3298037870,10145319,444842,43.847019497366226,0.30823594605551585,0.3228186319227616,0.2517690178100856
20241,11260570,면목7동,3559042851,6581107,456498,69.36492599193419,0.27085336858981324,0.32161656086126544,0.27926669479769894
20241,11260575,면목3·8동,1596504369,6825769,228553,33.48384628896759,0.2960520638773448,0.3185529718336498,0.2569688484916498
20241,11260580,상봉1동,604823545,4946635,91831,18.564337170622046,0.28312802541525706,0.31298508986411977,0.24789639825861418
20241,11260590,상봉2동,4671573531,7398521,509974,68.9291819270365,0.39749890552449607,0.2988271574818805,0.21399952774345035
20241,11260600,중화1동,372368061,5233746,51885,9.913549492084638,0.27803852154842823,0.2967776808427463,0.25921854060170285
20241,11260610,중화2동,1078099767,8059732,149724,18.576796350052334,0.27262134770734314,0.318297680369521,0.2827369446031208
20241,11260620,묵1동,809031852,7376039,107394,14.559847094083965,0.2738453524988141,0.3080283333642894,0.2546479214657081
20241,11260655,망우본동,4234610815,10667167,570758,53.50605273171406,0.2856853183230374,0.3174462347875495,0.25362657207860345
20241,11260660,망우3동,532457444,4104110,65464,15.950839524281758,0.26044087512274283,0.32058205067602963,0.2984186583692932
20241,11260680,신내1동,500164255,5461861,76028,13.91979766603361,0.23250079048148609,0.30139763717897616,0.26511696288133296
20241,11260690,신내2동,370943424,1921213,52821,27.493567865718166,0.24296837466746268,0.31158700258638683,0.26882964044070073
20241,11290555,삼선동,2708386110,9836565,395045,40.160869165201476,0.36540347163872755,0.2968492558123695,0.18506663657486125
20241,11290525,성북동,1074081390,4066758,166645,40.97735837736103,0.3115437407389375,0.31224159391830053,0.21987538968387105
20241,11290575,동선동,1605788208,8029169,289413,36.045199696257484,0.4121032948739776,0.26034661868494735,0.1602346394751437
20241,11290590,돈암2동,335262054,2664679,39436,14.799531200568623,0.23539833503397595,0.33374676649607704,0.20596026763448805
20241,11290580,돈암1동,361747144,2850097,43233,15.168957407414556,0.23694667234132732,0.30795548362038205,0.2686350675082287
20241,11290600,안암동,3186163111,7136352,599801,84.04868481823767,0.5119282232714978,0.21076664940294426,0.14744634233288942
20241,11290610,보문동,1023647276,5624592,142655,25.362728532131754,0.3354141953763046,0.30533112446200544,0.22365426683393214
20241,11290620,정릉1동,1055468293,5010013,149479,29.83605032561792,0.23497344218468097,0.3274280925019556,0.2254640856221331
20241,11290630,정릉2동,318426844,5971581,44468,7.446604174003501,0.2773943784736404,0.3079851047821339,0.24005820234205982
20241,11290640,정릉3동,1371181017,2863742,178629,62.376079968097685,0.3716626707294163,0.25436055342974334,0.22978292038877804
20241,11290650,정릉4동,1499645901,3562601,201906,56.67376167019546,0.2693299081204996,0.302894430221066,0.2514612217309769
20241,11290685,길음2동,983109656,5069251,147213,29.040384861590006,0.2403901483670862,0.33535644614953963,0.21525961133114144
20241,11290705,종암동,813062344,10952103,130992,11.960442665668868,0.28424230487971125,0.30605674544879646,0.22469091096020555
20241,11290715,월곡1동,1124298171,7658357,139961,18.27559096552955,0.2506212494403173,0.31629512700961837,0.22981378381812181
20241,11290725,월곡2동,1521885126,6011604,195174,32.46621034918468,0.3124059735138908,0.2919776485610163,0.24020095136006964
20241,11290760,장위1동,1543901503,7332234,180152,24.56986506431737,0.26361051761304943,0.32066884390214495,0.2503740333437258
20241,11290770,장위2동,191018927,4995459,27914,5.587874907991438,0.2746148051660518,0.3056353780503453,0.2959539854095489
20241,11290810,석관동,2653634783,10347464,376164,36.353255251721585,0.2877739898394428,0.30714830223134865,0.26127822237410053
20241,11290780,장위3동,667143,2824436,22,0.007789165695381308,0.2840128082208271,0.31316977973655624,0.24826832684472228
20241,11305534,삼양동,540390694,11143427,75465,6.772153665115767,0.23878946754889677,0.3162231869962445,0.29057380642418174
20241,11305535,미아동,1521863126,7943183,239915,30.2038867793931,0.3058280288896781,0.30810973384347307,0.2845266186112041
20241,11305545,송중동,3971401089,12532651,399836,31.903545387165096,0.2697721336052524,0.3187529916854782,0.26488649528340014
20241,11305555,송천동,1851547101,12576946,212354,16.88438512815432,0.22831607927711545,0.32307906863876173,0.28554809728848324
20241,11305575,삼각산동,318827305,3118955,39931,12.802685514859945,0.19361356608222946,0.3353956693828542,0.2179082417027498
20241,11305595,번1동,3762672320,7160604,578539,80.79472066881509,0.3208821490477619,0.31538624395372233,0.25227117712416436
20241,11305603,번2동,394690757,2981748,53968,18.099450389503073,0.24288135684169151,0.30242294117410323,0.3150554641103138
20241,11305615,수유1동,1979628149,6418765,248181,38.66491451237115,0.27319912786961353,0.3064678329865636,0.28720384684592754
20241,11305625,수유2동,2030067414,5518500,267576,48.487088882848596,0.24897327172238834,0.31314070852586756,0.29694464075382804
20241,11305635,수유3동,5819110347,10578011,852775,80.61770780915239,0.3533737108044225,0.3025807025536275,0.236386689331293
20241,11305645,우이동,1100658273,4173211,164952,39.526398257840306,0.2667749126511935,0.3081957753873456,0.2811233364428494
20241,11305660,인수동,1700094762,8099621,233876,28.87493130851431,0.2480729653893682,0.3067242282077149,0.29114189417010994
20241,11320511,창1동,1765724878,3689676,346268,93.84780669088559,0.2745745154859126,0.31635813009055536,0.2739216126294016
20241,11320512,창2동,2668838396,10416035,359491,34.51322888219942,0.27681185787106133,0.30824445194356587,0.25963584031735687
20241,11320513,창3동,241847087,4018204,29669,7.383647022401052,0.22452717681829992,0.33684875133268494,0.28950720272041935
20241,11320514,창4동,1300293932,3667682,220679,60.16852060783896,0.24823662465829915,0.3216066714617025,0.2630876940803483
20241,11320515,창5동,2868709428,4263862,363552,85.26354746002568,0.2696013613949044,0.3076100961991734,0.2637306273045422
20241,11320521,도봉1동,2999990531,3625772,419521,115.70528979759345,0.21071843458441403,0.30533718060595094,0.3716562983000586
20241,11320522,도봉2동,175326759,3404141,25941,7.620424653385392,0.2306593645797868,0.306269041147238,0.31438827005109365
20241,11320660,쌍문1동,1497584027,5148281,211293,41.04146607382153,0.2585641692829121,0.2945047094360234,0.2731616630871547
20241,11320670,쌍문2동,509082809,4539787,73815,16.259573411704118,0.25736537859595615,0.30806819791325013,0.27730816445793605
20241,11320680,쌍문3동,666816516,5449579,87482,16.052983175397586,0.2772773823445811,0.2999158283603192,0.26654848016700006
20241,11320681,쌍문4동,59950688,2531903,15613,6.166507958638226,0.2127289236593977,0.3082195486951909,0.2685347740415016
20241,11320690,방학1동,3253187640,6573670,447971,68.14625620087409,0.23730290689979874,0.33471302940366643,0.28755094186352526
20241,11320700,방학2동,1677517887,3115427,225881,72.50402593288176,0.20866481544905402,0.3210121758590396,0.3432364167094912
20241,11320710,방학3동,742685056,3430146,105797,30.84329355077014,0.19760908136271751,0.299729807419276,0.2976194016231379
20241,11350560,월계1동,1181677377,4624573,168365,36.40660445840081,0.34179220438297764,0.26795403597261847,0.22472042283687596
20241,11350570,월계2동,171068461,3764218,35341,9.38866983793181,0.2280338173825214,0.30440558968688847,0.2793725018051558
20241,11350580,월계3동,170167694,2623967,27306,10.406380872930185,0.24651110322652686,0.30555452869643557,0.27733008837382483
20241,11350595,공릉1동,3041665774,11101265,473089,42.61577396810183,0.3190173372133716,0.28803771462081124,0.24005543512383498
20241,11350600,공릉2동,2908016180,8243905,580117,70.36920003323667,0.3158779728781445,0.28426674009465175,0.203444605438806
20241,11350611,하계1동,1808004515,3734624,297425,79.63987807072412,0.24818803713573306,0.3147435993556513,0.26147424747444453
20241,11350612,하계2동,60565296,2819564,9400,3.333848779456682,0.2439909149074112,0.33502981312004265,0.24843841104511194
20241,11350619,중계본동,1620402924,4122434,174497,42.32863400602654,0.1630738054265999,0.34618819852543425,0.1629830823246655
20241,11350621,중계1동,487429734,3820017,99075,25.93574845347547,0.1719900722954898,0.3292283777794706,0.17516859218165784
20241,11350624,중계4동,673577857,2991847,100943,33.73935899797015,0.20660247666408074,0.31559167296990787,0.29129664718817505
20241,11350625,중계2·3동,1695312071,4294718,192149,44.74077226956461,0.22914240236495156,0.32154963375942264,0.2567542269364368
20241,11350630,상계1동,2512861323,7548700,324082,42.93216050445772,0.22677176202524937,0.3096415276802628,0.2992670261104561
20241,11350640,상계2동,2491682860,10659895,391129,36.69163720655785,0.283721931595011,0.30879703786950996,0.25152480394975746
20241,11350665,상계3·4동,1025585989,8561257,156111,18.234588682479686,0.21208240799219086,0.33233823023885395,0.3098105803855672
20241,11350670,상계5동,427293666,6469230,58503,9.043270992065516,0.2288892186550795,0.31042380623350846,0.30927884771448844
20241,11350695,상계6·7동,3838968208,6491745,550234,84.75902858168335,0.2825286575489333,0.3163859640204598,0.22980801001887782
20241,11350700,상계8동,180554452,1012974,29761,29.37982613571523,0.27390337757928634,0.29676674820873983,0.2111337507181823
20241,11350710,상계9동,202925580,1878527,31027,16.516664386511348,0.24699565138004403,0.29000754314417626,0.2542678385777793
20241,11350720,상계10동,155230461,1980841,28738,14.50797918661821,0.2865277929929762,0.31173880185234454,0.23701397537712518
20241,11380510,녹번동,851219243,6944826,122485,17.63687095976199,0.29390484369226816,0.3234386289879689,0.25352730219590813
20241,11380520,불광1동,4146960569,5127069,322592,62.91937947392555,0.2610555855597028,0.31012202098313874,0.28692514183054685
20241,11380530,불광2동,1397033136,5847532,193382,33.07070401666891,0.27614231097837516,0.3055748989488215,0.2837113161586803
20241,11380551,갈현1동,1237558473,6223998,180883,29.06218800198843,0.31822551999534704,0.298243508433004,0.2519170153974985
20241,11380552,갈현2동,2780649167,6163970,406173,65.89470746937444,0.26283807351430977,0.3211858591135259,0.2349338170043008
20241,11380560,구산동,2280834967,5336908,315088,59.039428822831496,0.2465384451071669,0.3110806856704294,0.2597339133445808
20241,11380570,대조동,1691735802,11678663,233834,20.022326185797123,0.32705027964245564,0.30721984186032253,0.23721456814020578
20241,11380580,응암1동,3301485871,5496878,209982,38.200229293791864,0.2916286299241133,0.3276216063008857,0.22112824770715303
20241,11380590,응암2동,1758033904,4085490,235432,57.626380189402006,0.23978886253546086,0.33896252346719735,0.20922068099542526
20241,11380600,응암3동,4452444490,8543272,616365,72.14624560706952,0.2805313935925252,0.3204191555647532,0.26070585134126595
20241,11380625,역촌동,3091635299,11870747,408660,34.42580319503061,0.27683093574481876,0.3229871717424354,0.2376499979318909
20241,11380631,신사1동,1791802653,6446023,254952,39.55182908903676,0.28218903345520174,0.31566129999846415,0.2456320742262322
20241,11380632,신사2동,461795616,2867489,69594,24.27001463649904,0.2612822577523401,0.31098427927709577,0.26285610860233466
20241,11380640,증산동,1197366632,3307447,191754,57.97643922941169,0.284669414203765,0.3197463179304158,0.2552836069633164
20241,11380690,진관동,568234118,7077860,91507,12.928625318952339,0.21148002362295948,0.3179429940688287,0.21119971290757375
20241,11410555,북아현동,1021985277,18451748,142837,7.741109406003161,0.3645864337622647,0.37666122472515884,0.14273780457006024
20241,11410565,충현동,2909097295,10756181,444280,41.30462289543101,0.3565495969247821,0.35943872644017427,0.17597481857175887
20241,11410585,신촌동,7077899037,10926135,1084620,99.268405524918,0.6187793762387157,0.18218537479172645,0.09648416388777917
20241,11410620,홍제1동,1082027650,6378053,155759,24.421089006315878,0.26523250904312023,0.30842045370272086,0.2731305305866853
20241,11410615,연희동,4913615104,8568789,585675,68.34979832039276,0.3837899381114414,0.2978492059963199,0.1934735468454177
20241,11410640,홍제3동,1244768198,4080711,201128,49.287489361535286,0.2622790489206415,0.3042886398963318,0.2887398789083569
20241,11410655,홍제2동,195061710,2150644,33791,15.712037882606326,0.2589805658212145,0.31628851636998034,0.2739728193043572
20241,11410660,홍은1동,1015845135,3915677,156139,39.87535233370883,0.2575631238225216,0.32326210767639924,0.2828384465828004
20241,11410685,홍은2동,1298450817,4334667,214991,49.59804294078415,0.2998121885718096,0.3017115270907777,0.2386294033659333
20241,11410710,북가좌1동,652834313,2849631,88190,30.94786658342782,0.22951497930784723,0.3279533385199698,0.23724405019456904
20241,11410700,남가좌2동,1010939600,6327613,142914,22.585768124567668,0.3381910366515778,0.29172011625869027,0.20887513190203003
20241,11410720,북가좌2동,2227446143,11490809,303777,26.436519830762133,0.2807640436804754,0.3122811457400432,0.23952656423059507
20241,11440555,아현동,1472143292,7481563,187600,25.07497430683936,0.3133118039639578,0.32053502723962896,0.1750130286946725
20241,11440565,공덕동,1329808164,13452940,190597,14.167683792539028,0.335216837360458,0.3273410124478367,0.20423275507063884
20241,11440585,도화동,1093275307,4356037,166974,38.3316303328002,0.3351082646910483,0.3342912376547766,0.21331958383273603
20241,11440590,용강동,2475701231,6022670,368842,61.24227294538801,0.2662292637650743,0.34651790650990344,0.1861974838402237
20241,11440600,대흥동,5491468400,7603223,849606,111.74287535693745,0.4591505470772066,0.26187433934267085,0.14810824304377235
20241,11440610,염리동,837164200,5315807,140505,26.431546517772375,0.3122846634574957,0.3375295604223404,0.16774743703072742
20241,11440655,서강동,3705721039,6150561,577694,93.92541590921543,0.41920094768591026,0.2722302892370306,0.16257541385249247
20241,11440630,신수동,687756150,5160123,105019,20.352034244144956,0.32200492120052177,0.3210407968957329,0.19016077717527277
20241,11440660,서교동,20836393398,17875596,2641106,147.7492554653842,0.5471481342496216,0.23894615877423053,0.10228000230034288
20241,11440680,합정동,2377825442,4716787,365046,77.39293718372272,0.4775352374402321,0.28648081840456224,0.14347478484824522
20241,11440690,망원1동,1985113719,7505112,225953,30.106546044882474,0.4018648888917314,0.29515868650594423,0.1891508081425034
20241,11440700,망원2동,2067704434,5990653,229128,38.247583360278085,0.3168068656288388,0.3325979655306358,0.20947148833357565
20241,11440720,성산1동,1590114642,5932535,246703,41.584752555189304,0.3641359048029215,0.3288297498455551,0.17367246885184834
20241,11440710,연남동,1852094066,6526061,276168,42.317716613436495,0.4775632651916677,0.27251308254703716,0.14545297691823597
20241,11440730,성산2동,3397294962,6784720,426176,62.8140881274393,0.3317214269711941,0.3139043320873964,0.19134319470810882
20241,11440740,상암동,5013154599,5467187,744897,136.24867779353443,0.3653670525628628,0.34225443541623873,0.14290621484138002
20241,11470510,목1동,2467581230,5004635,491597,98.22834232666318,0.22998100760594928,0.33651505054814185,0.1531426367757089
20241,11470520,목2동,1647122125,6977867,235869,33.80244994638046,0.30850473360985525,0.30603979697520745,0.21647861731959064
20241,11470530,목3동,837634001,5074538,119097,23.469525698694145,0.29441123507204003,0.3131585574883861,0.2316987280418434
20241,11470540,목4동,1519103029,5801445,219131,37.77179650931794,0.23573799286212313,0.33191110145834357,0.1905697632227833
20241,11470550,목5동,2974270145,4587586,425273,92.7008234832001,0.16977490994174277,0.3262737744861895,0.16976793459566752
20241,11470560,신월1동,892623688,4151008,122883,29.60317108519184,0.25879689945189216,0.31655443689821844,0.28854967275418403
20241,11470570,신월2동,233422283,3771886,34459,9.135748005109381,0.24726436589016743,0.3059525128808241,0.2410375074962499
20241,11470580,신월3동,1271660871,2720182,164685,60.541904916656314,0.24258965025134346,0.3191768050814247,0.2826402792166112
20241,11470590,신월4동,1476833623,3414014,207444,60.76249247952703,0.2204041928357646,0.30673424303473856,0.237158078437874
20241,11470600,신월5동,604990086,3523082,75074,21.309183266242453,0.27675342214572357,0.3018314646096798,0.26115571536512633
20241,11470610,신월6동,289590213,1074110,34093,31.740696949102045,0.24633696734971278,0.3417378108387409,0.25289029987617656
20241,11470611,신월7동,626742097,2125151,78304,36.8463229201125,0.2336059884685841,0.30598013976418614,0.3015597479896723
20241,11470620,신정1동,1890030267,3275766,222107,67.80307262484561,0.21470825449681083,0.3293623537212365,0.20073442364320285
20241,11470630,신정2동,933715222,4331414,148583,34.30357846190644,0.2013739624058102,0.3350240822050259,0.19748470130077614
20241,11470640,신정3동,1169247346,7700735,192929,25.05332283217121,0.23652365650811255,0.31559247266657015,0.23469603875474224
20241,11470650,신정4동,3846295077,10829682,536663,49.55482534020851,0.2889776449576266,0.31589690260526576,0.21806161990721426
20241,11470670,신정6동,297690689,2045592,52128,25.483087536517548,0.19572280298319508,0.3350981036296583,0.19343886757476564
20241,11470680,신정7동,3304402083,3134422,406669,129.74289996688384,0.192793440066462,0.32187816445902945,0.2321480643002123
20241,11500510,염창동,4526397341,8275803,553620,66.89622747182358,0.31153303190034853,0.3156943199348752,0.16807492880147099
20241,11500520,등촌1동,6665244036,5335129,967624,181.3684355148676,0.4136996499990909,0.286033196198255,0.18682491088781547
20241,11500530,등촌2동,404902544,3892115,59275,15.229508891695131,0.3136942253761772,0.28964303469964275,0.22274470307275093
20241,11500535,등촌3동,2170637576,7030505,309306,43.9948481652456,0.31133510323938324,0.30080911684153555,0.24312876528784205
20241,11500540,화곡1동,11026910424,16942618,1347147,79.5123280239217,0.3705361827788362,0.2963510715994423,0.22214406297775233
20241,11500550,화곡2동,710297898,3449941,87320,25.310577775098185,0.27101304051286673,0.31358594248423377,0.23634607084584924
20241,11500560,화곡3동,468828072,3654260,70998,19.428831008193175,0.3023936446777186,0.29771417468926675,0.2435070301511113
20241,11500570,화곡4동,2243106490,4540614,284327,62.61862382488359,0.2664276241054624,0.3033640384318068,0.24977525065993278
20241,11500590,화곡본동,1310616416,8105997,169620,20.92524830690167,0.33372390836068655,0.2887121719882206,0.21650822224582614
20241,11500593,화곡8동,924330752,8203201,116341,14.182390508290606,0.31343740083901395,0.3158744982598866,0.21458976806736785
20241,11500591,화곡6동,3797059965,5680655,460560,81.07515770628564,0.3735312213116269,0.2991095217012827,0.20693212314425008
20241,11500603,가양1동,8728910552,3347541,1195955,357.2637347832334,0.3926374613484943,0.31154778985529974,0.17156264852319958
20241,11500604,가양2동,2387041323,2062236,362162,175.6161758402045,0.2671847451019185,0.2626207669733241,0.3786700455234028
20241,11500611,발산1동,1500478433,5513918,227230,41.21026101585116,0.22848236045585008,0.30959165515337733,0.18580435907824527
20241,11500605,가양3동,258918932,1988786,39251,19.73616065278014,0.36284798867248663,0.29627823204708803,0.24732173295668816
20241,11500615,우장산동,3389410692,7076531,441580,62.40063104365684,0.2792433185129833,0.3133360116701248,0.2046166405545316
20241,11500620,공항동,1689160829,5764755,243475,42.23509932338842,0.2836127467689433,0.30389721679412224,0.19561230269109442
20241,11500630,방화1동,5646828449,7842046,796108,101.517894692278,0.2588858825872738,0.31058897129652135,0.24174533023652245
20241,11500641,방화3동,816273238,2570794,128112,49.833631166091095,0.25635504050499575,0.31773841077892667,0.270130162121119
20241,11500640,방화2동,2566073777,4889145,290971,59.513677749381536,0.3187473474400943,0.3062226626536951,0.25582489371863587
20241,11530510,신도림동,1109056122,6442300,198991,30.888192105304007,0.289428309765146,0.32456188007388664,0.17987535507505084
20241,11530520,구로1동,523704836,1925041,60083,31.21128329214806,0.2728502925392238,0.32199573931152636,0.19537454007473087
20241,11530530,구로2동,1282964609,9206606,175850,19.100415505996455,0.2724794565988813,0.37321049689755376,0.2649129331699434
20241,11530540,구로3동,8931052212,6939385,1225205,176.5581532081013,0.3559102139454721,0.34827077615667673,0.19347564661709934
20241,11530550,구로4동,1718514942,7896633,275900,34.938941698316235,0.26028042584732,0.36843715543067534,0.27203733540611547
20241,11530595,가리봉동,458592978,3059160,64918,21.220858013310846,0.40611082780894103,0.3598170739680174,0.19053334902391506
20241,11530560,구로5동,2860880352,7159006,356964,49.86222947710897,0.3423183330199751,0.3280026584696255,0.2148806691878733
20241,11530720,고척1동,1205857272,4628093,183084,39.559274197817544,0.2777187061712027,0.3141643869299947,0.23931584780167556
20241,11530730,고척2동,775222627,5358552,106936,19.956137404283844,0.21969946358643155,0.31354963057184104,0.2611531995957117
20241,11530740,개봉1동,1114270800,8178965,130597,15.967423751049186,0.25409107387059365,0.3130471887335378,0.2812066074374936
20241,11530750,개봉2동,514795001,4199673,79196,18.857658679616243,0.2782595216341844,0.30168205953177785,0.26886140897160327
20241,11530760,개봉3동,768746046,3888036,118857,30.56993299444758,0.2349273514957166,0.32528299635085683,0.2692035258932788
20241,11530770,오류1동,6157165590,4237267,702900,165.88522743551445,0.34758937777581633,0.29074330222759154,0.2271914892311483
20241,11530780,오류2동,848668840,4971691,130516,26.251832625961672,0.2697050158587893,0.29986839487812095,0.23699662750561126
20241,11530790,수궁동,643235247,1744181,93699,53.72091543251532,0.24307282329070207,0.3235054160090037,0.25539895228763526
20241,11545510,가산동,21812699642,5099875,3231843,633.7102379960294,0.48497678864678057,0.3169518860756391,0.14545866320252948
20241,11545610,독산1동,4401760589,5083042,600336,118.10565405518979,0.37112697475252027,0.31745852188512313,0.19099488062463382
20241,11545620,독산2동,1105466088,3543640,143923,40.61445293539976,0.29420003160591934,0.3405320517885564,0.2626341840593288
20241,11545630,독산3동,761405070,4876767,98651,20.228770412857532,0.32551134798935444,0.33150281733779774,0.24994530187724778
20241,11545670,시흥1동,2276329176,5655064,304112,53.7769333821863,0.2835621312154911,0.33467614159627546,0.2555237217474462
20241,11545640,독산4동,1184263911,3737258,145371,38.89776943416805,0.3036464167044395,0.33719802058086434,0.2593200683495761
20241,11545690,시흥3동,300228802,1218454,40050,32.86952154123176,0.24865198029634275,0.3410559610785471,0.26869048811034313
20241,11545700,시흥4동,2145869282,2292121,273070,119.13419928529079,0.24753754273879958,0.32725890125346785,0.28473409562584173
