기준_년분기_코드,행정동_코드,행정동_코드_명,서비스_업종_코드,서비스_업종_코드_명,당월_매출_금액,당월_매출_건수,주중_매출_금액,주말_매출_금액,월요일_매출_금액,화요일_매출_금액,수요일_매출_금액,목요일_매출_금액,금요일_매출_금액,토요일_매출_금액,일요일_매출_금액,시간대_00~06_매출_금액,시간대_06~11_매출_금액,시간대_11~14_매출_금액,시간대_14~17_매출_금액,시간대_17~21_매출_금액,시간대_21~24_매출_금액,남성_매출_금액,여성_매출_금액,연령대_10_매출_금액,연령대_20_매출_금액,연령대_30_매출_금액,연령대_40_매출_금액,연령대_50_매출_금액,연령대_60_이상_매출_금액,주중_매출_건수,주말_매출_건수,월요일_매출_건수,화요일_매출_건수,수요일_매출_건수,목요일_매출_건수,금요일_매출_건수,토요일_매출_건수,일요일_매출_건수,시간대_건수~06_매출_건수,시간대_건수~11_매출_건수,시간대_건수~14_매출_건수,시간대_건수~17_매출_건수,시간대_건수~21_매출_건수,시간대_건수~24_매출_건수,남성_매출_건수,여성_매출_건수,연령대_10_매출_건수,연령대_20_매출_건수,연령대_30_매출_건수,연령대_40_매출_건수,연령대_50_매출_건수,연령대_60_이상_매출_건수
20253,11230545,제기동,CS300002,편의점,3190869422,494925,2281136190,909733232,433077798,482161017,440635184,450197487,475064704,465146407,444586825,428264952,463030602,385865261,385646296,859843355,668218956,2088360486,1086205796,39629412,853898685,819926119,579675743,549153377,332282946,358739,136186,69810,76940,69488,71961,70540,67518,68668,61741,76031,64714,63777,128386,100276,313044,180233,8882,160198,123025,79587,77509,44076
20253,11230560,전농1동,CS300002,편의점,3880360219,558998,2731448663,1148911556,509991195,569798169,526394772,541879625,583384902,599167964,549743592,439026820,479391659,463327978,524443341,1165319024,808851397,2463953671,1311881098,34242703,698217136,1058851043,844802197,732451349,407270340,391392,167606,72549,82268,75805,77855,82915,86988,80618,58277,81564,71465,81297,159527,106868,356032,196002,6853,117481,150424,117645,102098,57534
20253,11230570,전농2동,CS300002,편의점,933981789,175203,721560141,212421648,145309075,175512046,137053798,130137495,133547727,120324914,92096734,89462111,205238166,138038248,134036635,233483673,133722956,610456359,298466296,24143383,266566412,232333312,124748403,169450873,91680272,136174,39029,26290,33807,26317,26083,23677,22280,16749,13939,38250,27916,24302,46194,24602,107519,66712,6467,58657,38173,22422,32620,15892
20253,11230600,답십리1동,CS300002,편의점,1236780231,178224,867369184,369411047,167968735,177153763,173584946,171995454,176666286,191479320,177931727,151868809,198023827,145908315,156482636,337811401,246685243,851861750,384918481,7573907,200846655,367058183,255119072,247289149,158893265,127369,50855,25432,25711,24989,25263,25974,26002,24853,19162,30149,23459,24165,46911,34378,120857,57367,2180,32507,52640,35015,33233,22649
20253,11230610,답십리2동,CS300002,편의점,1156850756,153821,856079384,300771372,163019126,176899280,169076878,175429242,171654858,163671357,137100015,122733883,208584710,144930618,156064830,304383660,220153055,803995991,333590067,8485857,138948960,288102325,261795184,256854550,183399181,114626,39195,22420,24322,23006,22445,22433,21356,17839,14645,30181,21777,20719,38198,28301,105234,47312,2206,26325,39314,31345,31158,22197
20253,11230650,장안1동,CS300002,편의점,8088911487,1087441,5917303791,2171607696,1129150485,1227323396,1132756279,1196269120,1231804511,1154651432,1016956264,983174152,1310218177,1082301151,1097046614,2177686478,1438484915,5335456439,2624584097,45851968,1074610748,2189598772,1880628333,1663915484,1105435229,794202,293239,146892,166526,154184,161436,165164,153808,139431,123604,198648,153340,151130,275938,184781,735679,342712,9790,168550,300073,230682,211299,157993
20253,11230660,장안2동,CS300002,편의점,3184478712,432240,2240922762,943555950,395135633,487242439,430078655,434829094,493636941,499578838,443977112,414941096,474494157,341965893,422419382,849729353,680928831,1949175198,1190936980,35163920,450251687,876365183,800645125,640061182,337625084,307935,124305,56415,67660,59409,60385,64066,65466,58839,51298,70618,52679,58817,111029,87799,267666,161572,9155,69135,114385,106322,83191,47051
20253,11230705,청량리동,CS300002,편의점,2455171985,348723,1771919232,683252753,345006320,374394869,338291658,339241559,374984826,370073894,313178859,317166415,395516997,326608408,331170084,669371796,415338285,1711346592,723963337,15219131,292845419,564841840,553308335,527275401,481819805,251038,97685,47700,54489,48618,48030,52201,50759,46926,40690,61788,50530,48339,92693,54683,242536,104647,3785,51412,82810,72065,70544,66569
20253,11230710,회기동,CS300002,편의점,1054658942,166266,775500995,279157947,150552280,151849354,152048403,157420559,163630399,145182908,133975039,158528125,173708539,124782884,135359932,271566672,190712790,674158648,380500294,20200271,294595074,314495543,181361253,161414452,82592349,125112,41154,23953,26533,24543,25100,24983,20698,20456,21556,30852,21618,21968,40913,29359,103682,62584,4124,52831,51353,24636,22201,11121
20253,11230720,휘경1동,CS300002,편의점,1661383843,165571,1195869406,465514437,229815054,244097856,223277601,255368860,243310035,235686783,229827654,91941183,114890267,194283227,286666923,582838667,390763576,715902565,942175780,49241102,747642889,368126233,159535089,243778933,89754100,120064,45507,23864,25499,23130,24010,23561,22768,22739,14278,17343,20119,25862,51184,36785,87415,77969,4948,71221,39015,15991,23057,11151
20253,11230730,휘경2동,CS300002,편의점,1354910712,193312,976017422,378893290,189172028,210633005,187853443,194038920,194320026,186083334,192809956,123255383,145545381,197079672,204524961,424127655,260377660,716435388,637161135,36160220,517821516,333550048,164090072,206724232,95250436,141365,51947,28500,31436,26851,27342,27236,25552,26395,19720,26194,27754,26884,55405,37355,113379,79866,7302,81610,44872,19758,27368,12334
20253,11230740,이문1동,CS300002,편의점,4300402302,682277,3232477707,1067924595,636706214,718450720,623921872,640378579,613020322,558672655,509251940,347790846,681705780,686165130,688646509,1154731440,741362597,2336517442,1897373082,114244804,1592058386,740924004,541636064,846608573,398418689,524472,157805,105550,117852,101196,103074,96800,83286,74519,58127,129536,115014,105819,160702,113079,383130,294160,21804,287533,108119,78831,123770,57232
20253,11230750,이문2동,CS300002,편의점,1125742590,170377,808697830,317044760,158551369,165715222,150365305,164977126,169088808,162815641,154229119,136692618,181445059,127727963,134898987,314961691,230016272,699999804,418823376,13693845,203321375,240771716,252919307,263248324,144868613,123990,46387,24221,25594,23496,24922,25757,23838,22549,20071,29191,20374,21579,45147,34015,106577,62900,2938,36548,37161,35447,36633,20750
20253,11260520,면목2동,CS300002,편의점,932000418,118815,664940193,267060225,127818566,133372910,125916015,136449290,141383412,135660498,131399727,126591457,127286408,90342920,119960682,273124896,194694055,647965947,277813853,6286970,85522298,256185683,238047313,183922127,155815411,85225,33590,16811,17111,16294,16891,18118,16762,16828,16082,18133,12058,14676,34386,23480,83031,35466,1288,15931,34180,28096,21686,17316
20253,11260540,면목4동,CS300002,편의점,1473233964,202180,1057977831,415256133,204817440,218271777,194286262,209434354,231167998,220606650,194649483,202345015,228468381,180979077,200997682,384465224,275978585,982345526,473762169,11430453,168228510,325281925,361980885,381726957,207458966,145326,56854,27808,31331,27273,29208,29706,30106,26748,25152,34510,25557,28041,52286,36634,136177,64695,2407,27615,45853,45816,48422,30758
20253,11260550,면목5동,CS300002,편의점,372422611,49884,265265470,107157141,49700815,50646901,65658984,47211602,52047168,53341415,53815726,34835402,49702086,62094310,49481541,106011521,70297751,223509792,127865219,2198012,29180308,99104421,90932356,78963791,50996123,34953,14931,7182,7456,6831,6498,6986,7534,7397,4329,8316,6605,6909,14217,9508,30325,19432,356,5258,13902,10958,11624,7659
20253,11260565,면목본동,CS300002,편의점,3743014614,499214,2622196459,1120818155,491092070,541973686,498518845,542762035,547849823,579179153,541639002,546729688,596464803,393639087,425336557,1040031624,740812855,2608927207,1134087407,27608934,552630023,1018474639,852688016,758250245,533362757,351797,147417,68204,73131,66924,72053,71485,75996,71421,68015,87654,58251,59898,131848,93548,343432,155782,6120,85872,140132,104872,93246,68972
20253,11260570,면목7동,CS300002,편의점,3784580433,508516,2664789743,1119790690,507223892,563882287,490051116,552348156,551284292,563362529,556428161,650340992,648113704,360232300,442602181,977667798,705623458,2661637736,1122942697,30913842,397269279,970945636,906370290,751564621,727516765,363497,145019,71052,79322,68545,70656,73922,72614,72405,73729,96685,53499,58269,131965,94369,356140,152376,6397,71583,135651,108813,100381,85691
20253,11260575,면목3?8동,CS300002,편의점,1744506512,250314,1255412964,489093548,240037486,265998940,231994975,251516921,265864642,253368866,235724682,257752897,288130541,195132109,216519948,465102539,321868478,1117430596,610203230,28314649,238188713,406835972,353364024,425639829,275290639,182983,67331,35647,39499,34069,36174,37594,34291,33040,33594,45763,31155,32146,63001,44655,160344,89543,7153,45130,59075,44985,56889,36656
20253,11260580,상봉1동,CS300002,편의점,767826512,90871,509114591,258711921,105666334,103251717,79636820,97646500,122913220,138750094,119961827,52088772,76910177,98358152,134829109,281639074,124001228,416161302,351408749,9595354,152035280,215223342,146849790,159009973,84856313,63088,27783,12648,13574,11449,12461,12956,14522,13261,7807,12591,9582,13558,30198,17135,53283,37573,2523,18769,25177,16126,17729,10533
20253,11260590,상봉2동,CS300002,편의점,4075815612,536358,2828042838,1247772774,533692147,589772541,543486249,539968738,621123163,648427705,599345069,646924118,527101414,400791597,475525806,1158431181,867041496,2538209026,1529405738,33351345,782206696,1365007176,729958995,713088319,444002232,374449,161909,69845,77734,71828,73984,81058,85257,76652,82521,78560,55064,60276,149275,110662,340299,195001,4911,114239,185998,88902,83398,57850
20253,11260600,중화1동,CS300002,편의점,416781727,55460,298981382,117800345,59933684,62733532,56111286,60286537,59916343,57629081,60171264,55807745,70414906,43629307,56761979,108633811,81533979,284922095,131859632,7269016,74116792,95351343,77598090,95045698,67400788,40323,15137,8016,8668,7651,7837,8151,7355,7782,6266,10468,6219,7720,14648,10139,35835,19625,1901,10146,12390,10125,11712,9186
20253,11260610,중화2동,CS300002,편의점,724182318,101752,522835858,201346460,101779043,107942869,102891099,102656002,107566845,105345630,96000830,69978121,108079684,79080533,95476064,232968758,138599158,460827205,263355113,5190785,101548570,170265579,136734662,165968294,144474428,73461,28291,13900,16024,14558,14326,14653,15118,13173,9357,16562,12118,13347,31171,19197,60910,40842,1413,18096,25142,18067,21272,17762
20253,11260620,묵1동,CS300002,편의점,1583164168,239104,1118288309,464875859,205436263,228303596,226420055,215471434,242656961,243458586,221417273,187363556,233479203,175695427,207474563,430245613,348905806,1000173508,576594807,17845362,251697125,445071300,366063609,333856273,162234643,170959,68145,32724,35864,33995,33213,35163,35349,32796,24394,39289,26757,32936,66239,49489,147350,91282,4763,44784,65099,51872,48319,23793
20253,11260630,묵2동,CS300002,편의점,169269115,21983,122646722,46622393,24509095,25422763,25898237,21907263,24909364,23396473,23225920,24047828,22999314,14867064,23702081,49401156,34251672,109027079,60242036,807688,25061208,43368078,38406449,43005623,18620069,16210,5773,3142,3772,3214,3014,3068,2886,2887,3094,3501,2447,3133,5702,4106,14387,7596,289,3343,6363,4616,4870,2502
20253,11260655,망우본동,CS300002,편의점,4339366181,589128,3134426066,1204940115,615327287,641031838,618071195,624316006,635679740,651487571,553452544,336979763,698011008,536672612,635770761,1231296150,900635887,2943415950,1388735937,59384633,502928176,948344405,843680309,937631936,1040182427,415005,174123,78357,87495,78783,82380,87990,90570,83553,45468,108085,79450,89564,166043,100518,386763,201951,9781,87253,145186,117437,124938,104120
20253,11260660,망우3동,CS300002,편의점,517092221,72157,368701755,148390466,74365668,75099503,68945182,74235625,76055777,75839014,72551452,70049400,86986134,58750910,68619817,133114212,99571748,349724847,167367374,4783168,66830471,149195225,89685731,109800521,96797105,51680,20477,9943,10614,9846,10564,10713,10553,9924,9326,14530,9213,10164,16396,12528,47256,24901,1005,10566,22260,11783,14258,12285
20253,11260680,신내1동,CS300002,편의점,330942549,51047,242863108,88079441,45544742,50105920,48867539,53330178,45014729,43556908,44522533,25950146,63317774,47970262,64830611,78357098,50516658,212271668,118670881,4050220,39146124,64598401,73684835,75324601,74138368,38652,12395,7451,8198,7687,8127,7189,5965,6430,3732,10671,8100,9517,11813,7214,31897,19150,1247,6988,11191,11287,10387,9947
20253,11260690,신내2동,CS300002,편의점,373410214,50270,274421578,98988636,49541973,59051171,54157369,59398858,52272207,55488966,43499670,23371587,52966142,71932145,70730982,111686803,42722555,212080582,161329632,7865396,38061584,68622303,96290015,78631241,83939675,37822,12448,7166,8250,7603,7461,7342,6732,5716,3531,8714,10393,8403,13131,6098,30009,20261,2156,6613,10959,13787,9686,7069
20253,11290525,성북동,CS300002,편의점,916503039,151684,671359767,245143272,128997811,145484946,127923628,138691175,130262207,134038954,111104318,48096527,167382282,137716962,135988689,272262423,155056156,488564455,399961738,14657557,145911209,228376513,175876822,198898569,124805524,112032,39652,21202,24174,21989,22911,21756,21673,17979,7489,31740,24042,22620,41680,24113,79232,70124,4094,33241,38785,26929,27730,18580
20253,11290555,삼선동,CS300002,편의점,2858373065,444586,2042234349,816138716,383329632,433478251,394925371,416854400,413646695,420422765,395715951,382395454,398212770,335768668,377130393,752190204,612675576,1780361087,1071799546,39041734,538880222,750592695,540426018,627264528,355955435,320319,124267,61468,69261,61979,63946,63665,62852,61415,53749,72495,54164,61390,113882,88906,276638,167718,10047,100241,119256,78853,85956,50004
20253,11290575,동선동,CS300002,편의점,1430525876,272448,1087178821,343347055,213324928,236344482,210419162,212913642,214176607,184515303,158831752,146261483,230277919,221336424,223442246,353960945,255246859,750223544,679548080,51765843,465424894,333217543,227105230,269877566,82380547,212552,59896,42174,46044,42723,41279,40332,32055,27841,21889,48680,49192,45521,65826,41340,124061,148324,16154,102356,57130,37643,44035,15067
20253,11290580,돈암1동,CS300002,편의점,296109860,38418,203452534,92657326,35269024,43417215,38724467,44143460,41898368,52889720,39767606,13649168,32505761,35988837,58892934,107232175,47840985,136322686,159787174,13580834,57716901,59435027,65238447,67911411,32227240,25759,12659,4791,5398,5252,5221,5097,6819,5840,1925,5594,5171,6783,13246,5699,20305,18113,3490,6684,6567,9433,9118,3126
20253,11290590,돈암2동,CS300002,편의점,472898044,62738,327058146,145839898,63727629,69333046,63490032,64323306,66184133,73491264,72348634,42404766,70470785,52546764,62338634,144252242,100884853,329896367,143001677,2356350,48368661,89471032,96559783,134442146,101700072,44798,17940,8899,9266,8878,8938,8817,8756,9184,6401,10774,6952,8674,16859,13078,42520,20218,652,6837,12989,11552,17003,13705
20253,11290600,안암동,CS300002,편의점,4252314253,644354,3263343515,988970738,660119985,727141840,639577206,654338576,582165908,502828193,486142545,236677988,574777547,796344609,776212189,1215414360,652887560,2126730229,2121968360,102024571,1476578541,798252096,534521667,900815912,436505801,517544,126810,107541,115955,103466,103234,87348,68097,58713,38507,115425,136333,119549,155645,78895,349123,295015,19874,249345,123693,72941,118058,60227
20253,11290610,보문동,CS300002,편의점,1328763555,192076,951036798,377726757,174780297,201125837,181269496,192209273,201651895,193776586,183950171,147629309,185837737,153024009,186184644,389960801,266127055,806487748,519360698,12923520,236514818,336084851,302577975,296248271,141499011,139671,52405,26347,29731,26488,28241,28864,26385,26020,19175,31777,23568,28090,53586,35880,114078,77874,2657,41124,46357,43210,38523,20082
20253,11290620,정릉1동,CS300002,편의점,1124686220,164448,800247214,324439006,154980007,164066414,151505515,148953060,180742218,162718173,161720833,136270129,158594243,125051928,172920661,318627316,213221943,699491806,423059047,42910920,195666432,221812221,261941750,251962471,148257059,119432,45016,23359,25532,22840,22910,24791,22714,22302,17382,24912,21091,25884,45001,30178,100976,63274,7740,35153,32752,36014,32387,20205
20253,11290630,정릉2동,CS300002,편의점,337748757,50161,247525975,90222782,47529739,53011980,46205179,45260265,55518812,47273378,42949404,39146247,51945047,36640333,43093719,97944720,68978691,195642231,135275614,3236949,53600494,64544402,77407156,87764643,44364200,37155,13006,7199,7998,6994,7152,7812,6894,6112,5343,8286,6034,7092,14009,9397,28888,20591,741,8454,10442,10619,12453,6771
20253,11290640,정릉3동,CS300002,편의점,2127224326,278653,1549399256,577825070,304858314,335658476,299120903,313716940,296044623,302510003,275315067,336456620,343929679,234699604,300133026,538830017,373175380,1356705810,663452681,32861636,446336675,345351583,446128220,473235933,276244443,203234,75419,40282,44966,38924,39779,39283,38827,36592,36884,45317,33949,40033,69742,52728,184161,90693,6739,71157,48481,51235,63055,34185
20253,11290650,정릉4동,CS300002,편의점,1648887120,211260,1169126514,479760606,215695715,244612847,230624127,224692895,253500930,241363632,238396974,179677773,265224955,184257686,239451481,467889204,312386021,1181064684,467822436,18196118,176476776,279996396,406838395,453184017,314195418,150981,60279,28832,32489,29566,29027,31067,30480,29799,22909,36630,25316,30193,58044,38168,146676,64584,3841,29036,40275,47222,52978,37908
20253,11290660,길음1동,CS300002,편의점,172511735,26229,120319063,52192672,24062942,24377914,21571570,23756545,26550092,27724989,24467683,15892843,30129697,21997308,28171227,47365421,28955239,113585106,58926629,2987065,17691630,25651004,53942301,50731413,21508322,18726,7503,3665,4144,3442,3703,3772,4124,3379,1907,4293,3485,4685,7492,4367,16359,9870,944,3774,3815,8469,6880,2347
20253,11290685,길음2동,CS300002,편의점,1073737896,167793,780294885,293443011,154349135,172107083,150036128,150747604,153054935,142144702,151298309,87702192,220580314,169908394,161838237,273499477,160209282,670379343,393074932,19010730,133720463,292176045,268608345,201744723,148193969,122085,45708,23834,25900,24155,24626,23570,22669,23039,11519,39074,27003,27037,41387,21773,106800,59891,3209,25124,49388,41819,28020,19131
20253,11290705,종암동,CS300002,편의점,879272766,147406,616942963,262329803,117046981,133562149,118498736,120462634,127372463,139146749,123183054,110317140,135398937,113361866,117413956,230575419,172205448,603042829,276229937,15952011,216618411,202218086,154336962,183321087,106826209,105605,41801,20292,22767,20683,20523,21340,21797,20004,17489,24431,20128,19582,37435,28341,96359,51047,4027,43964,32263,22971,29554,14627
20253,11290715,월곡1동,CS300002,편의점,959802786,139316,716101462,243701324,135292577,154626682,133387216,141077741,151717246,129839302,113862022,105551861,193125025,134779446,123396281,233833161,169117012,660567885,299234901,12477910,113412243,232500883,273712174,210361671,117337905,105665,33651,20445,22691,20636,21229,20664,17975,15676,13708,31585,20207,18557,32585,22674,91906,47410,3613,20161,35586,37542,27808,14606
20253,11290725,월곡2동,CS300002,편의점,1857281511,230969,1331049774,526231737,242533692,287435310,245726507,275278772,280075493,288606009,237625728,197203140,225053774,258553818,278508093,545329581,352633105,1039245567,818035944,39524231,494823188,429190413,361397740,355174218,177171721,169126,61843,32911,37085,31686,34142,33302,32042,29801,26469,38003,31506,30550,60317,44124,140879,90090,3893,60001,57611,43237,43690,22537
20253,11290760,장위1동,CS300002,편의점,1340516918,162652,958922618,381594300,170959371,200965071,178179460,199940394,208878322,195664641,185929659,163959829,182361345,167480243,170495586,377323048,278896867,892642348,440883422,6327171,142992287,338767304,294073081,329969826,221396099,116530,46122,21188,24355,22693,24079,24215,24015,22107,18961,26165,21874,21450,43263,30939,105228,56937,1611,22493,43467,33262,37629,23703
20253,11290770,장위2동,CS300002,편의점,655814252,93347,458499192,197315060,82061190,91307010,85592653,89127625,110410714,113546510,83768550,42035608,72101109,76851792,81255721,228638462,154931560,390105431,265708821,6711435,94085861,185810753,158783767,141512528,68909908,66434,26913,12352,13949,12577,13015,14541,14448,12465,5637,12889,10882,12429,30985,20525,53601,39746,1507,16860,26532,20767,18076,9605
20253,11290780,장위3동,CS300002,편의점,222381,22,0,222381,0,0,0,0,0,222381,0,0,0,0,0,0,222381,222381,0,0,0,0,0,222381,0,0,22,0,0,0,0,0,22,0,0,0,0,0,0,22,22,0,0,0,0,0,22,0
20253,11290810,석관동,CS300002,편의점,2915470729,418297,2106787003,808683726,397324259,433100341,400700159,432206745,443455499,424722313,383961413,390303758,446209485,329697824,344205029,816654556,588400077,2022432761,893037968,21248062,437608369,742202609,639610710,725185064,349615915,299166,119131,57071,62523,56534,61322,61716,61976,57155,51847,70427,50118,51495,111023,83387,287591,130706,4595,77039,107866,82228,97197,49372
20253,11305534,삼양동,CS300002,편의점,354270700,49784,246495646,107775054,50910203,49364560,47417107,49086153,49717623,55653460,52121594,40153457,42565233,47208800,49111867,101216759,74014584,225528784,128741916,3479953,53351606,92896740,82320043,77944305,44278053,34732,15052,7159,7337,6508,6969,6759,7748,7304,5367,7237,7049,7022,13422,9687,32033,17751,810,9175,13095,10595,10694,5415
20253,11305535,미아동,CS300002,편의점,1685267988,253255,1193089703,492178285,227814357,251473031,237424766,228603710,247773839,258456312,233721973,228242339,241931915,195735940,212215508,471949912,335192374,1144067460,541200528,20245495,287436108,442938688,346209625,385073330,203364742,180402,72853,34985,38521,34512,35341,37043,37987,34866,30559,40894,32226,34003,67828,47745,167011,86244,5361,51850,67052,44727,54455,29810
20253,11305545,송중동,CS300002,편의점,4196039050,440489,2916983025,1279056025,513426889,615308622,541297219,617659797,629290498,679040486,600015539,393695299,474468023,507146156,648435812,1421910712,750383048,2279911789,1908494810,61052891,806628413,940565166,912808283,974418235,492933613,312408,128081,58796,66395,59254,62481,65482,67526,60555,50109,70116,54233,61379,126311,78341,276215,163768,7979,80841,104434,90360,99461,56909
20253,11305555,송천동,CS300002,편의점,1621535453,179256,1157490178,464045275,235849783,225045850,223889986,235641616,237062943,238315586,225729689,132669113,224075803,208412596,293125951,517377419,245874571,938992053,668532892,17997006,216963306,317597107,353260425,426328138,275378963,128035,51221,25463,26210,24744,25360,26258,26813,24408,16191,30611,23638,29353,51076,28387,113801,65199,2327,24492,36554,37878,45319,32432
20253,11305575,삼각산동,CS300002,편의점,12695695,1864,9102531,3593164,656527,2007407,1700422,2178995,2559180,2034596,1558568,1560842,1367612,2263652,1680872,3927792,1894925,9256604,3439091,35536,619551,2869946,2629233,3101963,3439466,1427,437,136,346,327,300,318,246,191,246,318,291,200,518,291,1255,609,18,147,508,397,388,406
20253,11305595,번1동,CS300002,편의점,3958740655,625338,2399158667,1559581988,426922971,455078359,419244741,423448463,674464133,763606093,795975895,391598176,502988978,732188182,791667732,939795724,600501863,2711382326,1238212131,21298871,503461713,777400135,739082435,871923060,1036428242,360589,264749,60229,66452,60934,61274,111700,129101,135648,48251,84121,128317,140810,141663,82176,440796,184029,4909,87748,114181,98502,135200,184287
20253,11305603,번2동,CS300002,편의점,453110882,67158,320300280,132810602,56533289,68562390,67481779,62901829,64820993,71158583,61652019,43403232,78062246,66836284,64241638,129155320,71412162,295551933,157558949,5647139,62741619,100522250,133963083,76430517,73806274,48099,19059,8905,10765,9402,9413,9614,9804,9255,6060,13219,10492,9602,17779,10006,44086,23072,1768,12050,14935,16868,11605,9932
20253,11305608,번3동,CS300002,편의점,26190464,6359,19910063,6280401,4475163,4923681,3716471,3305885,3488863,3390680,2889721,1734948,345874,2115409,6415403,7158473,8420357,13770243,10570353,1241799,4417145,4122593,3064889,3352746,8141425,4964,1395,1149,1172,891,915,837,748,647,480,100,558,1707,1830,1684,3102,2957,357,1060,1394,971,747,1528
20253,11305615,수유1동,CS300002,편의점,1785231485,243927,1287961289,497270196,248819300,255003981,259021235,242512334,282604439,258625676,238644520,216762605,260073582,219015333,253286574,496639651,339453740,1171275301,613956184,9208494,248567239,442943465,424757795,390848094,268906398,176062,67865,35832,35794,35714,33197,35525,35784,32081,27135,43256,33260,36161,61087,43028,164357,79570,2348,41469,63733,48307,54043,34027
20253,11305625,수유2동,CS300002,편의점,2097340112,290813,1520525285,576814827,300242132,309718142,297998794,297703114,314863103,299826485,276988342,274113087,350597827,249550867,239131728,575301098,408645505,1420187965,671845475,13126666,258363775,515363562,470998855,540406953,293773626,209402,81411,40294,43389,41351,41465,42903,41561,39850,38559,51767,34805,34504,75849,55329,194523,95942,3361,45408,74836,62075,64877,39907
20253,11305635,수유3동,CS300002,편의점,5616880231,849298,3982384917,1634495314,773033062,833753290,760354852,767135194,848108519,873587615,760907699,962681015,849364994,545367410,636783991,1439863381,1182819440,3562091275,2054788956,66778397,1203315554,1534577384,1166249119,1036469634,609490143,609103,240195,118403,128391,117162,118472,126675,126231,113964,128927,141062,91584,105015,218199,164511,527719,321579,13114,215292,235618,160346,144175,80753
20253,11305645,우이동,CS300002,편의점,1246012199,187344,797571871,448440328,161704577,163844564,147501828,138047812,186473090,242423945,206016383,87499776,261415286,176967241,194653405,330998480,194478011,811735876,427623265,7337790,121917869,303120053,252616380,303450249,250916801,117499,69845,23501,24065,22281,21861,25791,36066,33779,11540,44625,29769,30324,45424,25662,124692,62222,1792,22962,44981,33181,43487,40510
20253,11305660,인수동,CS300002,편의점,1980455561,278098,1432982979,547472582,275444415,310441560,277634269,271496461,297966274,284438009,263034573,216446009,320446668,237414118,286231005,591820103,328097658,1276446605,704008956,11539233,239469575,522585646,424576517,433109118,349175472,203038,75060,40206,43172,38907,39583,41170,37801,37259,26761,51593,39304,41490,75550,43400,177668,100430,2585,41925,74338,55658,54747,48845
20253,11320511,창1동,CS300002,편의점,2352924772,438927,1760323627,592601145,335964250,377285898,341190615,336481005,369401859,319295241,273305904,215059244,557337595,247162060,267775842,673450134,392139897,1420565747,923666177,23164522,412388028,599286691,531060624,482932923,295399137,327686,111241,61541,72081,63463,63577,67024,59968,51273,30995,123661,53638,54498,110218,65917,244215,194353,6917,92209,116587,87571,77980,57304
20253,11320512,창2동,CS300002,편의점,2614787164,357255,1835927560,778859604,347951459,379255157,346130256,368057532,394533156,396629080,382230524,398713209,398338724,269393856,325401849,707597437,515342089,1710597292,834800628,19259448,313836322,637625313,567381639,622225849,385069351,250502,106753,47798,52993,46894,49163,53654,53735,53018,48331,58126,37904,46453,97853,68588,237487,114562,5143,52069,87589,72496,82659,52093
20253,11320513,창3동,CS300002,편의점,253399331,32901,181700135,71699196,32595529,37306678,35123110,36569809,40105009,37613600,34085596,40015361,37456262,27108343,30303273,67090285,51425807,169895053,83504278,2953545,23393471,82889482,71578773,47964279,24619781,23899,9002,4558,5297,4465,4671,4908,4624,4378,4623,5555,4041,4122,8369,6191,22790,10111,575,3950,11232,8018,5803,3323
20253,11320514,창4동,CS300002,편의점,2179400726,358058,1555047289,624353437,291679206,332990064,283300377,295936252,351141390,350399532,273953905,235434216,366516713,308791821,317268229,570673330,380716417,1565191370,600982553,22153219,289954163,458705556,497903987,483029609,414427390,255677,102381,46982,53892,46643,49349,58811,56395,45986,34059,63578,56784,56900,91679,55058,253495,104267,5476,56055,73625,72740,74433,75434
20253,11320515,창5동,CS300002,편의점,3127125825,418221,2239430442,887695383,425205708,468134527,440227092,456919175,448943940,470133421,417561962,231061860,472210416,462962720,506893020,948378806,505619003,1834204543,1236866409,30387816,432303861,781297609,715009625,722137103,389934938,304087,114134,59620,63851,59521,60906,60189,59997,54137,33590,74400,63880,66160,113302,66889,258284,155675,7130,63266,112874,91810,92064,46816
20253,11320521,도봉1동,CS300002,편의점,3200264494,436249,2216706320,983558174,425369008,463396263,418964615,461967489,447008945,500476779,483081395,420975595,560025561,453152891,441499626,825918047,498692774,2292364330,893101330,18679669,286400754,527446435,731900859,874658272,746379670,293260,142989,56182,61663,55797,59563,60055,71053,71936,53504,89729,64268,61677,102843,64228,313749,122043,3186,45629,76434,84915,117245,108384
20253,11320522,도봉2동,CS300002,편의점,367256339,67083,273117643,94138696,54957034,59633882,53201020,51199054,54126653,51733078,42405618,4463959,76414153,58063332,62193089,107975551,58146255,218361640,144949263,2987805,47011276,80815596,85675251,71377222,75443753,49643,17440,9545,10616,9895,9544,10043,9389,8051,998,17121,10177,10775,18497,9515,37630,29029,766,10766,16710,14063,11767,12587
20253,11320660,쌍문1동,CS300002,편의점,1553759491,226420,1123659212,430100279,241301281,231177689,210231870,206247639,234700733,208280269,221820010,171864695,244921047,186413812,240100864,391867356,318591717,961616247,564413260,8958460,202856543,318656294,391884351,346268353,257405506,162279,64141,32908,34536,30320,31862,32653,31380,32761,21636,38913,32990,34162,56363,42356,136350,88252,2272,39884,47758,53525,46657,34506
