기준_년분기_코드,행정동_코드,당월_매출_금액,당월_매출_건수,연령대_10_매출_금액,연령대_20_매출_금액,연령대_30_매출_금액,연령대_40_매출_금액,연령대_50_매출_금액,연령대_60_이상_매출_금액,행정동_코드_명_매출,총_유동인구_수,연령대_10_유동인구_수,연령대_20_유동인구_수,연령대_30_유동인구_수,연령대_40_유동인구_수,연령대_50_유동인구_수,연령대_60_이상_유동인구_수,행정동_코드_명_인구,행정동코드,점포수,유동인구_만명,매출_억원,점포당_매출,비율_10대,비율_20대,비율_30대,비율_40대,비율_50대,비율_60대이상
20234,11110580,817569807,130835,8315700,107707921,206768483,229094548,144244475,71237388,교남동,3812704,793679,439385,518112,656911,587151,817467,교남동,11110580.0,10.0,381.2704,8.17569807,81756980.7,20.816695972202407,11.524235817939184,13.58909582280712,17.229530537906957,15.399857948584522,21.44061012866459
20234,11110600,759722159,115339,8375165,104106637,182516486,171330391,130045969,89252388,가회동,1282353,188861,178052,228648,249459,200239,237094,가회동,11110600.0,8.0,128.2353,7.59722159,94965269.875,14.727691984968258,13.884788353908792,17.83034780594735,19.453223878292484,15.61496717362536,18.488980803257764
20234,11110615,10994347109,1719600,95423442,2605376323,3060350612,2184044184,1693851512,899532906,종로1·2·3·4가동,14303604,760129,2729789,2881517,2734840,2377601,2819727,종로1?2?3?4가동,11110615.0,91.0,1430.3604,109.94347109,120817001.1978022,5.314248073422615,19.084623707423667,20.145391329346086,19.11993648593739,16.622391112058192,19.713402300567047
20234,11110630,3127505930,492955,37285516,599483117,786777248,700375198,586765095,306586058,종로5·6가동,6253394,411460,1024870,969624,986050,1196945,1664447,종로5?6가동,11110630.0,20.0,625.3394,31.2750593,156375296.5,6.5797869125150275,16.389020106521354,15.505563858602226,15.768237216461973,19.14072582025057,26.616698068281003
20234,11110640,4569713033,761876,72555693,1262264962,1339744787,810771495,695247762,263959350,이화동,4198533,474052,1002510,800670,650198,602382,668720,이화동,11110640.0,21.0,419.8533,45.69713033,217605382.52380952,11.29089612967196,23.87762582787845,19.070232388312775,15.486313910120511,14.347439927231726,15.927467998941536
20234,11110650,3021509946,349624,105720121,1176888908,601479588,436233994,508899266,192288069,혜화동,9575649,1614470,3567967,1081428,1068316,996200,1247269,혜화동,11110650.0,27.0,957.5649,30.21509946,111907775.77777778,16.860162689756066,37.2608373594312,11.293521723697266,11.15659105717012,10.403472391270817,13.025425221830917
20234,11110670,1852483845,205196,19658293,401790891,511716600,365058295,322584549,216882777,창신1동,3070684,162705,433753,468348,516528,605818,883532,창신1동,11110670.0,10.0,307.0684,18.52483845,185248384.5,5.29865658595935,14.125615009554874,15.252236960885588,16.821268486109282,19.72908967513427,28.773133282356632
20234,11110690,106901487,14505,1324220,18073195,40296247,15995743,21178590,10033492,창신3동,1220621,176704,157802,179668,178624,212665,315158,창신3동,11110690.0,4.0,122.0621,1.06901487,26725371.75,14.476565617009701,12.928009595115928,14.71939283364779,14.633862599447331,17.422688942759464,25.819480412019786
20234,11110700,366347854,56655,5798142,89846263,104043542,68860045,65523238,32276624,숭인1동,2067403,188813,306485,337092,313779,373853,547380,숭인1동,11110700.0,7.0,206.7403,3.66347854,52335407.71428572,9.132858953963014,14.82463747996883,16.305093878648723,15.177447261129059,18.083218414600346,26.476695641826968
20234,11110710,1647257285,254199,16416330,384689204,437114324,331605366,288132834,175699518,숭인2동,5451973,408638,1039285,883429,803112,955022,1362489,숭인2동,11110710.0,25.0,545.1973,16.47257285,65890291.4,7.4952315427827685,19.062548548938153,16.20384033449909,14.730667228175928,17.516997974861578,24.99075105470992
20234,11140520,6895093311,1075982,49974635,1374492292,1929920815,1565223456,1034777996,340264466,소공동,2834361,211130,485562,697848,655103,445834,338885,소공동,11140520.0,49.0,283.4361,68.95093311,140716190.02040815,7.4489452825522235,17.131268740996646,24.62099923051439,23.112899168454547,15.729612424105468,11.956310434697627
20234,11140540,7754329770,1239913,85763214,1370351443,2289720762,1871312348,1112232441,405842953,회현동,4628737,188141,609635,1028854,1034240,817310,950556,회현동,11140540.0,35.0,462.8737,77.5432977,221552279.14285713,4.064629293044733,13.170655407727851,22.227532045998725,22.343892081144382,17.657300468788787,20.535969099130067
20234,11140550,16573831003,2437475,185894368,3440008898,4561208273,3310476361,2347044646,748754405,명동,5727034,410091,1123405,1358997,1261246,862494,710801,명동,11140550.0,78.0,572.7034,165.73831003,212485012.85897437,7.16061752034299,19.615825573935826,23.729508153784316,22.022673516518324,15.060046788616935,12.411328446801608
20234,11140570,3129281232,680364,98863021,1087309332,542990618,467473479,570093545,233903540,필동,2569085,200653,601239,473308,443549,416387,433948,필동,11140570.0,34.0,256.9085,31.29281232,92037683.29411764,7.810290434142895,23.40284576026095,18.42321293378771,17.26486278188538,16.207599203607508,16.891149961951434
20234,11140580,1345092209,222727,49445168,478792037,360637406,209030145,172487023,62122813,장충동,2247393,161547,659585,395539,346591,311583,372547,장충동,11140580.0,13.0,224.7393,13.45092209,103468631.46153846,7.188195389057454,29.348894474620145,17.599903532670965,15.42191330132291,13.864197316624194,16.57685148970385
20234,11140590,8818299616,1353351,150001998,1966162937,2419198593,1713847146,1462995608,774142069,광희동,6737324,391854,1456410,1427945,1194304,1074585,1192225,광희동,11140590.0,43.0,673.7324,88.18299616,205076735.25581396,5.816166774820389,21.61703964363299,21.19454252163025,17.726681988279026,15.949730189612374,17.695824039336685
20234,11140605,5333497232,872975,47907082,990103822,1416613916,1150625180,1059972380,468835861,을지로동,5340250,224310,811902,1078458,1050617,1051005,1123958,을지로동,11140605.0,29.0,534.025,53.33497232,183913697.6551724,4.20036515144422,15.203445531576238,20.194897242638454,19.673554608866624,19.680820186320865,21.046917279153597
20234,11140615,3436186582,401963,32022415,828961833,1065934067,630085300,555247216,278176121,신당동,5797143,370722,1031813,1177515,1019426,981783,1215884,신당동,11140615.0,28.0,579.7143,34.36186582,122720949.35714285,6.394908664492147,17.798646678199933,20.311988163824836,17.584972459709896,16.93563536383353,20.973848669939656
20234,11140625,2245534418,264814,33938562,538991210,665966193,415642356,355238584,212968052,다산동,4297086,523781,661248,813507,710000,634968,953580,다산동,11140625.0,14.0,429.7086,22.45534418,160395315.57142857,12.18921380675183,15.388288714724348,18.93159690078346,16.522825002804225,14.776711473775483,22.191317557991624
20234,11140635,1591373394,252739,16636391,350854731,464046350,303583276,310680203,145572443,약수동,2038459,245085,254010,362276,327381,308050,541659,약수동,11140635.0,9.0,203.8459,15.91373394,176819266.0,12.023052707952429,12.460883441854852,17.77205231991421,16.060219999519244,15.11190561105227,26.57198403303672
20234,11140645,1012518300,154092,8668888,185108295,290733380,275860523,170348032,75938915,청구동,3291551,556845,386515,574329,504074,494442,775345,청구동,11140645.0,6.0,329.1551,10.125183,168753050.0,16.917404591330957,11.742640475569116,17.44858275019892,15.314178634935324,15.021550630690516,23.555612536460774
20234,11140650,546162442,83352,4777023,119152996,151310338,87266019,120086077,57827010,신당5동,3723350,424410,561072,641438,582961,637201,876267,신당5동,11140650.0,9.0,372.335,5.46162442,60684715.777777776,11.39860609397451,15.069010434152041,17.227443028455557,15.656895000470005,17.113647656008702,23.53437092940497
20234,11140665,1457929720,226898,14837901,263662306,440405575,290998862,327056497,98421475,동화동,3369049,409700,445280,514022,543730,606615,849701,동화동,11140665.0,10.0,336.9049,14.5792972,145792972.0,12.16070172918233,13.216786101953401,15.257183852179057,16.13897571688628,18.00552618854757,25.220796729284732
20234,11140670,1575334168,226283,13036885,249233990,444075788,413868752,295002138,160116615,황학동,6020858,606138,971561,1242938,954067,878419,1367733,황학동,11140670.0,9.0,602.0858,15.75334168,175037129.7777778,10.067302700047069,16.136587177442152,20.643868365605034,15.846030582352217,14.58959835956935,22.716579597127186
20234,11140680,838657226,139728,8903487,153441915,245724725,202746571,143397113,67769690,중림동,1968500,179055,248055,405795,389701,326058,419838,중림동,11140680.0,11.0,196.85,8.38657226,76241566.0,9.096012192024384,12.601219202438404,20.614427228854456,19.796850393700787,16.563779527559056,21.32781305562611
20234,11170510,1508265234,233824,46235698,292501084,419256803,304273717,281833074,138841214,후암동,4134549,551582,523545,767460,710961,629004,951999,후암동,11170510.0,18.0,413.4549,15.08265234,83792513.0,13.340802104413324,12.662687030677347,18.562121285779902,17.195611903499028,15.213364262946213,23.025461785553876
20234,11170520,1375521421,210384,17220275,367874946,463595581,271022410,156717812,88293019,용산2가동,4539410,591833,730399,919181,747915,541073,1009010,용산2가동,11170520.0,20.0,453.941,13.75521421,68776071.05,13.037663484902223,16.090174714335124,20.24890899918712,16.476039837776273,11.919456493244716,22.227778499849098
20234,11170530,1607807262,212956,20712400,472191693,453072814,277562855,235438853,80302285,남영동,2340115,196015,403436,453316,393195,381468,512683,남영동,11170530.0,28.0,234.0115,16.07807262,57421687.928571425,8.376297746050943,17.240007435532014,19.371526613008335,16.802379370244623,16.301250152236108,21.90845321704275
20234,11170555,3358513492,546011,129505215,934320935,840942691,585477134,667140351,193089541,청파동,7593231,941294,1723866,1394218,1134688,1041501,1357665,청파동,11170555.0,25.0,759.3231,33.58513492,134340539.68,12.39648839868035,22.702667678620603,18.361327345368526,14.943414733464582,13.716176947599775,17.879938065890528
20234,11170560,1784913540,248123,6893688,321190714,512173695,444046546,319199520,131465850,원효로1동,5026946,578890,803324,1236711,967782,686166,754073,원효로1동,11170560.0,18.0,502.6946,17.8491354,99161863.33333333,11.515739377347598,15.980358651157184,24.60163685864141,19.251887726663465,13.649758720304536,15.00061866588581
20234,11170570,1811641492,253181,20889937,270321718,555687729,410168440,318398649,173570020,원효로2동,4376926,631434,559501,812578,730784,644082,998547,원효로2동,11170570.0,11.0,437.6926,18.11641492,164694681.0909091,14.426426217852436,12.782966858475561,18.56503856816405,16.696284104414833,14.715396147890095,22.813888103203027
20234,11170580,108406804,15729,2450195,18706596,23609100,20958806,25700053,9518266,효창동,3631004,560903,539619,640902,575871,516041,797668,효창동,11170580.0,9.0,363.1004,1.08406804,12045200.444444444,15.447600718699292,14.86142675689699,17.650820544400393,15.859828300932744,14.212074676866232,21.96824900220435
20234,11170590,561339842,81385,8223124,105810145,165871865,128823132,101535569,51076007,용문동,2728397,342248,371043,511147,439316,419173,645470,용문동,11170590.0,6.0,272.8397,5.61339842,93556640.33333333,12.54392231042623,13.599303913616675,18.7343337498172,16.101615710616894,15.363343384412165,23.657480931110833
20234,11170625,2875857218,448056,12081343,553775031,1035236130,585713991,375382274,173976818,한강로동,5813521,502489,1108932,1430239,1112121,801544,858195,한강로동,11170625.0,45.0,581.3521,28.75857218,63907938.177777775,8.643453769238986,19.075049354771405,24.601940889178863,19.129904235316257,13.787582430681852,14.762052119533067
20234,11170640,915595683,124593,5393678,116587459,297666898,254109136,140798509,84284569,이촌2동,1695645,219460,196398,309467,289266,266295,414758,이촌2동,11170640.0,6.0,169.5645,9.15595683,152599280.5,12.942567577529495,11.582495156710278,18.250695163197488,17.059349097246184,15.704643365798857,24.460190664909224
20234,11170650,5814516621,875779,51082308,1692080197,1888536876,868511692,662188081,536136902,이태원1동,2586640,162586,619600,631296,450002,324234,398922,이태원1동,11170650.0,20.0,258.664,58.14516621,290725831.05,6.285606037175641,23.953855194383447,24.406024804379424,17.39716388828751,12.534948813905297,15.422401261868679
20234,11170660,1565824964,198752,17198752,282357962,559096246,339652323,221147260,130060108,이태원2동,2952646,309936,466998,685121,600371,370232,519989,이태원2동,11170660.0,13.0,295.2646,15.65824964,120448074.15384616,10.496889908238238,15.816254302073462,23.20362820331323,20.333321366665697,12.538990451276582,17.610949636360065
20234,11170685,3664341344,572122,28742107,945993667,1077159231,620072508,472096001,242839103,한남동,5613231,487821,889713,1316990,1127109,805046,986552,한남동,11170685.0,24.0,561.3231,36.64341344,152680889.33333334,8.690556294583281,15.850283018817505,23.462244828335052,20.07950501235385,14.341936043608397,17.57547480230192
20234,11170690,569963680,72541,7066936,76256780,147627103,156309105,120985903,61717853,서빙고동,1780151,301231,218075,270135,352457,290734,347521,서빙고동,11170690.0,12.0,178.0151,5.6996368,47496973.333333336,16.92165439898076,12.250365278001697,15.174836291977478,19.79927545472266,16.33198532034642,19.52199560599073
20234,11170700,1662020325,190846,10146032,281395026,406576625,434294322,307083881,222524439,보광동,4043093,375493,587050,770024,780336,663133,867058,보광동,11170700.0,8.0,404.3093,16.62020325,207752540.625,9.28727090868303,14.519824302829543,19.04541894040033,19.300471198659046,16.401626180748256,21.445413202219193
20234,11200520,912126397,135900,27225275,175871397,263450635,151481853,186875472,107221765,왕십리2동,4474283,600270,728650,850212,687868,654528,952752,왕십리2동,11200520.0,13.0,447.4283,9.12126397,70163569.0,13.416004307282305,16.28529084995294,19.002195435559173,15.37381520122889,14.628667878182942,21.293959277944648
20234,11200535,2506787232,374370,40993740,779401895,741845407,416762590,361269557,166514043,왕십리도선동,5618684,757212,1049543,1024277,884635,826188,1076829,왕십리도선동,11200535.0,22.0,561.8684,25.06787232,113944874.18181819,13.476678880677397,18.679516413451974,18.22983816139153,15.744523094731791,14.704297305205275,19.16514614454203
20234,11200540,2136614075,298546,33069042,390564879,605920693,469265306,365157934,205069155,마장동,5407391,672366,864284,837073,868653,896114,1268904,마장동,11200540.0,16.0,540.7391,21.36614075,133538379.6875,12.434203481863989,15.983382744099698,15.480164093922557,16.064179564599637,16.572021516476244,23.466104078658265
20234,11200550,5579705514,1291978,410260033,3265212749,765339395,421429887,556931882,148110681,사근동,4423766,622521,1921092,531016,421271,390862,537001,사근동,11200550.0,34.0,442.3766,55.79705514,164108985.70588234,14.072195500394912,43.426618858230746,12.00370905694379,9.522904240414162,8.835503505384326,12.139001023110174
20234,11200560,1684906158,319526,45801768,430507357,455271625,293199940,285935162,163645753,행당1동,5335133,766038,1134982,881119,875093,769603,908297,행당1동,11200560.0,18.0,533.5133,16.84906158,93605897.66666667,14.358367448384135,21.273733944402135,16.515408331901003,16.40245894525966,14.42518865040478,17.024823935973103
20234,11200570,793103911,121340,21886040,123276134,167256447,227343245,161017802,92324243,행당2동,4515011,849663,526323,723775,798361,661003,955886,행당2동,11200570.0,6.0,451.5011,7.93103911,132183985.16666667,18.818625248089095,11.657180901663363,16.03041498680734,17.682371094998437,14.640119370694778,21.17128839774698
20234,11200590,419601762,60749,9725875,63310194,131104250,92453081,71171109,46432209,금호1가동,3191938,558579,281461,559962,643419,453462,695052,금호1가동,11200590.0,5.0,319.1938,4.19601762,83920352.4,17.49968201136739,8.817871775704916,17.54300992061876,20.157628374987233,14.206478947899365,21.775234982634377
20234,11200615,995472424,128224,6276388,142910764,301264005,241455012,200471646,98913747,금호2·3가동,6578299,1061963,669860,1101834,1145756,1014432,1584455,금호2?3가동,11200615.0,15.0,657.8299,9.95472424,66364828.266666666,16.14342856717215,10.18287554275049,16.749527499434123,17.417207700653314,15.420886159172758,24.0860897323153
20234,11200620,211702952,30700,2471345,42756316,63271451,36160919,32918941,34123980,금호4가동,3064288,423333,324260,558700,543629,467287,747079,금호4가동,11200620.0,7.0,306.4288,2.11702952,30243278.85714286,13.815052632128571,10.581903528650049,18.2326204325442,17.740793293580758,15.249447832579705,24.380182280516713
20234,11200645,261109166,39628,1657414,22149375,76450748,71446912,67039776,22364941,옥수동,2956956,520633,275878,529157,532388,416258,682642,옥수동,11200645.0,13.0,295.6956,2.61109166,20085320.46153846,17.60705942191903,9.329797264484153,17.89532884493378,18.00459661895544,14.077247006719071,23.08597084298853
20234,11200650,350379582,62467,4702113,51230280,103525297,88022896,60911326,31348278,성수1가1동,3076091,334813,555258,695859,496744,453666,539752,성수1가1동,11200650.0,13.0,307.6091,3.50379582,26952275.53846154,10.884365904649766,18.050766378497908,22.621534928583063,16.148546970814582,14.748133263937902,17.546685062307972
20234,11200660,2664387115,424349,36263622,552101836,748778674,490130202,369255799,216192006,성수1가2동,5638477,547956,1206444,1341217,993678,729319,819862,성수1가2동,11200660.0,30.0,563.8477,26.64387115,88812903.83333333,9.718156161672734,21.39662891238184,23.786866559888423,17.623163134300274,12.934680765745785,14.540486730725336
20234,11200670,3187614607,436910,11425460,560264763,836507551,641017419,629606503,415330588,성수2가1동,5176379,570623,788263,1007285,803467,916709,1090031,성수2가1동,11200670.0,22.0,517.6379,31.87614607,144891573.04545453,11.023593906087633,15.228077387687417,19.459259068936028,15.521796220871773,17.70946447313846,21.057789624755067
20234,11200690,8565172359,1322885,82355499,2218062520,2485439992,1538309605,1095187975,524455070,성수2가3동,5547013,447624,1280983,1264543,972076,763426,818362,성수2가3동,11200690.0,42.0,554.7013,85.65172359,203932675.2142857,8.069640363200879,23.093203495286563,22.79682777018911,17.52431443733772,13.762830554029708,14.753201407676528
20234,11200720,198047209,26431,3597197,58922351,54035536,30922507,27909381,22660237,송정동,2977761,284429,657339,556240,493149,414985,571617,송정동,11200720.0,9.0,297.7761,1.98047209,22005245.444444444,9.551773967084664,22.074941541648236,18.67980674070216,16.56106719108753,13.936141953635634,19.19620144128424
20234,11200790,2171160937,336894,14308361,577680843,641838386,410011036,302888064,161788028,용답동,3500822,316817,683500,598256,524757,570314,807178,용답동,11200790.0,15.0,350.0822,21.71160937,144744062.46666667,9.049788878154901,19.523986080983267,17.089015094169312,14.98953674308491,16.290859689524346,23.056813514083263
20234,11215710,9947003446,1341789,426008170,5062960648,2271561471,984591724,899720174,285393607,화양동,9932160,898829,4373997,1709441,1038098,849292,1062503,화양동,11215710.0,63.0,993.216,99.47003446,157888943.58730158,9.04968304980991,44.038728735743284,17.21117058122302,10.451885591855145,8.550929505767124,10.69760253560152
20234,11215730,1900502434,292818,24503755,534168016,561857725,314760806,260669380,193689669,군자동,6758949,788838,2072283,1216519,885146,769174,1026988,군자동,11215730.0,28.0,675.8949,19.00502434,67875086.92857143,11.67101571560904,30.659840753347893,17.998641504766496,13.09591180522297,11.3800829093399,15.194492516514032
20234,11215740,2957496502,412102,19869837,485873777,815632685,655316088,732850233,223687222,중곡1동,3983330,422114,695524,816869,615879,593789,839156,중곡1동,11215740.0,14.0,398.333,29.57496502,211249750.14285713,10.597013051893766,17.460868168090517,20.507188708944526,15.461410427958516,14.906849294434558,21.066695453301634
20234,11215750,2075475219,301943,19874508,457025177,662189557,419794369,327347302,189244306,중곡2동,4746332,719142,683533,858975,754195,725366,1005122,중곡2동,11215750.0,19.0,474.6332,20.75475219,109235537.84210527,15.151531751255495,14.401289248202612,18.097659413627195,15.890059945237711,15.282664592363112,21.17681611821508
20234,11215760,1256842472,162915,7084591,263093186,395010707,258781369,213513188,119359431,중곡3동,4699649,570215,630294,815283,691450,790925,1201482,중곡3동,11215760.0,17.0,469.9649,12.56842472,73931910.11764705,12.133140155786103,13.411512221444621,17.347742352673574,14.712800892151733,16.82944832688569,25.56535605105828
20234,11215770,1745990766,243408,22146640,309226522,557853018,390828847,318767910,145965391,중곡4동,6448030,912773,821671,984956,941051,1061182,1726398,중곡4동,11215770.0,19.0,644.803,17.45990766,91894250.84210527,14.155842947380828,12.742977312450469,15.27530113848726,14.594395497539558,16.457460650772408,26.774037961982188
20234,11215780,1294294316,218236,37811319,305104450,356370975,339568448,178309631,66165447,능동,2171672,291035,430250,456513,328562,275860,389453,능동,11215780.0,23.0,217.1672,12.94294316,56273665.91304348,13.401425261273342,19.81192371592027,21.021268405173526,15.12944864602021,12.702654912896607,17.933325106185464
20234,11215810,2892913908,392293,36302944,566280528,580841783,635430499,677529829,356487518,광장동,5877194,1721967,607303,636283,1123884,865892,921862,광장동,11215810.0,20.0,587.7194,28.92913908,144645695.4,29.29913492731395,10.333213434846629,10.82630588678883,19.12279907724673,14.733085210391216,15.68541041864536
20234,11215820,2609842836,380412,52940137,591139259,632646798,482077523,539989794,308843266,자양1동,8066336,986839,1572163,1407414,1240337,1177949,1681634,자양1동,11215820.0,23.0,806.6336,26.09842836,113471427.6521739,12.234042816961752,19.490422913203716,17.44799621538205,15.376708830378503,14.603272167189662,20.847557056884316
20234,11215830,1214683760,170704,20634940,215689282,312652141,331450423,199206770,135050204,자양2동,5380871,952610,668581,885712,903759,774673,1195536,자양2동,11215830.0,20.0,538.0871,12.1468376,60734188.0,17.703639429378626,12.425144553734887,16.460383458365754,16.79577525645941,14.396795611714165,22.21826169034716
20234,11215840,4319790321,503102,159658731,1262214469,1049029571,875413408,626002868,263389343,자양3동,6620855,1281826,915927,1025240,1081363,972756,1343743,자양3동,11215840.0,24.0,662.0855,43.19790321,179991263.375,19.360430035093653,13.83396857354526,15.485009111360995,16.332679087519665,14.692301825066401,20.295611367414025
20234,11215847,4357392431,586404,185030853,1628816279,1049395490,657853599,589441012,246855198,자양4동,9387867,1020621,1910369,1619253,1385060,1432138,2020427,자양4동,11215847.0,30.0,938.7867,43.57392431,145246414.36666667,10.871702805333735,20.349340270798468,17.248358972277728,14.75372414202289,15.255201208112556,21.521683253501568
20234,11215850,1674770849,255291,31699439,405686155,537778203,332169962,250113141,117323949,구의1동,7239720,908983,1402163,1382448,1140943,1062647,1342536,구의1동,11215850.0,20.0,723.972,16.74770849,83738542.45,12.555499383954075,19.36764128999464,19.095324128557458,15.759490698535302,14.678012409319695,18.544032089638826
20234,11215860,1670890668,238371,18325305,297957650,467828252,450010191,271261435,157906711,구의2동,5303831,938161,659706,776481,885542,817683,1226259,구의2동,11215860.0,22.0,530.3831,16.70890668,75949575.81818181,17.688365258998637,12.438292245737092,14.640002669768323,16.69627105388539,15.416837376605702,23.12025024930093
20234,11215870,4120609208,547933,92990255,963630044,1148337769,814264523,757026831,330862292,구의3동,6616849,1343084,846812,978609,1132641,1052529,1263174,구의3동,11215870.0,29.0,661.6849,41.20609208,142089972.68965518,20.29793939683375,12.797813581661,14.78965289974125,17.117528297834816,15.906800956165087,19.0902648677641
20234,11230536,6160170729,966866,81668544,1120132429,1642508442,1316667481,1239353517,696603886,용신동,14735309,1401381,2707296,2481151,2347022,2304379,3494079,용신동,11230536.0,1.0,1473.5309,61.60170729,6160170729.0,9.510360454606008,18.372848509657995,16.83813349282326,15.927877725536668,15.638484405043695,23.712288625912088
20234,11230545,3200416224,501225,61996137,1000541051,827401108,534435607,521238539,245568160,제기동,12658658,1462816,3085522,1471644,1541322,1738826,3358528,제기동,11230545.0,28.0,1265.8658,32.00416224,114300579.42857143,11.555853708979262,24.374795495699463,11.625592539114336,12.176030034147379,13.736258614459764,26.531469607599796
20234,11230560,3941426126,558057,59705735,1053411680,985133993,702123490,705261163,302812922,전농1동,11227426,1658348,2355898,1601729,1645414,1539688,2426349,전농1동,11230560.0,26.0,1122.7426,39.41426126,151593312.53846154,14.770509286812489,20.983420420673447,14.266217385890586,14.655309240069808,13.713633026839812,21.610910639713858
20234,11230570,994749072,210096,28804547,334784054,225764648,130128339,186010956,48265539,전농2동,2602633,536201,312776,330266,414181,381700,627509,전농2동,11230570.0,16.0,260.2633,9.94749072,62171817.0,20.602251642855524,12.017675945859443,12.68968771240509,15.913922554582225,14.665917169266663,24.110544975031058
20234,11230600,1308520639,186599,16999462,271945674,352665004,265912165,257985834,141129965,답십리1동,6572096,1097290,791776,1116529,1174176,973600,1418724,답십리1동,11230600.0,20.0,657.2096,13.08520639,65426031.95,16.69619555161702,12.04754160620904,16.988933210957356,17.866081079765117,14.814147571794448,21.58708576381112
20234,11230610,1417033125,193734,15205975,218667647,338860630,314903835,301239244,208349442,답십리2동,6402555,859145,709078,1048686,1093367,1042900,1649380,답십리2동,11230610.0,21.0,640.2555,14.17033125,67477767.85714285,13.418783594986689,11.074922433309826,16.379179874284564,17.077041899679113,16.288809701751877,25.761278114752628
20234,11230650,8022550100,1059699,78513602,1421411918,2387900760,1794172323,1492549820,729111656,장안1동,9026666,1031132,1206198,1680138,1653297,1410770,2045128,장안1동,11230650.0,50.0,902.6666,80.225501,160451002.0,11.423176619141552,13.362608077002076,18.61305159623719,18.31569928476361,15.628915482194644,22.656515705798796
20234,11230660,3797273895,512102,51684755,579257764,1075352707,1011361235,775885737,274543060,장안2동,7623440,1485679,883308,1170460,1351864,1134411,1597718,장안2동,11230660.0,37.0,762.344,37.97273895,102629024.1891892,19.48830186897254,11.586737745689609,15.35343624400533,17.732991930152266,14.880565728857315,20.95796648232294
20234,11230705,2168701352,311137,18252526,351546258,500918631,531342928,467021772,275940476,청량리동,6700919,651894,972668,860834,897477,1076040,2242007,청량리동,11230705.0,16.0,670.0919,21.68701352,135543834.5,9.728426802353528,14.515441837156965,12.846506576187537,13.393342017714286,16.058095911918947,33.45820177799493
20234,11230710,1048512492,165291,26707171,358976023,221689676,220071559,160403594,58479231,회기동,5457435,756702,2343959,606172,515198,471281,764123,회기동,11230710.0,32.0,545.7435,10.48512492,32766015.375,13.865524738269903,42.94982899475669,11.107269257444202,9.440295670035466,8.635576969766932,14.001504369726803
20234,11230720,1966204498,181496,50282058,1024791954,388626807,176693533,257130483,68679663,휘경1동,5935685,647787,1986405,800951,683746,718637,1098160,휘경1동,11230720.0,16.0,593.5685,19.66204498,122887781.125,10.913432906227335,33.4654719716427,13.493825902149457,11.51924335607432,12.107060937364432,18.50098177379696
20234,11230730,1718765486,266714,49096448,746575831,375680645,208961503,260050675,78400384,휘경2동,4908879,655664,1492719,630485,598798,595582,935632,휘경2동,11230730.0,20.0,490.8879,17.18765486,85938274.3,13.356695082522915,30.40855152469637,12.843767385588443,12.198263595415572,12.132749656286089,19.05999312674034
20234,11230740,5476107295,897700,142271059,2101972951,998505284,831966913,1088672453,312718635,이문1동,9871877,1236854,4007591,1048251,1039729,1037015,1502437,이문1동,11230740.0,28.0,987.1877,54.76107295,195575260.5357143,12.529066154288593,40.59603862568385,10.618558152618798,10.532232117559811,10.50473987874849,15.21936507110046
20234,11230750,904218998,130896,5827058,157774655,227689456,216575542,197769798,91500522,이문2동,3824817,629039,568566,456615,656994,571095,942508,이문2동,11230750.0,9.0,382.4817,9.04218998,100468777.55555555,16.44625089252636,14.865181785167762,11.938218220636438,17.177135533543172,14.931302595653595,24.64191097247267
20234,11260520,661011798,70912,6685260,68650562,144696868,128025595,159450487,153503026,면목2동,5767175,852343,680261,839812,902889,1030545,1461324,면목2동,11260520.0,26.0,576.7175,6.61011798,25423530.692307692,14.779211659087855,11.795393758642662,14.56193023447355,15.655654631600394,17.86914737284719,25.33864500383637
20234,11260540,1326195905,180462,6615868,241272153,323348721,350668076,251301160,133587821,면목4동,5149816,801268,611556,740142,807127,842666,1347060,면목4동,11260540.0,17.0,514.9816,13.26195905,78011523.8235294,15.5591578417559,11.875298068901879,14.372202812683016,15.672928896877092,16.363031222863107,26.157439411427514
20234,11260550,366172608,47910,2063885,38318779,115293466,85981260,93321700,31193518,면목5동,2395668,319757,255584,390776,397393,423489,608667,면목5동,11260550.0,8.0,239.5668,3.66172608,45771576.0,13.347300210212767,10.668590138533386,16.311776089174295,16.587982975938235,17.677282494903302,25.406984607216028
20234,11260565,3480295189,465051,39495223,658786031,869913082,827468669,717242650,367389534,면목본동,9912898,1150274,1414004,1627652,1453750,1777354,2489863,면목본동,11260565.0,26.0,991.2898,34.80295189,133857507.26923077,11.60381151909361,14.264284773231802,16.419537455141775,14.66523714861184,17.929711371992326,25.117407644061302
20234,11260570,3876918981,517981,31380286,632339107,1085982060,943794467,766544100,416878961,면목7동,6662772,817601,814473,1013392,1025706,1141283,1850317,면목7동,11260570.0,15.0,666.2772,38.76918981,258461265.4,12.27118382559091,12.224236398904239,15.209765545031406,15.394583515689867,17.12925190896522,27.77097880581836
20234,11260575,1768709080,268310,58406252,352976290,458674550,361452292,332972417,204227279,면목3·8동,6785356,873461,1005847,1038389,1039337,1118000,1710321,면목3?8동,11260575.0,18.0,678.5356,17.6870908,98261615.55555555,12.872736522593655,14.82379111722362,15.303382755451594,15.317354019450121,16.47665944130271,25.206061406358042
