기준_년분기_코드,행정동_코드,행정동_코드_명,총_유동인구_수,남성_유동인구_수,여성_유동인구_수,연령대_10_유동인구_수,연령대_20_유동인구_수,연령대_30_유동인구_수,연령대_40_유동인구_수,연령대_50_유동인구_수,연령대_60_이상_유동인구_수,시간대_00~06_유동인구_수,시간대_06~11_유동인구_수,시간대_11~14_유동인구_수,시간대_14~17_유동인구_수,시간대_17~21_유동인구_수,시간대_21~24_유동인구_수,월요일_유동인구_수,화요일_유동인구_수,수요일_유동인구_수,목요일_유동인구_수,금요일_유동인구_수,토요일_유동인구_수,일요일_유동인구_수
20234,11620595,청룡동,10703851.0,5165732.0,5538119.0,965986.0,3172022.0,2193204.0,1322039.0,1215847.0,1834753.0,3054868.0,2217866.0,1129642.0,1115932.0,1714317.0,1471227.0,1519485.0,1500884.0,1499276.0,1500657.0,1506180.0,1577671.0,1599696.0
20234,11620605,은천동,8820227.0,4153424.0,4666803.0,1271383.0,1440841.0,1525302.0,1405125.0,1176873.0,2000702.0,2412265.0,1794875.0,964732.0,972769.0,1483408.0,1192177.0,1257003.0,1229177.0,1226374.0,1223102.0,1227192.0,1316978.0,1340399.0
20234,11620615,중앙동,5669608.0,2685976.0,2983631.0,514476.0,1489580.0,1146063.0,767020.0,682734.0,1069739.0,1589927.0,1145421.0,607309.0,615829.0,936478.0,774644.0,808429.0,800007.0,784983.0,786742.0,794568.0,849008.0,845871.0
20234,11620625,인헌동,6114183.0,2861195.0,3252987.0,769964.0,1397502.0,1224390.0,861662.0,733466.0,1127200.0,1775911.0,1286961.0,627030.0,608321.0,962303.0,853658.0,870368.0,858799.0,858025.0,856083.0,858452.0,895806.0,916650.0
20234,11620630,남현동,4557691.0,2196070.0,2361621.0,648968.0,801998.0,824134.0,620238.0,625646.0,1036708.0,1266112.0,949773.0,487593.0,486049.0,753735.0,614430.0,645952.0,640892.0,637311.0,640523.0,646166.0,676223.0,670624.0
20234,11620645,서원동,5646595.0,2868393.0,2778203.0,484393.0,1515402.0,1212025.0,743162.0,657757.0,1033854.0,1645492.0,1153853.0,589481.0,583888.0,896967.0,776914.0,799116.0,780651.0,780124.0,776908.0,786261.0,853134.0,870400.0
20234,11620655,신원동,6156697.0,3055501.0,3101195.0,550124.0,1545928.0,1251571.0,844819.0,770781.0,1193475.0,1810440.0,1278911.0,636676.0,613049.0,958450.0,859171.0,876389.0,854788.0,852476.0,851551.0,853614.0,915591.0,952289.0
20234,11620665,서림동,5169682.0,2789163.0,2380519.0,494306.0,1351800.0,1042004.0,734293.0,610961.0,936318.0,1628942.0,1106331.0,507680.0,483258.0,737064.0,706406.0,741102.0,724167.0,716828.0,715530.0,714480.0,764866.0,792712.0
20234,11620685,신사동,7469571.0,3619993.0,3849578.0,621136.0,1807489.0,1452656.0,1012610.0,1007739.0,1567942.0,2218093.0,1619408.0,754508.0,741418.0,1123383.0,1012763.0,1064597.0,1046825.0,1040673.0,1039668.0,1041914.0,1102165.0,1133730.0
20234,11620695,신림동,9817222.0,5080197.0,4737026.0,534595.0,3450618.0,2351325.0,1258853.0,957176.0,1264654.0,2620597.0,1964787.0,1069097.0,1090113.0,1714419.0,1358207.0,1383338.0,1355673.0,1352823.0,1347966.0,1372311.0,1502702.0,1502410.0
20234,11620715,난향동,1444362.0,691059.0,753304.0,294851.0,130310.0,177060.0,255817.0,236390.0,349935.0,373657.0,287385.0,167925.0,173234.0,251284.0,190880.0,207974.0,202615.0,203392.0,201844.0,200119.0,210559.0,217859.0
20234,11620725,조원동,7180954.0,3679279.0,3501675.0,469326.0,1469350.0,1698590.0,1242415.0,1055144.0,1246127.0,1805204.0,1452051.0,872166.0,879950.0,1238649.0,932934.0,1023420.0,1038227.0,1045802.0,1047497.0,1037214.0,999385.0,989410.0
20234,11620735,대학동,6579194.0,3809971.0,2769223.0,565494.0,2063662.0,1284577.0,952970.0,733148.0,979344.0,1802554.0,1373857.0,743366.0,729303.0,1058540.0,871573.0,940755.0,934625.0,933331.0,930896.0,926926.0,952173.0,960489.0
20234,11620745,삼성동,7062246.0,3564914.0,3497331.0,655187.0,1352333.0,1077625.0,993941.0,1042576.0,1940584.0,1978883.0,1432055.0,768373.0,757142.0,1157972.0,967822.0,1016220.0,1006706.0,999696.0,996451.0,996938.0,1015722.0,1030512.0
20234,11620765,미성동,5519868.0,2552398.0,2967469.0,898026.0,799425.0,848932.0,850305.0,841686.0,1281491.0,1686705.0,1164391.0,571048.0,546859.0,807410.0,743456.0,786020.0,782132.0,774055.0,773785.0,772458.0,811577.0,819841.0
20234,11620775,난곡동,5609058.0,2687374.0,2921684.0,922757.0,758917.0,767122.0,855321.0,871372.0,1433571.0,1633476.0,1173071.0,589654.0,579631.0,866475.0,766752.0,804397.0,790820.0,784023.0,783067.0,778496.0,818162.0,850090.0
20234,11650510,서초1동,7594604.0,3716499.0,3878106.0,1080308.0,1104050.0,1418313.0,1514673.0,1102454.0,1374809.0,1598734.0,1639832.0,1122270.0,1112140.0,1293989.0,827639.0,1104318.0,1153352.0,1164813.0,1164152.0,1146615.0,959706.0,901649.0
20234,11650520,서초2동,6791734.0,3377750.0,3413983.0,785858.0,1157143.0,1594521.0,1450025.0,910155.0,894033.0,1191934.0,1478522.0,1135050.0,1101542.0,1205553.0,679134.0,994394.0,1071460.0,1090481.0,1100363.0,1068434.0,777460.0,689143.0
20234,11650530,서초3동,12089234.0,6134644.0,5954589.0,1547642.0,1890707.0,2431741.0,2384782.0,1878508.0,1955855.0,2404613.0,2614961.0,1896312.0,1842167.0,2069347.0,1261833.0,1738006.0,1848276.0,1878436.0,1884261.0,1834235.0,1467415.0,1438607.0
20234,11650531,서초4동,6496298.0,3144554.0,3351745.0,1076097.0,1232095.0,1208298.0,1252917.0,830511.0,896381.0,1258306.0,1291873.0,984346.0,996559.0,1221997.0,743218.0,928073.0,969960.0,984229.0,990084.0,1009611.0,872581.0,741762.0
20234,11650540,잠원동,6393973.0,3136855.0,3257116.0,1038130.0,927724.0,1141950.0,1337769.0,962779.0,985621.0,1442040.0,1354806.0,880343.0,890197.0,1089391.0,737196.0,915697.0,949681.0,956644.0,958775.0,965139.0,867507.0,780528.0
20234,11650550,반포본동,320507.0,164481.0,156026.0,60537.0,38120.0,47963.0,64092.0,50306.0,59490.0,40365.0,83112.0,49238.0,49931.0,64599.0,33262.0,45022.0,47657.0,48480.0,48166.0,49601.0,43402.0,38179.0
20234,11650560,반포1동,6636814.0,3265764.0,3371050.0,1005022.0,1087049.0,1426978.0,1366182.0,836677.0,914905.0,1629020.0,1398990.0,850138.0,860644.0,1098774.0,799248.0,946060.0,967270.0,971235.0,976227.0,979002.0,930288.0,866732.0
20234,11650570,반포2동,1663196.0,759313.0,903884.0,463747.0,154498.0,202355.0,333210.0,235598.0,273789.0,341518.0,362386.0,237361.0,239992.0,292694.0,189243.0,232788.0,238205.0,240006.0,239257.0,246220.0,237520.0,229201.0
20234,11650580,반포3동,3412691.0,1538362.0,1874330.0,807773.0,358504.0,426562.0,661548.0,540108.0,618197.0,740675.0,680387.0,453185.0,487541.0,640459.0,410443.0,476493.0,478826.0,483343.0,479233.0,494352.0,517888.0,482558.0
20234,11650581,반포4동,5431701.0,2521907.0,2909795.0,1417295.0,466639.0,724671.0,1091014.0,766944.0,965137.0,1283241.0,1079452.0,688384.0,738950.0,983077.0,658596.0,777718.0,790854.0,786875.0,793612.0,795276.0,768416.0,718950.0
20234,11650590,방배본동,4133755.0,1869933.0,2263822.0,884268.0,418709.0,515831.0,821992.0,631842.0,861114.0,1085272.0,854931.0,494510.0,493550.0,674782.0,530709.0,592529.0,590689.0,594762.0,592830.0,595668.0,585170.0,582105.0
20234,11650600,방배1동,4633800.0,2113484.0,2520316.0,796126.0,658098.0,818862.0,816206.0,633108.0,911401.0,1114354.0,943462.0,601389.0,606121.0,797036.0,571436.0,668227.0,684795.0,683742.0,685739.0,672898.0,628892.0,609507.0
20234,11650610,방배2동,4946719.0,2257135.0,2689584.0,792742.0,692617.0,820957.0,807186.0,717465.0,1115752.0,1169750.0,983884.0,619802.0,619972.0,920691.0,632621.0,694480.0,706918.0,712984.0,717328.0,727557.0,711371.0,676082.0
20234,11650620,방배3동,3228345.0,1490678.0,1737668.0,588231.0,397520.0,446322.0,533475.0,525751.0,737048.0,927841.0,731012.0,371765.0,347130.0,446098.0,404497.0,461895.0,471372.0,471647.0,473087.0,465140.0,441259.0,443945.0
20234,11650621,방배4동,6565906.0,2944179.0,3621728.0,1229459.0,815089.0,1001394.0,1203149.0,976533.0,1340283.0,1599978.0,1344462.0,808226.0,823674.0,1147063.0,842502.0,940432.0,949238.0,954642.0,953347.0,958968.0,916938.0,892342.0
20234,11650651,양재1동,8278232.0,4163482.0,4114750.0,1357066.0,1015835.0,1609760.0,1638901.0,1134771.0,1521901.0,1755936.0,1787308.0,1230492.0,1193632.0,1393003.0,917860.0,1204252.0,1261118.0,1285186.0,1284696.0,1241681.0,1013026.0,988272.0
20234,11650652,양재2동,5853105.0,3077038.0,2776068.0,703093.0,831586.0,1281524.0,1194857.0,892686.0,949359.0,1326895.0,1269390.0,832187.0,806776.0,949642.0,668217.0,852751.0,878710.0,891224.0,890689.0,876399.0,746336.0,716998.0
20234,11650660,내곡동,1918791.0,948200.0,970591.0,550290.0,151749.0,248859.0,341081.0,232041.0,394770.0,555744.0,424079.0,214318.0,204250.0,271867.0,248533.0,276203.0,277648.0,277362.0,277790.0,275994.0,265474.0,268321.0
20234,11680510,신사동,7043513.0,3304569.0,3738944.0,779419.0,1388403.0,1578845.0,1393585.0,920226.0,983033.0,1104901.0,1302646.0,1178894.0,1248149.0,1482046.0,726875.0,977444.0,1044907.0,1064842.0,1071671.0,1097751.0,968507.0,818390.0
20234,11680521,논현1동,9982020.0,4812819.0,5169202.0,607480.0,2260595.0,2680627.0,1975251.0,1186485.0,1271581.0,2060243.0,2074436.0,1486847.0,1503379.0,1762533.0,1094583.0,1433251.0,1512507.0,1540447.0,1546717.0,1522690.0,1270963.0,1155445.0
20234,11680531,논현2동,11862922.0,5910509.0,5952413.0,1176355.0,2082851.0,2927096.0,2521402.0,1544687.0,1610531.0,2269818.0,2464405.0,1946877.0,1930245.0,2051211.0,1200367.0,1708484.0,1852133.0,1900120.0,1905053.0,1836279.0,1412805.0,1248051.0
20234,11680545,압구정동,7622700.0,3485550.0,4137148.0,1007958.0,1353247.0,1566625.0,1505499.0,1002530.0,1186838.0,1240637.0,1416147.0,1278199.0,1322523.0,1546892.0,818302.0,1034001.0,1112169.0,1126911.0,1147670.0,1183292.0,1094693.0,923964.0
20234,11680565,청담동,9218571.0,4304403.0,4914168.0,1161449.0,1424811.0,1914381.0,1893953.0,1358707.0,1465271.0,1797908.0,1986362.0,1451758.0,1419292.0,1583419.0,979831.0,1272918.0,1373980.0,1406460.0,1411574.0,1410052.0,1250586.0,1092999.0
20234,11680580,삼성1동,4659277.0,2332997.0,2326279.0,573428.0,690606.0,1048265.0,1006013.0,666713.0,674251.0,710436.0,999433.0,847324.0,835326.0,840889.0,425869.0,663117.0,708643.0,733687.0,740810.0,718206.0,572367.0,522447.0
20234,11680590,삼성2동,9305854.0,4647580.0,4658275.0,1518142.0,1261511.0,1879637.0,2046693.0,1310418.0,1289453.0,2182171.0,2009886.0,1304958.0,1298621.0,1455611.0,1054606.0,1353152.0,1426976.0,1443115.0,1443115.0,1402287.0,1146979.0,1090230.0
20234,11680600,대치1동,4655576.0,2231801.0,2423775.0,1873415.0,345918.0,330054.0,926835.0,587192.0,592164.0,1068956.0,880472.0,567806.0,637261.0,914084.0,586998.0,649993.0,658408.0,647830.0,658536.0,669823.0,707191.0,663796.0
20234,11680610,대치2동,5962744.0,3177417.0,2785326.0,1595016.0,719021.0,936545.0,1193986.0,779929.0,738247.0,947863.0,1226140.0,984252.0,1035030.0,1183456.0,586002.0,850846.0,898771.0,909968.0,916359.0,892422.0,775558.0,718820.0
20234,11680630,대치4동,10010985.0,4941793.0,5069192.0,2541761.0,1382197.0,1645415.0,1960761.0,1361599.0,1119253.0,1952933.0,1937859.0,1489767.0,1529642.0,1983040.0,1117743.0,1403067.0,1476881.0,1498277.0,1500965.0,1488682.0,1378026.0,1265088.0
20234,11680640,역삼1동,20851949.0,10807865.0,10044086.0,1221640.0,4882533.0,5806117.0,4233286.0,2460344.0,2248031.0,3367227.0,4254831.0,3638808.0,3627982.0,3923644.0,2039459.0,3018451.0,3289284.0,3381651.0,3386101.0,3280032.0,2408085.0,2088347.0
20234,11680650,역삼2동,12114261.0,5821877.0,6292383.0,2487074.0,1731965.0,2212132.0,2603710.0,1622668.0,1456714.0,2586709.0,2640139.0,1805403.0,1803652.0,1956276.0,1322081.0,1763131.0,1860480.0,1896930.0,1887021.0,1832132.0,1480842.0,1393723.0
20234,11680655,도곡1동,7389619.0,3470822.0,3918798.0,1540668.0,836840.0,1192416.0,1420782.0,1055487.0,1343427.0,1795544.0,1603969.0,986071.0,965482.0,1170837.0,867715.0,1060035.0,1090805.0,1107175.0,1105063.0,1091439.0,980661.0,954441.0
20234,11680656,도곡2동,3748782.0,1712547.0,2036234.0,885892.0,363391.0,487025.0,763835.0,568306.0,680332.0,864665.0,791616.0,522374.0,513507.0,617866.0,438754.0,537230.0,551136.0,555926.0,552436.0,551389.0,507749.0,492915.0
20234,11680660,개포1동,881528.0,416082.0,465446.0,200256.0,68512.0,105955.0,167179.0,131464.0,208161.0,227569.0,206406.0,113014.0,105221.0,122525.0,106791.0,122420.0,127950.0,131543.0,131529.0,126441.0,121953.0,119690.0
20234,11680670,개포2동,2037926.0,931452.0,1106473.0,466388.0,190685.0,261388.0,369680.0,297289.0,452496.0,506481.0,443106.0,264174.0,255734.0,321787.0,246645.0,290383.0,293937.0,293462.0,292122.0,293523.0,288367.0,286132.0
20234,11680690,개포4동,3544246.0,1669935.0,1874311.0,631244.0,423166.0,585774.0,616357.0,600205.0,687499.0,960794.0,765025.0,433140.0,418678.0,529924.0,436685.0,516306.0,518545.0,520476.0,518385.0,515212.0,478017.0,477303.0
20234,11680700,세곡동,3525530.0,1589531.0,1935998.0,973677.0,336084.0,490208.0,597496.0,413681.0,714383.0,990339.0,746096.0,388221.0,382797.0,545608.0,472470.0,504904.0,502816.0,501914.0,499483.0,496873.0,505521.0,514016.0
20234,11680720,일원본동,2520904.0,1198591.0,1322313.0,699165.0,201457.0,262019.0,441647.0,355527.0,561091.0,770080.0,565520.0,267806.0,242540.0,337224.0,337735.0,364681.0,364881.0,365690.0,362673.0,360054.0,347090.0,355834.0
20234,11680730,일원1동,2571614.0,1223367.0,1348247.0,360241.0,340584.0,426536.0,440330.0,382677.0,621247.0,685058.0,539233.0,300899.0,292773.0,413920.0,339729.0,370561.0,369956.0,371849.0,368297.0,368906.0,361414.0,360630.0
20234,11680740,일원2동,1138713.0,564344.0,574369.0,269417.0,108410.0,161564.0,222234.0,161262.0,215824.0,321818.0,243248.0,124180.0,122413.0,170366.0,156688.0,163249.0,163774.0,165121.0,163300.0,164566.0,159536.0,159167.0
20234,11680750,수서동,2191957.0,1062260.0,1129697.0,282614.0,203393.0,350601.0,383289.0,318223.0,653836.0,465963.0,493448.0,320957.0,300221.0,361136.0,250231.0,322467.0,331727.0,332894.0,333363.0,328671.0,276528.0,266306.0
20234,11710510,풍납1동,4673066.0,2153695.0,2519371.0,632502.0,542552.0,712564.0,731553.0,745989.0,1307905.0,1347109.0,972167.0,492747.0,490721.0,739730.0,630591.0,667118.0,654227.0,648937.0,649859.0,652334.0,691644.0,708947.0
20234,11710520,풍납2동,5438893.0,2469593.0,2969299.0,987645.0,634345.0,792062.0,937794.0,818915.0,1268134.0,1585779.0,1180103.0,591205.0,570463.0,798244.0,713098.0,784144.0,783266.0,781500.0,781347.0,776634.0,758095.0,773907.0
20234,11710531,거여1동,3646002.0,1729610.0,1916392.0,558016.0,415652.0,525588.0,580043.0,628215.0,938489.0,987501.0,733323.0,398547.0,406825.0,619219.0,500588.0,521123.0,512873.0,513184.0,509887.0,515863.0,533156.0,539918.0
20234,11710532,거여2동,3667110.0,1641113.0,2025997.0,623515.0,349040.0,538760.0,609414.0,583946.0,962434.0,1101094.0,755702.0,381656.0,371535.0,551457.0,505665.0,528997.0,520103.0,516977.0,517161.0,518179.0,529762.0,535932.0
20234,11710540,마천1동,3625768.0,1768495.0,1857273.0,587809.0,356852.0,474201.0,549136.0,672900.0,984871.0,1103335.0,747551.0,353072.0,357805.0,551646.0,512360.0,518270.0,505546.0,501578.0,500223.0,500945.0,533012.0,566193.0
20234,11710550,마천2동,5136266.0,2433946.0,2702321.0,729867.0,519415.0,687798.0,718408.0,880754.0,1600025.0,1459339.0,1027523.0,554038.0,563832.0,845541.0,685991.0,731578.0,712788.0,708007.0,707231.0,711912.0,766738.0,798012.0
20234,11710561,방이1동,3679466.0,1714313.0,1965153.0,915839.0,405291.0,481302.0,595470.0,521292.0,760272.0,793940.0,685898.0,442532.0,493061.0,792406.0,471627.0,518629.0,524428.0,519302.0,527119.0,533270.0,539589.0,517129.0
20234,11710562,방이2동,6510592.0,3144268.0,3366323.0,755890.0,1218787.0,1477134.0,1079586.0,871518.0,1107675.0,1624809.0,1271904.0,772172.0,774115.0,1191712.0,875881.0,917905.0,916570.0,919401.0,923379.0,941719.0,969481.0,922137.0
20234,11710566,오륜동,662695.0,316665.0,346030.0,142265.0,77419.0,76916.0,108245.0,98667.0,159185.0,148497.0,142654.0,81697.0,83290.0,118286.0,88272.0,92479.0,91453.0,91136.0,90762.0,97526.0,99856.0,99483.0
20234,11710570,오금동,9612848.0,4492343.0,5120507.0,1996283.0,999207.0,1277864.0,1493673.0,1567122.0,2278700.0,2543281.0,2056150.0,1169690.0,1116592.0,1520734.0,1206401.0,1381746.0,1377737.0,1366954.0,1375684.0,1365856.0,1363174.0,1381698.0
20234,11710580,송파1동,6112109.0,2768843.0,3343267.0,800910.0,1092316.0,1310767.0,989736.0,797796.0,1120586.0,1537108.0,1200793.0,743013.0,757978.0,1092141.0,781078.0,865930.0,855972.0,855627.0,856485.0,874073.0,912975.0,891047.0
20234,11710590,송파2동,3173380.0,1417082.0,1756298.0,709907.0,349939.0,483937.0,493703.0,458810.0,677081.0,846810.0,697381.0,386051.0,363425.0,485969.0,393743.0,457918.0,458474.0,455784.0,457270.0,458865.0,444334.0,440733.0
20234,11710600,석촌동,6854897.0,3188230.0,3666667.0,930680.0,1012754.0,1519072.0,1173759.0,924207.0,1294424.0,1875932.0,1396531.0,796543.0,781358.0,1108743.0,895790.0,973709.0,967330.0,966667.0,969485.0,974933.0,999861.0,1002912.0
20234,11710610,삼전동,6558606.0,3048440.0,3510166.0,1045843.0,937525.0,1369166.0,1113948.0,874002.0,1218121.0,1940009.0,1346443.0,682378.0,675572.0,1022602.0,891601.0,942147.0,929119.0,920106.0,921319.0,920578.0,957958.0,967377.0
20234,11710620,가락본동,8185403.0,4028591.0,4156811.0,1187206.0,1060118.0,1517202.0,1429491.0,1337858.0,1653527.0,2127662.0,1720665.0,1003638.0,969536.0,1316032.0,1047870.0,1173372.0,1187240.0,1195468.0,1201740.0,1199501.0,1131702.0,1096378.0
20234,11710631,가락1동,799251.0,388229.0,411022.0,131366.0,78231.0,146348.0,144392.0,123650.0,175265.0,201982.0,167808.0,95140.0,96101.0,135124.0,103096.0,114288.0,114428.0,113386.0,114233.0,115493.0,115966.0,111457.0
20234,11710632,가락2동,6197742.0,2877065.0,3320677.0,1129254.0,708782.0,915897.0,996099.0,942202.0,1505507.0,1695799.0,1281212.0,688328.0,697801.0,1015070.0,819531.0,884902.0,880703.0,880386.0,878054.0,877570.0,896354.0,899773.0
20234,11710641,문정1동,4568492.0,2205136.0,2363355.0,683277.0,654907.0,907166.0,773365.0,658034.0,891743.0,1222139.0,970865.0,551357.0,533049.0,712651.0,578431.0,662450.0,667435.0,670386.0,664910.0,660116.0,620437.0,622757.0
20234,11710642,문정2동,2835408.0,1442590.0,1392818.0,285732.0,396708.0,607661.0,553056.0,446969.0,545284.0,652867.0,604185.0,406135.0,406186.0,453572.0,312464.0,418258.0,427527.0,432578.0,432880.0,424802.0,360096.0,339267.0
20234,11710646,장지동,8079116.0,3862948.0,4216170.0,1507493.0,907295.0,1381869.0,1398250.0,1181262.0,1702947.0,2306332.0,1738424.0,877353.0,846967.0,1234509.0,1075531.0,1162214.0,1151684.0,1141840.0,1142372.0,1140829.0,1156069.0,1184109.0
20234,11710647,위례동,3338540.0,1531491.0,1807049.0,1106380.0,274614.0,518937.0,618585.0,392245.0,427778.0,912584.0,658933.0,358689.0,387280.0,575925.0,445129.0,469192.0,463125.0,460893.0,458239.0,465334.0,505984.0,515773.0
20234,11710650,잠실본동,8248690.0,3907473.0,4341217.0,1244015.0,1340817.0,1638580.0,1448890.0,1109390.0,1466996.0,2177593.0,1618888.0,919152.0,951576.0,1461093.0,1120388.0,1165843.0,1149779.0,1151488.0,1151486.0,1176059.0,1242491.0,1211543.0
20234,11710670,잠실2동,1871157.0,842816.0,1028341.0,542702.0,170829.0,213424.0,390735.0,258385.0,295082.0,566691.0,383772.0,187058.0,193852.0,284297.0,255486.0,265467.0,261509.0,261436.0,262001.0,266121.0,279450.0,275173.0
20234,11710680,잠실3동,3382528.0,1509396.0,1873132.0,905266.0,365753.0,469294.0,615998.0,431447.0,594772.0,709629.0,669327.0,465300.0,495145.0,648386.0,394741.0,467689.0,465915.0,466642.0,479345.0,480862.0,520242.0,501835.0
20234,11710690,잠실4동,2032857.0,949754.0,1083105.0,450104.0,226105.0,297895.0,392500.0,274556.0,391698.0,571675.0,433617.0,225197.0,231176.0,309050.0,262142.0,288246.0,289782.0,287747.0,289073.0,289868.0,296989.0,291154.0
20234,11710710,잠실6동,2455198.0,1156242.0,1298956.0,372783.0,332245.0,450042.0,476176.0,353242.0,470710.0,423830.0,514797.0,384551.0,402695.0,469627.0,259697.0,354075.0,365854.0,369977.0,369138.0,362006.0,326173.0,307975.0
20234,11710720,잠실7동,708823.0,314074.0,394750.0,130640.0,83147.0,101879.0,119298.0,103713.0,170149.0,187467.0,164448.0,88587.0,82244.0,101310.0,84767.0,100405.0,101561.0,101794.0,101662.0,100673.0,98951.0,103780.0
20234,11740515,강일동,4122276.0,1914765.0,2207511.0,1002066.0,347415.0,543679.0,751892.0,558342.0,918884.0,1231688.0,882075.0,425034.0,408275.0,608089.0,567116.0,594179.0,586181.0,582085.0,583661.0,581360.0,587853.0,606956.0
20234,11740520,상일동,3424596.0,1599728.0,1824866.0,677736.0,290159.0,510865.0,678863.0,501856.0,765119.0,913392.0,718077.0,393013.0,388115.0,561547.0,450450.0,492133.0,492325.0,491532.0,488619.0,488791.0,486034.0,485160.0
20234,11740530,명일1동,4879598.0,2165799.0,2713799.0,929179.0,480453.0,636632.0,843142.0,716942.0,1273251.0,1177461.0,994875.0,593446.0,587754.0,885890.0,640171.0,682887.0,678304.0,683119.0,675388.0,688643.0,718039.0,753221.0
20234,11740540,명일2동,2199603.0,1048585.0,1151018.0,627034.0,197387.0,210387.0,355590.0,302507.0,506699.0,563870.0,447392.0,262196.0,265464.0,383502.0,277181.0,314121.0,315320.0,315917.0,313912.0,316977.0,314884.0,308474.0
20234,11740550,고덕1동,3779490.0,1864999.0,1914492.0,1269286.0,280569.0,405835.0,675465.0,452019.0,696316.0,1047775.0,807479.0,418854.0,417400.0,577825.0,510155.0,543706.0,543917.0,540903.0,543251.0,537054.0,536548.0,534111.0
20234,11740560,고덕2동,2218769.0,1058532.0,1160237.0,485608.0,189223.0,318138.0,410776.0,306878.0,508146.0,574330.0,494482.0,262824.0,249142.0,352655.0,285336.0,316324.0,316923.0,315451.0,316964.0,316232.0,319195.0,317680.0
20234,11740570,암사1동,7975228.0,3724479.0,4250748.0,1319852.0,883766.0,1218710.0,1319487.0,1262866.0,1970545.0,2309852.0,1638703.0,836028.0,839775.0,1275932.0,1074939.0,1140032.0,1113199.0,1097957.0,1101271.0,1099294.0,1186293.0,1237183.0
20234,11740580,암사2동,2519657.0,1192567.0,1327089.0,395281.0,287380.0,450730.0,433073.0,384419.0,568774.0,686656.0,509546.0,275119.0,281247.0,425232.0,341858.0,357404.0,352948.0,351681.0,352431.0,356027.0,375110.0,374056.0
20234,11740590,암사3동,1626861.0,761608.0,865253.0,407135.0,151009.0,212498.0,286883.0,229861.0,339475.0,483277.0,347239.0,171472.0,168481.0,236413.0,219978.0,234343.0,232755.0,229213.0,229761.0,231263.0,232281.0,237242.0
20234,11740600,천호1동,10244259.0,4743709.0,5500550.0,1773434.0,1131695.0,1562273.0,1638364.0,1537936.0,2600557.0,3042854.0,2136936.0,1091077.0,1073119.0,1541986.0,1358287.0,1481383.0,1454354.0,1446106.0,1446035.0,1439550.0,1470033.0,1506800.0
20234,11740610,천호2동,11202019.0,5309727.0,5892292.0,1491268.0,1434098.0,1939991.0,1829503.0,1741589.0,2765571.0,2906172.0,2292317.0,1330506.0,1354057.0,1880539.0,1438429.0,1591347.0,1581164.0,1582138.0,1580085.0,1591398.0,1637882.0,1638004.0
20234,11740620,천호3동,7401954.0,3528310.0,3873645.0,887044.0,1136168.0,1365821.0,1106665.0,1093693.0,1812561.0,2104760.0,1512899.0,795005.0,799033.0,1177354.0,1012902.0,1056702.0,1033230.0,1028251.0,1029372.0,1036184.0,1095752.0,1122462.0
20234,11740640,성내1동,5972600.0,2714999.0,3257602.0,1054510.0,676147.0,950920.0,1004587.0,925834.0,1360603.0,1503531.0,1246002.0,752092.0,747664.0,982286.0,741023.0,865124.0,873420.0,871213.0,876068.0,870875.0,807582.0,808318.0
20234,11740650,성내2동,8504993.0,4005018.0,4499975.0,1200149.0,1127490.0,1441539.0,1327998.0,1293674.0,2114142.0,2379415.0,1722194.0,925976.0,941929.0,1397399.0,1138079.0,1210567.0,1188939.0,1180872.0,1181557.0,1186571.0,1267056.0,1289432.0
20234,11740660,성내3동,6617399.0,3167733.0,3449667.0,899878.0,903260.0,1019553.0,1141089.0,1053696.0,1599924.0,1830898.0,1358923.0,754373.0,741008.0,1064565.0,867633.0,943858.0,936464.0,934360.0,932862.0,939683.0,955995.0,974179.0
20234,11740685,길동,17282662.0,7967020.0,9315641.0,2402817.0,2169023.0,2698755.0,2752026.0,2724941.0,4535100.0,4676579.0,3544044.0,2011336.0,1998332.0,2805171.0,2247198.0,2464058.0,2450046.0,2442124.0,2443129.0,2457700.0,2508554.0,2517051.0
20234,11740690,둔촌1동,8315.0,4327.0,3988.0,1892.0,785.0,1010.0,1361.0,1292.0,1976.0,1673.0,1884.0,1225.0,1167.0,1421.0,944.0,1174.0,1212.0,1218.0,1200.0,1210.0,1136.0,1165.0
20234,11740700,둔촌2동,7202398.0,3495081.0,3707316.0,1357167.0,816795.0,1022386.0,1135790.0,1076795.0,1793466.0,1986077.0,1546125.0,829966.0,803378.0,1107924.0,928928.0,1036967.0,1031990.0,1033747.0,1028558.0,1024596.0,1013240.0,1033301.0
20234,11110515,청운효자동,3605198.0,1506626.0,2098572.0,734641.0,489785.0,533814.0,612266.0,535564.0,699127.0,803735.0,738510.0,528062.0,517556.0,603563.0,413769.0,512477.0,513148.0,525392.0,525467.0,519994.0,512364.0,496355.0
20234,11110530,사직동,4094242.0,1894282.0,2199960.0,406638.0,634506.0,827459.0,800825.0,680226.0,744589.0,520176.0,851201.0,773996.0,774805.0,818215.0,355851.0,582545.0,609696.0,643311.0,642170.0,634287.0,509406.0,472829.0
20234,11110540,삼청동,954306.0,450966.0,503339.0,117910.0,150301.0,163720.0,177540.0,146915.0,197917.0,172516.0,190991.0,179442.0,176765.0,152659.0,81932.0,132153.0,134130.0,140641.0,139612.0,140250.0,139507.0,128011.0
