기준_년분기_코드,상권구분_코드,상권구분_명,상권_코드,상권_명,당월_매출_금액,당월_매출_건수,주중_매출_금액,주말_매출_금액
20221,D,발달상권,3120048,금호역,521625194.0,66458.0,374071705.0,147553489.0
20221,A,골목상권,3110264,면목역 2번,1373550252.0,180655.0,985442227.0,388108025.0
20221,D,발달상권,3120198,구역삼세무서,1261900649.0,192232.0,1018601638.0,243299011.0
20221,A,골목상권,3110454,선정중학교,411157133.0,51512.0,298514441.0,112642692.0
20221,D,발달상권,3120247,굽은다리역,406306549.0,62918.0,294219973.0,112086576.0
20221,A,골목상권,3110303,성신여대입구역 1번,355900883.0,55052.0,246199793.0,109701090.0
20221,A,골목상권,3110789,대림성모병원,342974996.0,59025.0,264874082.0,78100914.0
20222,D,발달상권,3120024,회현역,2107925551.0,352235.0,1559330556.0,548594995.0
20222,D,발달상권,3120043,서울역,4323638958.0,725625.0,3874785914.0,448853044.0
20222,A,골목상권,3110206,텃골근린공원,455525429.0,65517.0,319214012.0,136311417.0
20222,R,전통시장,3130190,홍대소상공인상점가,775595860.0,159336.0,484326917.0,291268943.0
20222,D,발달상권,3120104,연남동(홍대),5816884250.0,658906.0,3908640189.0,1908244061.0
20222,A,골목상권,3110424,상계초등학교,974048972.0,140407.0,681703253.0,292345719.0
20222,A,골목상권,3110576,대흥역 3번,389663232.0,68421.0,297746121.0,91917111.0
20222,D,발달상권,3120198,구역삼세무서,1251934096.0,210984.0,1015466317.0,236467779.0
20222,A,골목상권,3110423,석계역 2번,217805968.0,36894.0,152826518.0,64979450.0
20222,A,골목상권,3110431,상계역,598543943.0,94834.0,406815907.0,191728036.0
20222,R,전통시장,3130210,목2동시장,603673502.0,106437.0,425327540.0,178345962.0
20222,R,전통시장,3130167,연신내상점가(연빛거리),768139388.0,118348.0,533464311.0,234675077.0
20222,D,발달상권,3120197,역삼역,10575644282.0,1667248.0,8902836480.0,1672807802.0
20222,A,골목상권,3111075,굽은다리역 2번,718344911.0,98848.0,500009181.0,218335730.0
20222,A,골목상권,3110079,후암동주민센터,815213468.0,110272.0,514152110.0,301061358.0
20222,D,발달상권,3120199,경복아파트교차로,3388783465.0,476510.0,2803691969.0,585091496.0
20222,D,발달상권,3120049,왕십리역(왕십리),2205973402.0,402515.0,1620519291.0,585454111.0
20222,D,발달상권,3120051,뚝섬역,1398209258.0,290811.0,1174515100.0,223694158.0
20222,A,골목상권,3110606,신한은행 신월동지점,1222648931.0,178814.0,842103460.0,380545471.0
20222,A,골목상권,3110625,신정2동주민센터,132930484.0,25662.0,92573691.0,40356793.0
20222,D,발달상권,3120175,남부터미널역,2109023144.0,344894.0,1565207226.0,543815918.0
20222,D,발달상권,3120206,개나리아파트,2148908111.0,342716.0,1702117528.0,446790583.0
20222,A,골목상권,3110483,연천초등학교,150089308.0,25241.0,104428815.0,45660493.0
20222,A,골목상권,3110453,신사1동주민센터,923645098.0,146321.0,658973916.0,264671182.0
20222,A,골목상권,3110102,옥수역 6번,305281976.0,46417.0,216413582.0,88868394.0
20222,R,전통시장,3130072,성동용답상가시장,317356019.0,54534.0,224089188.0,93266831.0
20222,A,골목상권,3110469,응암정보도서관,1813628144.0,259344.0,1247305750.0,566322394.0
20222,A,골목상권,3110671,등촌1동주민센터,273134468.0,41332.0,193586125.0,79548343.0
20222,D,발달상권,3120181,교육개발원입구사거리,901889471.0,136885.0,741055275.0,160834196.0
20222,D,발달상권,3120239,오금역,345729046.0,60302.0,269564680.0,76164366.0
20222,A,골목상권,3110495,북가좌2동주민센터,268414141.0,36976.0,180646593.0,87767548.0
20222,A,골목상권,3110139,자양4동주민센터,1029283688.0,148891.0,737950908.0,291332780.0
20222,A,골목상권,3110828,노량진역 6번,1235449148.0,225727.0,879671591.0,355777557.0
20222,A,골목상권,3110820,성남고등학교,96752768.0,23402.0,73240421.0,23512347.0
20222,D,발달상권,3120097,충정로역,357606982.0,60596.0,296004061.0,61602921.0
20222,A,골목상권,3110665,곰달래도서관,140755281.0,17840.0,96947141.0,43808140.0
20222,A,골목상권,3110522,홍제역 3번,213617592.0,41434.0,170835849.0,42781743.0
20222,A,골목상권,3110407,도봉역 2번,1030343139.0,135174.0,722394435.0,307948704.0
20222,A,골목상권,3110662,까치산역 1번,624393160.0,86279.0,436290320.0,188102840.0
20222,D,발달상권,3120125,구로역,486951863.0,79423.0,404735770.0,82216093.0
20222,A,골목상권,3110975,매봉역 1번,1154035732.0,185721.0,818587198.0,335448534.0
20222,A,골목상권,3110881,구립대학경로당(관악산샘말공원),1542183014.0,268887.0,1082775952.0,459407062.0
20221,A,골목상권,3110612,신정역 5번,522168842.0,72166.0,366463027.0,155705815.0
20221,A,골목상권,3110037,신설동역 12번,230735223.0,35995.0,183999547.0,46735676.0
20221,A,골목상권,3110180,광진정보도서관,503998113.0,72260.0,375019407.0,128978706.0
20221,A,골목상권,3110317,종암중학교,537927197.0,88064.0,380390432.0,157536765.0
20221,A,골목상권,3110456,구산보건지소,914117998.0,116696.0,646048546.0,268069452.0
20221,D,발달상권,3120200,학동사거리,2318447506.0,260300.0,1730928188.0,587519318.0
20221,A,골목상권,3110495,북가좌2동주민센터,245379291.0,33190.0,167763360.0,77615931.0
20221,A,골목상권,3110671,등촌1동주민센터,360640479.0,52520.0,253022812.0,107617667.0
20221,D,발달상권,3120014,종로5가역,1071660176.0,169534.0,886587206.0,185072970.0
20221,A,골목상권,3110667,가양역 10번,500053414.0,41527.0,354419311.0,145634103.0
20221,D,발달상권,3120146,한강성심병원,309150485.0,41129.0,230663487.0,78486998.0
20221,A,골목상권,3110361,삼양사거리역 1번,227162434.0,31741.0,167318921.0,59843513.0
20221,A,골목상권,3110850,사당역 10번,700924844.0,100457.0,492908919.0,208015925.0
20221,A,골목상권,3110994,개포고등학교,231721811.0,37234.0,170709353.0,61012458.0
20221,A,골목상권,3110359,수유시장옆,302053963.0,37665.0,204856052.0,97197911.0
20221,R,전통시장,3130260,신대방1동골목상권,241870472.0,12157.0,176468951.0,65401521.0
20221,A,골목상권,3111008,석촌고분역 3번,155664375.0,22403.0,109615543.0,46048832.0
20221,A,골목상권,3110220,외대앞역 1번,1224084078.0,195897.0,889754299.0,334329779.0
20221,A,골목상권,3110823,신대방삼거리역 3번,298170658.0,46934.0,218072362.0,80098296.0
20221,A,골목상권,3110388,도봉우체국,113522747.0,14354.0,77061554.0,36461193.0
20221,D,발달상권,3120159,서울대입구역,6919069987.0,724791.0,4795703877.0,2123366110.0
20221,A,골목상권,3110865,남강고등학교(남강중학교),878535121.0,115480.0,605196865.0,273338256.0
20221,D,발달상권,3120217,대치사거리,912853771.0,171768.0,633702594.0,279151177.0
20221,R,전통시장,3130054,황학동주방가구거리상점가,170134274.0,18735.0,116680758.0,53453516.0
20221,D,발달상권,3120067,장안동사거리,1193418446.0,159331.0,857065208.0,336353238.0
20221,D,발달상권,3120129,구로디지털단지,5026021080.0,768004.0,4483593566.0,542427514.0
20221,D,발달상권,3120211,도성초등학교,337868639.0,64717.0,243389044.0,94479595.0
20221,A,골목상권,3110080,해방촌예술마을,128883713.0,16350.0,82194056.0,46689657.0
20221,A,골목상권,3110408,가인초등학교,189737663.0,33959.0,144259426.0,45478237.0
20221,D,발달상권,3120205,매봉역,864172008.0,130801.0,690558889.0,173613119.0
20221,A,골목상권,3110215,회기역 1번,352272152.0,54910.0,248944934.0,103327218.0
20221,D,발달상권,3120246,길동역,3079841341.0,408048.0,2187145588.0,892695753.0
20221,A,골목상권,3110426,상계2동주민센터,329106523.0,42739.0,231135322.0,97971201.0
20221,D,발달상권,3120082,상계백병원,1181803381.0,118568.0,852891453.0,328911928.0
20221,A,골목상권,3110727,독산역 1번 출입구,142796257.0,22206.0,116021853.0,26774404.0
20221,A,골목상권,3110732,가산초등학교(세일중학교),797276961.0,108752.0,587223121.0,210053840.0
20221,A,골목상권,3110900,낙성대역 1번(관악구민 종합체육센터),567526635.0,88832.0,403156178.0,164370457.0
20221,D,발달상권,3120083,등나무근린공원,1956319336.0,225594.0,1302159758.0,654159578.0
20221,D,발달상권,3120113,오목교역,692930014.0,145654.0,512557531.0,180372483.0
20221,A,골목상권,3110752,한울중학교,2282076356.0,285638.0,1606028843.0,676047513.0
20221,A,골목상권,3111059,강동역 4번(강풀만화거리),320629894.0,48250.0,234580495.0,86049399.0
20221,A,골목상권,3111067,강동구립성내도서관,403865606.0,52967.0,291095658.0,112769948.0
20221,A,골목상권,3110267,망우역 2번,293232409.0,48534.0,203836385.0,89396024.0
20221,A,골목상권,3110262,상봉역 3번,1094567060.0,136624.0,730194514.0,364372546.0
20221,D,발달상권,3120176,논현역 4번,523915010.0,81098.0,387663271.0,136251739.0
20221,A,골목상권,3111069,천호1동주민센터,365864177.0,47786.0,249095874.0,116768303.0
20221,A,골목상권,3110473,구산역 1번,241877387.0,31176.0,166695711.0,75181676.0
20221,D,발달상권,3120165,서래마을카페거리(서래마을),765130796.0,122069.0,554936933.0,210193863.0
20222,R,전통시장,3130191,홍대 걷고싶은 거리,1904937591.0,373109.0,1192912450.0,712025141.0
20222,A,골목상권,3111073,둔촌동역 1번(한산중학교),946165482.0,135875.0,672911244.0,273254238.0
20222,A,골목상권,3110690,오류2동버들시장,435802041.0,62317.0,297411758.0,138390283.0
20222,A,골목상권,3110995,봉은사역 4번,203167048.0,26536.0,141646503.0,61520545.0
20222,A,골목상권,3110438,경춘선숲길 우측,977342042.0,161945.0,690182712.0,287159330.0
20222,A,골목상권,3110557,홍대부속여중고앞,575546421.0,90038.0,420063100.0,155483321.0
20222,A,골목상권,3110058,성심여자고등학교,431750663.0,64374.0,310045709.0,121704954.0
20222,A,골목상권,3110426,상계2동주민센터,295880317.0,41489.0,212051098.0,83829219.0
20222,A,골목상권,3110736,독산119안전센터,485093488.0,66231.0,331443350.0,153650138.0
20222,A,골목상권,3111061,암사역 1번,626640084.0,89865.0,434635673.0,192004411.0
20222,A,골목상권,3111052,암사역 3번(천호동자전거거리),461654242.0,64022.0,331287368.0,130366874.0
20222,D,발달상권,3120244,암사역,908834505.0,151286.0,661496501.0,247338004.0
20222,A,골목상권,3110752,한울중학교,2492329143.0,325365.0,1763192251.0,729136892.0
20222,A,골목상권,3110263,면목역 1번,393609890.0,56210.0,265998672.0,127611218.0
20222,A,골목상권,3110627,신정롯데캐슬아파트,701748651.0,107835.0,484582787.0,217165864.0
20222,A,골목상권,3110257,상봉역 7번,261322184.0,38700.0,185079660.0,76242524.0
20222,A,골목상권,3110267,망우역 2번,306842814.0,54888.0,213467848.0,93374966.0
20222,A,골목상권,3110596,서서울호수공원,473536460.0,79258.0,327938934.0,145597526.0
20222,D,발달상권,3120142,대림역,484873892.0,61560.0,311457572.0,173416320.0
20222,D,발달상권,3120090,연신내역,3044476015.0,219434.0,2191639572.0,852836443.0
20222,D,발달상권,3120214,영동대교남단교차로,812118851.0,101933.0,595856467.0,216262384.0
20222,A,골목상권,3110286,한성대입구역 5번,104446756.0,17348.0,72862524.0,31584232.0
20222,D,발달상권,3120119,발산역(마곡),4781872422.0,672305.0,3641101389.0,1140771033.0
20222,R,전통시장,3130066,행당시장상점가,280449553.0,54252.0,197627833.0,82821720.0
20222,D,발달상권,3120056,구의역,1215671577.0,199660.0,863146233.0,352525344.0
20222,A,골목상권,3111046,마천역(마천초등학교),345711793.0,51977.0,246471612.0,99240181.0
20222,U,관광특구,3001494,종로·청계 관광특구,3670940156.0,653281.0,2662640144.0,1008300012.0
20222,A,골목상권,3110147,능동우편취급국,675639628.0,106214.0,479850084.0,195789544.0
20222,D,발달상권,3120144,영중로,243548164.0,40351.0,179858005.0,63690159.0
20222,A,골목상권,3110638,신방화역 2번,2469470219.0,382255.0,1713313565.0,756156654.0
20222,A,골목상권,3110636,방화역 2번,388908448.0,57211.0,278005216.0,110903232.0
20222,A,골목상권,3110154,광진정말공원,548557838.0,82751.0,379755884.0,168801954.0
20222,D,발달상권,3120093,연희동,2440531494.0,248378.0,1691233534.0,749297960.0
20222,A,골목상권,3110016,평창동동측,111002943.0,14106.0,80126642.0,30876301.0
20222,A,골목상권,3110140,건대입구역 6번,1144502363.0,197194.0,798065237.0,346437126.0
20222,A,골목상권,3110352,수유1동주민센터,413868727.0,58765.0,294247141.0,119621586.0
20222,A,골목상권,3110508,서연중학교,157890907.0,24512.0,110701199.0,47189708.0
20222,A,골목상권,3110839,숭실대입구역 4번,211184398.0,39248.0,165619808.0,45564590.0
20222,A,골목상권,3110668,화곡2동주민센터,485722719.0,64103.0,328009684.0,157713035.0
20222,A,골목상권,3110402,도봉구 정병원,518830114.0,73333.0,373129052.0,145701062.0
20222,R,전통시장,3130195,도화동 상점가,203976336.0,31834.0,154931935.0,49044401.0
20222,A,골목상권,3110717,남구로역 2번,1238609573.0,163092.0,868935599.0,369673974.0
20222,A,골목상권,3110895,샤로수길,716398121.0,125834.0,501576491.0,214821630.0
20222,D,발달상권,3120227,잠실역,1729571165.0,320447.0,1282058400.0,447512765.0
20222,D,발달상권,3120211,도성초등학교,349453523.0,72355.0,245902836.0,103550687.0
20222,A,골목상권,3111028,문현중학교(장지역 1번),168523025.0,25131.0,119795446.0,48727579.0
20222,A,골목상권,3110720,대림역 2번,352736335.0,67374.0,261199321.0,91537014.0
20222,A,골목상권,3111085,묘곡초등학교(고덕아이파크아파트),1011985484.0,157511.0,746033670.0,265951814.0
20221,A,골목상권,3110112,행당역 2번,298965924.0,41676.0,202085360.0,96880564.0
20221,A,골목상권,3110335,석계역 7번,1248953869.0,170832.0,882263896.0,366689973.0
20221,A,골목상권,3110815,공군호텔,935586913.0,97156.0,680454596.0,255132317.0
20221,D,발달상권,3120197,역삼역,9699596617.0,1415867.0,8178310899.0,1521285718.0
20221,D,발달상권,3120057,아차산역,596573223.0,83577.0,420123200.0,176450023.0
20221,D,발달상권,3120171,서초3동사거리,2736718745.0,406054.0,2095286761.0,641431984.0
20221,A,골목상권,3110147,능동우편취급국,636598937.0,94085.0,453182553.0,183416384.0
20221,D,발달상권,3120055,군자역,1864511006.0,272042.0,1344179260.0,520331746.0
20221,D,발달상권,3120116,송정역,188453484.0,30374.0,130680015.0,57773469.0
20221,A,골목상권,3110157,자양동우체국,352506430.0,47321.0,242288513.0,110217917.0
20221,A,골목상권,3110369,성신여대운정그린캠퍼스,661479053.0,85734.0,478561690.0,182917363.0
20221,A,골목상권,3111046,마천역(마천초등학교),320443010.0,44760.0,224271472.0,96171538.0
20221,R,전통시장,3130140,숭인시장,783060193.0,53435.0,517658148.0,265402045.0
20221,R,전통시장,3130274,사당1동먹자골목상점가(사당1동먹자골목),151736032.0,27341.0,109811763.0,41924269.0
20221,A,골목상권,3110837,숭실대입구역 1번,1032926644.0,155025.0,766880340.0,266046304.0
20221,D,발달상권,3120233,몽촌토성역,3147092852.0,436954.0,2286483232.0,860609620.0
20221,U,관광특구,3001492,명동 남대문 북창동 다동 무교동 관광특구,7639368442.0,1107704.0,6159192861.0,1480175581.0
20221,D,발달상권,3120031,을지로3가역,5501282162.0,924547.0,4537754859.0,963527303.0
20221,D,발달상권,3120021,시청역_8번,589412178.0,110141.0,589412178.0,0.0
20221,A,골목상권,3110529,홍제3동주민센터,848880152.0,120892.0,597619699.0,251260453.0
20221,A,골목상권,3111012,석촌역 6번,215877800.0,28136.0,149824361.0,66053439.0
20221,D,발달상권,3120107,공덕역(공덕오거리),1206247967.0,153681.0,895328562.0,310919405.0
20221,A,골목상권,3111005,삼전역 3번,225511498.0,29692.0,159174059.0,66337439.0
20221,D,발달상권,3120226,석촌고분역,1282754815.0,131344.0,897567387.0,385187428.0
20221,D,발달상권,3120025,롯데백화점(시청광장 지하쇼핑센터),54000000.0,10057.0,39136280.0,14863720.0
20221,D,발달상권,3120193,도산공원교차로,582221320.0,82509.0,515766574.0,66454746.0
20221,A,골목상권,3110214,경희대후문,1037728267.0,184009.0,745626109.0,292102158.0
20221,D,발달상권,3120098,DMC(디지털미디어시티),4453313063.0,593010.0,3749199269.0,704113794.0
20221,D,발달상권,3120125,구로역,696937131.0,107051.0,565937003.0,131000128.0
20221,A,골목상권,3111003,삼전역 4번,1228346993.0,166737.0,872202431.0,356144562.0
20221,D,발달상권,3120042,"숙대입구역(남영역, 남영동)",447094987.0,49389.0,350386976.0,96708011.0
20221,A,골목상권,3110228,장안근린공원,970896189.0,129482.0,683543578.0,287352611.0
20221,D,발달상권,3120102,서교동(홍대),1382664520.0,217924.0,1075643555.0,307020965.0
20221,A,골목상권,3110712,남구로역 5번,349113416.0,45987.0,240337387.0,108776029.0
20221,D,발달상권,3120046,이태원(이태원역),6831803063.0,730449.0,4442007778.0,2389795285.0
20221,A,골목상권,3110975,매봉역 1번,1016999038.0,147075.0,732234572.0,284764466.0
20221,U,관광특구,3001496,강남 마이스 관광특구,3917074275.0,326029.0,2692300500.0,1224773775.0
20221,D,발달상권,3120221,봉은사역,959423630.0,145906.0,779548064.0,179875566.0
20221,A,골목상권,3111078,굽은다리역 4번,673399738.0,89691.0,481170069.0,192229669.0
20221,A,골목상권,3111073,둔촌동역 1번(한산중학교),888489584.0,124273.0,632135644.0,256353940.0
20221,A,골목상권,3110621,목동역 5번,276482161.0,47832.0,199804240.0,76677921.0
20221,R,전통시장,3130210,목2동시장,548506331.0,88485.0,388257000.0,160249331.0
20221,A,골목상권,3110134,성수119안전센터,1688509633.0,202326.0,1212069242.0,476440391.0
20221,D,발달상권,3120069,상봉역,1923394282.0,155955.0,1268284688.0,655109594.0
20221,R,전통시장,3130167,연신내상점가(연빛거리),606176235.0,88720.0,424298016.0,181878219.0
20221,A,골목상권,3110465,연신내역 7번,461263235.0,68605.0,323233243.0,138029992.0
20221,D,발달상권,3120142,대림역,438513235.0,50547.0,286404382.0,152108853.0
20231,A,골목상권,3110598,신월문화체육센터,315535007.0,43574.0,227022793.0,88512214.0
20231,A,골목상권,3110625,신정2동주민센터,102142431.0,19521.0,71386961.0,30755470.0
20231,R,전통시장,3130225,개봉중앙시장,300324320.0,48290.0,214783228.0,85541092.0
20231,A,골목상권,3111078,굽은다리역 4번,545140237.0,75465.0,385028745.0,160111492.0
20231,D,발달상권,3120129,구로디지털단지,4892396412.0,712621.0,4400680310.0,491716102.0
20231,A,골목상권,3110671,등촌1동주민센터,567942544.0,84056.0,391901047.0,176041497.0
20231,A,골목상권,3110668,화곡2동주민센터,448062182.0,53073.0,307934358.0,140127824.0
20231,A,골목상권,3111074,명일역 1번,479551846.0,66208.0,337488222.0,142063624.0
20231,A,골목상권,3111058,성내중학교,150958626.0,21811.0,108034610.0,42924016.0
20231,A,골목상권,3110670,신곡초등학교,488612592.0,59792.0,332613602.0,155998990.0
20231,D,발달상권,3120091,본서부병원,2761616788.0,140041.0,1900768186.0,860848602.0
20231,A,골목상권,3110499,연가초등학교,594241079.0,74379.0,416959646.0,177281433.0
20231,D,발달상권,3120096,"이화여대(이대역, 이대)",1887544411.0,310241.0,1349633409.0,537911002.0
20231,R,전통시장,3130179,"이화여대 3,5,7길 상점가",141711509.0,24088.0,104024770.0,37686739.0
20231,D,발달상권,3120203,강남구청역,3034140656.0,407123.0,2472753086.0,561387570.0
20231,D,발달상권,3120224,수서역,8667926879.0,1765236.0,6539235060.0,2128691819.0
20231,A,골목상권,3110762,선유도역 1번,265152871.0,39805.0,198459053.0,66693818.0
20231,A,골목상권,3110840,중앙대학교,1818898654.0,181311.0,1355560521.0,463338133.0
20231,D,발달상권,3120100,망원역,586921586.0,100801.0,433387035.0,153534551.0
20231,A,골목상권,3110789,대림성모병원,368070696.0,66921.0,291189523.0,76881173.0
20231,R,전통시장,3130285,서원동상점가,2256127637.0,205278.0,1576013273.0,680114364.0
20231,D,발달상권,3120187,신논현역,5727888739.0,876150.0,4364593061.0,1363295678.0
20231,D,발달상권,3120156,"총신대입구역(이수, 총신대)",993859212.0,160896.0,720916641.0,272942571.0
20231,A,골목상권,3110934,우면주공아파트,409731329.0,58920.0,285797550.0,123933779.0
20231,R,전통시장,3130310,강남개포시장,395007479.0,64226.0,287930612.0,107076867.0
20231,D,발달상권,3120104,연남동(홍대),5434011548.0,581782.0,3747838833.0,1686172715.0
20231,A,골목상권,3110545,마포구청역 1번,2981337775.0,390391.0,2188463207.0,792874568.0
20231,A,골목상권,3110058,성심여자고등학교,361400114.0,51071.0,263457434.0,97942680.0
20231,A,골목상권,3110264,면목역 2번,1454462325.0,188987.0,1063153074.0,391309251.0
20231,A,골목상권,3110141,건대입구역 1번,467761322.0,72430.0,333386175.0,134375147.0
20231,R,전통시장,3130153,창동역상점가,1180006438.0,187404.0,882855255.0,297151183.0
20231,A,골목상권,3110220,외대앞역 1번,1162417508.0,212198.0,850889990.0,311527518.0
20231,D,발달상권,3120069,상봉역,1875114096.0,138046.0,1284654276.0,590459820.0
20231,D,발달상권,3120074,안암역,284472805.0,49535.0,217518763.0,66954042.0
20231,D,발달상권,3120084,공릉역,562438601.0,103830.0,411228801.0,151209800.0
20231,D,발달상권,3120019,경찰청앞교차로,955280684.0,164324.0,829107192.0,126173492.0
20231,A,골목상권,3110325,장곡초등학교,432233629.0,54928.0,298282682.0,133950947.0
20231,D,발달상권,3120081,노원역,3484649457.0,625224.0,2562771357.0,921878100.0
20231,R,전통시장,3130066,행당시장상점가,279112777.0,50661.0,211372819.0,67739958.0
20231,A,골목상권,3110190,고대앞사거리,437708181.0,62487.0,309301936.0,128406245.0
20231,A,골목상권,3110354,삼각산119안전센터,162964249.0,19523.0,114363100.0,48601149.0
20231,A,골목상권,3110374,송중초등학교,614182410.0,94423.0,463354299.0,150828111.0
20231,R,전통시장,3130140,숭인시장,889094151.0,52802.0,633379800.0,255714351.0
20231,D,발달상권,3120085,은행사거리,1140902642.0,140766.0,814642843.0,326259799.0
20231,A,골목상권,3110431,상계역,587503395.0,82180.0,415497861.0,172005534.0
20231,A,골목상권,3110081,해방촌 남동측,517646494.0,73797.0,344063444.0,173583050.0
20231,A,골목상권,3110155,광진구청,332500540.0,56033.0,240849571.0,91650969.0
20231,A,골목상권,3110090,한국폴리텍대학서울정수캠퍼스,170966446.0,19975.0,121858827.0,49107619.0
20231,A,골목상권,3110253,중곡초등학교,599466116.0,73566.0,435820717.0,163645399.0
20222,A,골목상권,3110415,수락산역 4번,833158787.0,134270.0,590408309.0,242750478.0
20222,D,발달상권,3120064,경희대학교(경희대),475954237.0,77833.0,342190931.0,133763306.0
20222,A,골목상권,3110064,효창공원앞역 2번,208271522.0,33505.0,151192928.0,57078594.0
20222,D,발달상권,3120106,마포역,1306516178.0,209273.0,992120716.0,314395462.0
20222,A,골목상권,3110730,서울축산농협 독산역지점(독산파출소),1360473728.0,197865.0,936224669.0,424249059.0
20222,D,발달상권,3120041,신용산역(용산역),1376374370.0,227768.0,1085363559.0,291010811.0
20222,D,발달상권,3120080,마들역,286194718.0,50784.0,202498408.0,83696310.0
20222,A,골목상권,3110421,석계역 1번,390000000.0,60805.0,267843847.0,122156153.0
20222,D,발달상권,3120101,합정역,3910677061.0,589854.0,2976318503.0,934358558.0
20222,D,발달상권,3120113,오목교역,822398187.0,183884.0,594386390.0,228011797.0
20222,R,전통시장,3130318,로데오거리상점가,1810130488.0,254762.0,1062035676.0,748094812.0
20222,A,골목상권,3110095,한강진역 3번,279301757.0,49559.0,194302939.0,84998818.0
20222,A,골목상권,3110454,선정중학교,412454512.0,53750.0,293781147.0,118673365.0
20222,A,골목상권,3110601,신월1동우편취급국,631728529.0,89691.0,432751256.0,198977273.0
20222,A,골목상권,3110246,월드순복음교회,185797530.0,26083.0,136574318.0,49223212.0
20222,D,발달상권,3120069,상봉역,2334850634.0,194704.0,1546436248.0,788414386.0
20222,A,골목상권,3110477,은평세무서,96745215.0,15778.0,68384591.0,28360624.0
20222,R,전통시장,3130170,제일시장,36583068.0,5603.0,28635386.0,7947682.0
20222,A,골목상권,3110810,영신초등학교,712416199.0,111238.0,499145529.0,213270670.0
20222,A,골목상권,3110598,신월문화체육센터,311754705.0,43699.0,215121638.0,96633067.0
20222,D,발달상권,3120110,목동역 8번출구,2782729383.0,425387.0,2013606263.0,769123120.0
20222,A,골목상권,3110335,석계역 7번,1459072469.0,219824.0,993091213.0,465981256.0
20222,D,발달상권,3120074,안암역,275708711.0,52317.0,202423403.0,73285308.0
20222,D,발달상권,3120149,여의도역(여의도),8798109414.0,1180660.0,7118045916.0,1680063498.0
20222,A,골목상권,3110166,구의1동주민센터,536221510.0,81295.0,359326283.0,176895227.0
20222,A,골목상권,3110498,증산역 1번,878946109.0,138984.0,610516639.0,268429470.0
20222,A,골목상권,3110643,강서구다솔마을,138113231.0,19377.0,103118318.0,34994913.0
20222,D,발달상권,3120148,국회의사당역(국회의사당),3695184192.0,456661.0,2982545026.0,712639166.0
20222,A,골목상권,3111044,남천초등학교,331747211.0,49453.0,242031996.0,89715215.0
20222,R,전통시장,3130214,송화벽화시장(송화골목시장),876547592.0,85416.0,638078592.0,238469000.0
20222,A,골목상권,3110639,신방화역 8번,334645393.0,44214.0,229878335.0,104767058.0
20222,D,발달상권,3120182,"양재시민의숲역(양재동꽃시장, aT센터)",906869103.0,155545.0,696513511.0,210355592.0
20222,A,골목상권,3110151,자양한강도서관,712199013.0,110480.0,484100834.0,228098179.0
20222,D,발달상권,3120120,화곡역,1505212681.0,277782.0,1110017586.0,395195095.0
20222,A,골목상권,3110654,까치산역 4번,1467903340.0,197470.0,1015981997.0,451921343.0
20222,D,발달상권,3120229,방이동먹자골목,3541096494.0,465468.0,2428835259.0,1112261235.0
20222,A,골목상권,3110021,성균관대학교,430579949.0,75184.0,306308499.0,124271450.0
20222,D,발달상권,3120037,동대문역사문화공원역,6291048347.0,979368.0,4563479845.0,1727568502.0
20222,A,골목상권,3110955,논현초등학교,692512991.0,86229.0,489405160.0,203107831.0
20222,D,발달상권,3120035,퇴계로5가,1026889439.0,155417.0,786562635.0,240326804.0
20222,D,발달상권,3120039,신당역,3274498745.0,377887.0,2434941257.0,839557488.0
20222,D,발달상권,3120095,홍제역,180112083.0,29913.0,132080004.0,48032079.0
20222,R,전통시장,3130260,신대방1동골목상권,290464163.0,14209.0,216307459.0,74156704.0
20222,A,골목상권,3110348,강북문화예술회관,188162649.0,29281.0,136445717.0,51716932.0
20222,D,발달상권,3120219,은마아파트,5506910348.0,1077089.0,3688354671.0,1818555677.0
20222,D,발달상권,3120223,휘문고교사거리,222208056.0,50507.0,189681156.0,32526900.0
20222,D,발달상권,3120222,삼성역,5228105320.0,483716.0,3945727609.0,1282377711.0
20222,A,골목상권,3110056,신당역 3번,575034216.0,97256.0,430470773.0,144563443.0
20222,A,골목상권,3110713,구로보건소,162757110.0,18776.0,120180339.0,42576771.0
20222,A,골목상권,3110856,미성초등학교,354354195.0,54358.0,250062941.0,104291254.0
20221,D,발달상권,3120066,장한평역(장한평),3625102880.0,488030.0,2725474586.0,899628294.0
20221,A,골목상권,3110627,신정롯데캐슬아파트,665697935.0,93473.0,453747381.0,211950554.0
20221,A,골목상권,3110469,응암정보도서관,1731824124.0,227717.0,1201094133.0,530729991.0
20221,D,발달상권,3120192,뱅뱅사거리,5790656526.0,845944.0,4562358050.0,1228298476.0
20221,D,발달상권,3120216,경기고교사거리(경기고교앞사거리),377286004.0,52372.0,283376281.0,93909723.0
20221,D,발달상권,3120208,청담사거리(청담동명품거리),2690743360.0,323690.0,2046358218.0,644385142.0
20221,D,발달상권,3120010,원남동사거리,280916676.0,40641.0,194046155.0,86870521.0
20221,A,골목상권,3110365,미아역 5번,238870696.0,33274.0,161994082.0,76876614.0
20221,D,발달상권,3120181,교육개발원입구사거리,753117355.0,111383.0,619793700.0,133323655.0
20221,A,골목상권,3110937,방아다리근린공원(횃불트리니티신학대학원대학교),114418746.0,18768.0,93034881.0,21383865.0
