기준_년분기_코드,행정동_코드,행정동_명,편의점_점포수
20242,11320521,도봉1동,7
20242,11320522,도봉2동,2
20242,11320660,쌍문1동,6
20242,11320670,쌍문2동,1
20242,11320680,쌍문3동,4
20242,11320681,쌍문4동,3
20242,11320690,방학1동,4
20242,11320700,방학2동,5
20242,11320710,방학3동,3
20242,11350560,월계1동,12
20242,11350570,월계2동,2
20242,11350580,월계3동,3
20242,11350595,공릉1동,6
20242,11350600,공릉2동,14
20242,11350611,하계1동,6
20242,11350612,하계2동,1
20242,11350619,중계본동,3
20242,11350621,중계1동,3
20242,11350624,중계4동,4
20242,11350625,중계2·3동,0
20242,11350630,상계1동,3
20242,11350640,상계2동,4
20242,11350665,상계3·4동,4
20242,11350670,상계5동,5
20242,11350695,상계6·7동,6
20242,11350700,상계8동,0
20242,11350710,상계9동,1
20242,11350720,상계10동,1
20242,11380510,녹번동,8
20242,11380520,불광1동,8
20242,11380530,불광2동,1
20242,11380551,갈현1동,5
20242,11380552,갈현2동,5
20242,11380560,구산동,2
20242,11380570,대조동,6
20242,11380580,응암1동,6
20242,11380590,응암2동,4
20242,11380600,응암3동,11
20242,11380625,역촌동,10
20242,11380631,신사1동,3
20242,11380632,신사2동,5
20242,11380640,증산동,5
20242,11380650,수색동,3
20242,11380690,진관동,7
20242,11410520,천연동,3
20242,11410555,북아현동,0
20242,11410565,충현동,10
20242,11410585,신촌동,20
20242,11410615,연희동,15
20242,11410620,홍제1동,2
20242,11410640,홍제3동,3
20242,11410655,홍제2동,4
20242,11410660,홍은1동,3
20242,11410685,홍은2동,7
20242,11410690,남가좌1동,3
20242,11410700,남가좌2동,6
20242,11410710,북가좌1동,2
20242,11410720,북가좌2동,4
20242,11440555,아현동,3
20242,11440565,공덕동,10
20242,11440585,도화동,4
20242,11440590,용강동,7
20242,11440600,대흥동,5
20242,11440610,염리동,7
20242,11440630,신수동,1
20242,11440655,서강동,11
20242,11440660,서교동,40
20242,11440680,합정동,8
20242,11440690,망원1동,10
20242,11440700,망원2동,4
20242,11440710,연남동,11
20242,11440720,성산1동,8
20242,11440730,성산2동,6
20242,11440740,상암동,14
20242,11470510,목1동,11
20242,11470520,목2동,10
20242,11470530,목3동,6
20242,11470540,목4동,9
20242,11470550,목5동,2
20242,11470560,신월1동,5
20242,11470570,신월2동,1
20242,11470580,신월3동,0
20242,11470590,신월4동,3
20242,11470600,신월5동,4
20242,11470610,신월6동,3
20242,11470611,신월7동,4
20242,11470620,신정1동,3
20242,11470630,신정2동,5
20242,11470640,신정3동,5
20242,11470650,신정4동,15
20242,11470670,신정6동,7
20242,11470680,신정7동,2
20242,11500510,염창동,13
20242,11500520,등촌1동,4
20242,11500530,등촌2동,3
20242,11500535,등촌3동,9
20242,11500540,화곡1동,13
20242,11500550,화곡2동,2
20242,11500560,화곡3동,5
20242,11500570,화곡4동,3
20242,11500590,화곡본동,10
20242,11500591,화곡6동,10
20242,11500593,화곡8동,6
20242,11500603,가양1동,19
20242,11500604,가양2동,2
20242,11500605,가양3동,4
20242,11500611,발산1동,6
20242,11500615,우장산동,12
20242,11500620,공항동,13
20242,11500630,방화1동,9
20242,11500640,방화2동,9
20242,11500641,방화3동,5
20242,11530510,신도림동,15
20242,11530520,구로1동,4
20242,11530530,구로2동,10
20242,11530540,구로3동,15
20242,11530550,구로4동,9
20242,11530560,구로5동,9
20242,11530595,가리봉동,6
20242,11530720,고척1동,5
20242,11530730,고척2동,4
20242,11530740,개봉1동,5
20242,11530750,개봉2동,6
20242,11530760,개봉3동,0
20242,11530770,오류1동,8
20242,11530780,오류2동,7
20242,11530790,수궁동,7
20242,11530800,항동,2
20242,11545510,가산동,28
20242,11545610,독산1동,9
20242,11545620,독산2동,4
20242,11545630,독산3동,4
20242,11545640,독산4동,2
20242,11545670,시흥1동,6
20242,11545680,시흥2동,0
20242,11545690,시흥3동,1
20242,11545700,시흥4동,1
20242,11545710,시흥5동,2
20242,11560515,영등포본동,11
20242,11560535,영등포동,13
20242,11560540,여의동,39
20242,11560550,당산1동,12
20242,11560560,당산2동,11
20242,11560585,도림동,5
20242,11560605,문래동,13
20242,11560610,양평1동,8
20242,11560620,양평2동,10
20242,11560630,신길1동,8
20242,11560650,신길3동,4
20242,11560660,신길4동,4
20242,11560670,신길5동,2
20242,11560680,신길6동,7
20242,11560690,신길7동,4
20242,11560700,대림1동,2
20242,11560710,대림2동,8
20242,11560720,대림3동,10
20242,11590510,노량진1동,6
20242,11590520,노량진2동,1
20242,11590530,상도1동,10
20242,11590540,상도2동,5
20242,11590550,상도3동,3
20242,11590560,상도4동,0
20242,11590605,흑석동,8
20242,11590620,사당1동,4
20242,11590630,사당2동,5
20242,11590640,사당3동,1
20242,11590650,사당4동,0
20242,11590651,사당5동,2
20242,11590660,대방동,6
20242,11590670,신대방1동,2
20242,11590680,신대방2동,5
20242,11620525,보라매동,5
20242,11620545,청림동,1
20242,11620565,성현동,3
20242,11620575,행운동,4
20242,11620585,낙성대동,5
20242,11620595,청룡동,7
20242,11620605,은천동,4
20242,11620615,중앙동,5
20242,11620625,인헌동,6
20242,11620630,남현동,5
20242,11620645,서원동,5
20242,11620655,신원동,2
20242,11620665,서림동,8
20242,11620685,신사동,6
20242,11620695,신림동,6
20242,11620715,난향동,2
20242,11620725,조원동,3
20242,11620735,대학동,8
20242,11620745,삼성동,0
20242,11620765,미성동,3
20242,11620775,난곡동,7
20242,11650510,서초1동,6
20242,11650520,서초2동,8
20242,11650530,서초3동,21
20242,11650531,서초4동,12
20242,11650540,잠원동,5
20242,11650550,반포본동,2
20242,11650560,반포1동,3
20242,11650570,반포2동,3
20242,11650580,반포3동,2
20242,11650581,반포4동,8
20242,11650590,방배본동,5
20242,11650600,방배1동,5
20242,11650610,방배2동,7
20242,11650620,방배3동,5
20242,11650621,방배4동,6
20242,11650651,양재1동,8
20242,11650652,양재2동,15
20242,11650660,내곡동,5
20242,11680510,신사동,8
20242,11680521,논현1동,22
20242,11680531,논현2동,17
20242,11680545,압구정동,7
20242,11680565,청담동,16
20242,11680580,삼성1동,18
20242,11680590,삼성2동,15
20242,11680600,대치1동,7
20242,11680610,대치2동,14
20242,11680630,대치4동,24
20242,11680640,역삼1동,44
20242,11680650,역삼2동,17
20242,11680655,도곡1동,7
20242,11680656,도곡2동,9
20242,11680660,개포1동,0
20242,11680670,개포2동,7
20242,11680690,개포4동,6
20242,11680700,세곡동,6
20242,11680720,일원본동,5
20242,11680730,일원1동,2
20242,11680740,일원2동,1
20242,11680750,수서동,6
20242,11710510,풍납1동,3
20242,11710520,풍납2동,7
20242,11710531,거여1동,2
20242,11710532,거여2동,3
20242,11710540,마천1동,7
20242,11710550,마천2동,5
20242,11710561,방이1동,7
20242,11710562,방이2동,13
20242,11710566,오륜동,4
20242,11710570,오금동,10
20242,11710580,송파1동,11
20242,11710590,송파2동,8
20242,11710600,석촌동,10
20242,11710610,삼전동,11
20242,11710620,가락본동,12
20242,11710631,가락1동,1
20242,11710632,가락2동,4
20242,11710641,문정1동,4
20242,11710642,문정2동,22
20242,11710646,장지동,5
20242,11710647,위례동,5
20242,11710650,잠실본동,20
20242,11710670,잠실2동,2
20242,11710680,잠실3동,10
20242,11710690,잠실4동,1
20242,11710710,잠실6동,8
20242,11710720,잠실7동,0
20242,11740515,강일동,13
20242,11740520,상일동,5
20242,11740530,명일1동,4
20242,11740540,명일2동,5
20242,11740550,고덕1동,3
20242,11740560,고덕2동,6
20242,11740570,암사1동,10
20242,11740580,암사2동,5
20242,11740590,암사3동,0
20242,11740600,천호1동,4
20242,11740610,천호2동,15
20242,11740620,천호3동,5
20242,11740640,성내1동,4
20242,11740650,성내2동,4
20242,11740660,성내3동,5
20242,11740685,길동,13
20242,11740690,둔촌1동,1
20242,11740700,둔촌2동,7
20243,11110515,청운효자동,2
20243,11110530,사직동,3
20243,11110540,삼청동,1
20243,11110550,부암동,4
20243,11110560,평창동,3
20243,11110570,무악동,0
20243,11110580,교남동,5
20243,11110600,가회동,1
20243,11110615,종로1·2·3·4가동,24
20243,11110630,종로5·6가동,4
20243,11110640,이화동,6
20243,11110650,혜화동,6
20243,11110670,창신1동,0
20243,11110680,창신2동,0
20243,11110690,창신3동,0
20243,11110700,숭인1동,4
20243,11110710,숭인2동,3
20243,11140520,소공동,11
20243,11140540,회현동,22
20243,11140550,명동,28
20243,11140570,필동,4
20243,11140580,장충동,2
20243,11140590,광희동,10
20243,11140605,을지로동,6
20243,11140615,신당동,6
20243,11140625,다산동,0
20243,11140635,약수동,4
20243,11140645,청구동,1
20243,11140650,신당5동,1
20243,11140665,동화동,3
20243,11140670,황학동,2
20243,11140680,중림동,1
20243,11170510,후암동,5
20243,11170520,용산2가동,4
20243,11170530,남영동,11
20243,11170555,청파동,4
20243,11170560,원효로1동,9
20243,11170570,원효로2동,3
20243,11170580,효창동,2
20243,11170590,용문동,2
20243,11170625,한강로동,14
20243,11170630,이촌1동,4
20243,11170640,이촌2동,2
20243,11170650,이태원1동,6
20243,11170660,이태원2동,4
20243,11170685,한남동,4
20243,11170690,서빙고동,9
20243,11170700,보광동,1
20243,11200520,왕십리2동,1
20243,11200535,왕십리도선동,9
20243,11200540,마장동,3
20243,11200550,사근동,12
20243,11200560,행당1동,7
20243,11200570,행당2동,2
20243,11200580,응봉동,1
20243,11200590,금호1가동,2
20243,11200615,금호2·3가동,6
20243,11200620,금호4가동,3
20243,11200645,옥수동,2
20243,11200650,성수1가1동,1
20243,11200660,성수1가2동,8
20243,11200670,성수2가1동,3
20243,11200690,성수2가3동,8
20243,11200720,송정동,1
20243,11200790,용답동,7
20243,11215710,화양동,23
20243,11215730,군자동,9
20243,11215740,중곡1동,4
20243,11215750,중곡2동,6
20243,11215760,중곡3동,1
20243,11215770,중곡4동,4
20243,11215780,능동,5
20243,11215810,광장동,3
20243,11215820,자양1동,3
20243,11215830,자양2동,9
20243,11215840,자양3동,4
20243,11215847,자양4동,6
20243,11215850,구의1동,6
20243,11215860,구의2동,5
20243,11215870,구의3동,9
20243,11230536,용신동,18
20243,11230545,제기동,2
20243,11230560,전농1동,9
20243,11230570,전농2동,5
20243,11230600,답십리1동,7
20243,11230610,답십리2동,5
20243,11230650,장안1동,14
20243,11230660,장안2동,8
20243,11230705,청량리동,7
20243,11230710,회기동,6
20243,11230720,휘경1동,8
20243,11230730,휘경2동,2
20243,11230740,이문1동,8
20243,11230750,이문2동,4
20243,11260520,면목2동,7
20243,11260540,면목4동,4
20243,11260550,면목5동,1
20243,11260565,면목본동,6
20243,11260570,면목7동,6
20243,11260575,면목3·8동,4
20243,11260580,상봉1동,12
20243,11260590,상봉2동,8
20243,11260600,중화1동,4
20243,11260610,중화2동,2
20243,11260620,묵1동,6
20243,11260630,묵2동,1
20243,11260655,망우본동,14
20243,11260660,망우3동,1
20243,11260680,신내1동,8
20243,11260690,신내2동,1
20243,11290525,성북동,6
20243,11290555,삼선동,4
20243,11290575,동선동,6
20243,11290580,돈암1동,2
20243,11290590,돈암2동,2
20243,11290600,안암동,8
20243,11290610,보문동,2
20243,11290620,정릉1동,5
20243,11290630,정릉2동,3
20243,11290640,정릉3동,2
20243,11290650,정릉4동,3
20243,11290660,길음1동,3
20243,11290685,길음2동,2
20243,11290705,종암동,0
20243,11290715,월곡1동,3
20243,11290725,월곡2동,5
20243,11290760,장위1동,0
20243,11290770,장위2동,1
20243,11290780,장위3동,1
20243,11290810,석관동,5
20243,11305534,삼양동,1
20243,11305535,미아동,9
20243,11305545,송중동,6
20243,11305555,송천동,7
20243,11305575,삼각산동,1
20243,11305595,번1동,7
20243,11305603,번2동,2
20243,11305608,번3동,3
20243,11305615,수유1동,10
20243,11305625,수유2동,4
20243,11305635,수유3동,6
20243,11305645,우이동,7
20243,11305660,인수동,5
20243,11320511,창1동,2
20243,11320512,창2동,5
20243,11320513,창3동,3
20243,11320514,창4동,6
20243,11320515,창5동,10
20243,11320521,도봉1동,7
20243,11320522,도봉2동,2
20243,11320660,쌍문1동,6
20243,11320670,쌍문2동,1
20243,11320680,쌍문3동,4
20243,11320681,쌍문4동,3
20243,11320690,방학1동,6
20243,11320700,방학2동,4
20243,11320710,방학3동,3
20243,11350560,월계1동,12
20243,11350570,월계2동,2
20243,11350580,월계3동,3
20243,11350595,공릉1동,6
20243,11350600,공릉2동,13
20243,11350611,하계1동,6
20243,11350612,하계2동,1
20243,11350619,중계본동,3
20243,11350621,중계1동,3
20243,11350624,중계4동,6
20243,11350625,중계2·3동,0
20243,11350630,상계1동,3
20243,11350640,상계2동,4
20243,11350665,상계3·4동,4
20243,11350670,상계5동,5
20243,11350695,상계6·7동,6
20243,11350700,상계8동,0
20243,11350710,상계9동,1
20243,11350720,상계10동,1
20243,11380510,녹번동,8
20243,11380520,불광1동,8
20243,11380530,불광2동,1
20243,11380551,갈현1동,5
20243,11380552,갈현2동,7
20243,11380560,구산동,2
20243,11380570,대조동,6
20243,11380580,응암1동,6
20243,11380590,응암2동,4
20243,11380600,응암3동,11
20243,11380625,역촌동,10
20243,11380631,신사1동,3
20243,11380632,신사2동,5
20243,11380640,증산동,5
20243,11380650,수색동,3
20243,11380690,진관동,7
20243,11410520,천연동,3
20243,11410555,북아현동,0
20243,11410565,충현동,10
20243,11410585,신촌동,20
20243,11410615,연희동,14
20243,11410620,홍제1동,1
20243,11410640,홍제3동,3
20243,11410655,홍제2동,4
20243,11410660,홍은1동,3
20243,11410685,홍은2동,7
20243,11410690,남가좌1동,3
20243,11410700,남가좌2동,4
20243,11410710,북가좌1동,2
20243,11410720,북가좌2동,4
20243,11440555,아현동,3
20243,11440565,공덕동,10
20243,11440585,도화동,4
20243,11440590,용강동,7
20243,11440600,대흥동,5
20243,11440610,염리동,7
20243,11440630,신수동,1
20243,11440655,서강동,11
20243,11440660,서교동,40
20243,11440680,합정동,8
20243,11440690,망원1동,10
20243,11440700,망원2동,4
20243,11440710,연남동,9
20243,11440720,성산1동,8
20243,11440730,성산2동,5
20243,11440740,상암동,13
20243,11470510,목1동,10
20243,11470520,목2동,10
20243,11470530,목3동,6
20243,11470540,목4동,9
20243,11470550,목5동,2
20243,11470560,신월1동,5
20243,11470570,신월2동,1
20243,11470580,신월3동,0
20243,11470590,신월4동,3
20243,11470600,신월5동,4
20243,11470610,신월6동,3
20243,11470611,신월7동,4
20243,11470620,신정1동,3
20243,11470630,신정2동,5
20243,11470640,신정3동,5
20243,11470650,신정4동,15
20243,11470670,신정6동,7
20243,11470680,신정7동,2
20243,11500510,염창동,13
20243,11500520,등촌1동,4
20243,11500530,등촌2동,3
20243,11500535,등촌3동,9
20243,11500540,화곡1동,13
20243,11500550,화곡2동,1
20243,11500560,화곡3동,3
20243,11500570,화곡4동,3
20243,11500590,화곡본동,10
20243,11500591,화곡6동,10
20243,11500593,화곡8동,6
20243,11500603,가양1동,20
20243,11500604,가양2동,2
20243,11500605,가양3동,4
20243,11500611,발산1동,6
20243,11500615,우장산동,12
20243,11500620,공항동,13
20243,11500630,방화1동,11
20243,11500640,방화2동,10
20243,11500641,방화3동,5
20243,11530510,신도림동,14
20243,11530520,구로1동,4
20243,11530530,구로2동,10
20243,11530540,구로3동,13
20243,11530550,구로4동,9
20243,11530560,구로5동,9
20243,11530595,가리봉동,6
20243,11530720,고척1동,5
20243,11530730,고척2동,4
20243,11530740,개봉1동,5
20243,11530750,개봉2동,6
20243,11530760,개봉3동,0
20243,11530770,오류1동,10
20243,11530780,오류2동,9
20243,11530790,수궁동,7
20243,11530800,항동,2
20243,11545510,가산동,28
20243,11545610,독산1동,9
20243,11545620,독산2동,4
20243,11545630,독산3동,4
20243,11545640,독산4동,2
20243,11545670,시흥1동,6
20243,11545680,시흥2동,2
20243,11545690,시흥3동,1
20243,11545700,시흥4동,1
20243,11545710,시흥5동,2
20243,11560515,영등포본동,11
20243,11560535,영등포동,13
20243,11560540,여의동,38
20243,11560550,당산1동,12
20243,11560560,당산2동,9
20243,11560585,도림동,4
20243,11560605,문래동,13
20243,11560610,양평1동,8
20243,11560620,양평2동,10
20243,11560630,신길1동,10
20243,11560650,신길3동,4
20243,11560660,신길4동,4
20243,11560670,신길5동,2
20243,11560680,신길6동,7
20243,11560690,신길7동,4
20243,11560700,대림1동,2
20243,11560710,대림2동,7
20243,11560720,대림3동,12
20243,11590510,노량진1동,6
20243,11590520,노량진2동,1
20243,11590530,상도1동,10
20243,11590540,상도2동,5
20243,11590550,상도3동,3
20243,11590560,상도4동,0
20243,11590605,흑석동,8
20243,11590620,사당1동,4
20243,11590630,사당2동,5
20243,11590640,사당3동,1
20243,11590650,사당4동,0
20243,11590651,사당5동,2
20243,11590660,대방동,6
20243,11590670,신대방1동,2
20243,11590680,신대방2동,5
20243,11620525,보라매동,5
20243,11620545,청림동,0
20243,11620565,성현동,3
20243,11620575,행운동,3
20243,11620585,낙성대동,5
20243,11620595,청룡동,7
20243,11620605,은천동,4
20243,11620615,중앙동,5
20243,11620625,인헌동,5
20243,11620630,남현동,5
20243,11620645,서원동,7
20243,11620655,신원동,2
20243,11620665,서림동,8
20243,11620685,신사동,5
20243,11620695,신림동,6
20243,11620715,난향동,2
20243,11620725,조원동,3
20243,11620735,대학동,8
20243,11620745,삼성동,0
20243,11620765,미성동,3
20243,11620775,난곡동,9
20243,11650510,서초1동,6
20243,11650520,서초2동,8
20243,11650530,서초3동,22
20243,11650531,서초4동,12
20243,11650540,잠원동,7
20243,11650550,반포본동,2
20243,11650560,반포1동,3
20243,11650570,반포2동,3
20243,11650580,반포3동,2
20243,11650581,반포4동,8
20243,11650590,방배본동,5
20243,11650600,방배1동,5
20243,11650610,방배2동,9
20243,11650620,방배3동,5
20243,11650621,방배4동,6
20243,11650651,양재1동,8
20243,11650652,양재2동,14
20243,11650660,내곡동,5
20243,11680510,신사동,8
20243,11680521,논현1동,22
20243,11680531,논현2동,17
20243,11680545,압구정동,7
20243,11680565,청담동,16
20243,11680580,삼성1동,18
20243,11680590,삼성2동,15
20243,11680600,대치1동,7
20243,11680610,대치2동,14
20243,11680630,대치4동,24
20243,11680640,역삼1동,44
20243,11680650,역삼2동,16
20243,11680655,도곡1동,7
20243,11680656,도곡2동,9
20243,11680660,개포1동,0
20243,11680670,개포2동,7
20243,11680690,개포4동,6
20243,11680700,세곡동,7
20243,11680720,일원본동,5
20243,11680730,일원1동,2
20243,11680740,일원2동,1
20243,11680750,수서동,6
20243,11710510,풍납1동,3
20243,11710520,풍납2동,7
20243,11710531,거여1동,2
20243,11710532,거여2동,3
20243,11710540,마천1동,7
20243,11710550,마천2동,5
20243,11710561,방이1동,6
20243,11710562,방이2동,15
20243,11710566,오륜동,4
20243,11710570,오금동,10
20243,11710580,송파1동,11
20243,11710590,송파2동,8
20243,11710600,석촌동,10
20243,11710610,삼전동,11
20243,11710620,가락본동,12
20243,11710631,가락1동,1
20243,11710632,가락2동,4
20243,11710641,문정1동,4
20243,11710642,문정2동,22
20243,11710646,장지동,5
20243,11710647,위례동,5
20243,11710650,잠실본동,18
20243,11710670,잠실2동,2
20243,11710680,잠실3동,10
20243,11710690,잠실4동,1
20243,11710710,잠실6동,8
20243,11710720,잠실7동,0
20243,11740515,강일동,13
20243,11740520,상일동,5
20243,11740530,명일1동,4
20243,11740540,명일2동,5
20243,11740550,고덕1동,3
20243,11740560,고덕2동,5
20243,11740570,암사1동,8
20243,11740580,암사2동,5
20243,11740590,암사3동,0
20243,11740600,천호1동,4
20243,11740610,천호2동,15
20243,11740620,천호3동,6
20243,11740640,성내1동,4
20243,11740650,성내2동,4
20243,11740660,성내3동,5
20243,11740685,길동,13
20243,11740690,둔촌1동,1
20243,11740700,둔촌2동,7
20244,11110515,청운효자동,2
20244,11110530,사직동,3
20244,11110540,삼청동,1
20244,11110550,부암동,4
20244,11110560,평창동,3
20244,11110570,무악동,0
20244,11110580,교남동,5
20244,11110600,가회동,1
20244,11110615,종로1·2·3·4가동,24
20244,11110630,종로5·6가동,4
20244,11110640,이화동,4
20244,11110650,혜화동,7
20244,11110670,창신1동,0
20244,11110680,창신2동,0
20244,11110690,창신3동,0
20244,11110700,숭인1동,4
20244,11110710,숭인2동,3
20244,11140520,소공동,11
20244,11140540,회현동,22
20244,11140550,명동,28
20244,11140570,필동,4
20244,11140580,장충동,2
20244,11140590,광희동,9
20244,11140605,을지로동,6
20244,11140615,신당동,6
20244,11140625,다산동,0
20244,11140635,약수동,4
20244,11140645,청구동,1
20244,11140650,신당5동,1
20244,11140665,동화동,3
20244,11140670,황학동,1
20244,11140680,중림동,1
20244,11170510,후암동,5
20244,11170520,용산2가동,4
20244,11170530,남영동,11
20244,11170555,청파동,4
20244,11170560,원효로1동,9
20244,11170570,원효로2동,3
20244,11170580,효창동,2
20244,11170590,용문동,2
20244,11170625,한강로동,14
20244,11170630,이촌1동,4
20244,11170640,이촌2동,2
20244,11170650,이태원1동,6
20244,11170660,이태원2동,4
20244,11170685,한남동,4
20244,11170690,서빙고동,9
20244,11170700,보광동,1
20244,11200520,왕십리2동,1
20244,11200535,왕십리도선동,9
20244,11200540,마장동,3
20244,11200550,사근동,12
20244,11200560,행당1동,7
20244,11200570,행당2동,1
20244,11200580,응봉동,1
20244,11200590,금호1가동,2
20244,11200615,금호2·3가동,8
20244,11200620,금호4가동,3
20244,11200645,옥수동,4
20244,11200650,성수1가1동,1
20244,11200660,성수1가2동,5
20244,11200670,성수2가1동,3
20244,11200690,성수2가3동,8
20244,11200720,송정동,1
20244,11200790,용답동,6
20244,11215710,화양동,23
20244,11215730,군자동,9
20244,11215740,중곡1동,4
20244,11215750,중곡2동,6
20244,11215760,중곡3동,1
20244,11215770,중곡4동,4
20244,11215780,능동,5
20244,11215810,광장동,3
20244,11215820,자양1동,3
20244,11215830,자양2동,11
20244,11215840,자양3동,4
20244,11215847,자양4동,6
20244,11215850,구의1동,6
20244,11215860,구의2동,6
20244,11215870,구의3동,11
20244,11230536,용신동,17
20244,11230545,제기동,2
20244,11230560,전농1동,9
20244,11230570,전농2동,5
20244,11230600,답십리1동,7
20244,11230610,답십리2동,5
20244,11230650,장안1동,13
20244,11230660,장안2동,8
20244,11230705,청량리동,7
20244,11230710,회기동,6
20244,11230720,휘경1동,9
20244,11230730,휘경2동,2
20244,11230740,이문1동,7
20244,11230750,이문2동,4
20244,11260520,면목2동,7
20244,11260540,면목4동,4
20244,11260550,면목5동,1
20244,11260565,면목본동,6
20244,11260570,면목7동,5
20244,11260575,면목3·8동,4
20244,11260580,상봉1동,13
20244,11260590,상봉2동,8
20244,11260600,중화1동,4
20244,11260610,중화2동,2
20244,11260620,묵1동,6
20244,11260630,묵2동,1
20244,11260655,망우본동,16
20244,11260660,망우3동,1
20244,11260680,신내1동,7
20244,11260690,신내2동,1
20244,11290525,성북동,6
20244,11290555,삼선동,4
20244,11290575,동선동,6
20244,11290580,돈암1동,2
20244,11290590,돈암2동,2
20244,11290600,안암동,8
20244,11290610,보문동,2
20244,11290620,정릉1동,4
20244,11290630,정릉2동,3
20244,11290640,정릉3동,2
20244,11290650,정릉4동,3
20244,11290660,길음1동,3
20244,11290685,길음2동,2
20244,11290705,종암동,0
20244,11290715,월곡1동,3
20244,11290725,월곡2동,5
20244,11290760,장위1동,0
20244,11290770,장위2동,1
20244,11290780,장위3동,1
20244,11290810,석관동,5
20244,11305534,삼양동,1
20244,11305535,미아동,9
20244,11305545,송중동,6
20244,11305555,송천동,7
20244,11305575,삼각산동,1
20244,11305595,번1동,7
20244,11305603,번2동,2
20244,11305608,번3동,3
20244,11305615,수유1동,10
20244,11305625,수유2동,4
20244,11305635,수유3동,6
20244,11305645,우이동,6
20244,11305660,인수동,4
20244,11320511,창1동,2
20244,11320512,창2동,5
20244,11320513,창3동,3
20244,11320514,창4동,6
20244,11320515,창5동,10
20244,11320521,도봉1동,7
20244,11320522,도봉2동,2
20244,11320660,쌍문1동,6
20244,11320670,쌍문2동,1
20244,11320680,쌍문3동,3
20244,11320681,쌍문4동,3
20244,11320690,방학1동,6
20244,11320700,방학2동,4
20244,11320710,방학3동,3
20244,11350560,월계1동,13
20244,11350570,월계2동,2
20244,11350580,월계3동,3
20244,11350595,공릉1동,6
20244,11350600,공릉2동,13
20244,11350611,하계1동,6
20244,11350612,하계2동,1
20244,11350619,중계본동,3
20244,11350621,중계1동,3
20244,11350624,중계4동,6
20244,11350625,중계2·3동,0
20244,11350630,상계1동,3
20244,11350640,상계2동,4
20244,11350665,상계3·4동,4
20244,11350670,상계5동,4
20244,11350695,상계6·7동,6
20244,11350700,상계8동,0
20244,11350710,상계9동,1
20244,11350720,상계10동,1
20244,11380510,녹번동,8
20244,11380520,불광1동,8
20244,11380530,불광2동,1
20244,11380551,갈현1동,5
20244,11380552,갈현2동,7
20244,11380560,구산동,2
20244,11380570,대조동,6
20244,11380580,응암1동,6
20244,11380590,응암2동,4
20244,11380600,응암3동,10
20244,11380625,역촌동,11
20244,11380631,신사1동,3
20244,11380632,신사2동,4
20244,11380640,증산동,5
20244,11380650,수색동,3
20244,11380690,진관동,7
20244,11410520,천연동,2
20244,11410555,북아현동,0
20244,11410565,충현동,10
20244,11410585,신촌동,19
20244,11410615,연희동,12
20244,11410620,홍제1동,0
20244,11410640,홍제3동,3
20244,11410655,홍제2동,4
20244,11410660,홍은1동,3
20244,11410685,홍은2동,7
20244,11410690,남가좌1동,3
20244,11410700,남가좌2동,4
20244,11410710,북가좌1동,2
20244,11410720,북가좌2동,4
20244,11440555,아현동,3
20244,11440565,공덕동,10
20244,11440585,도화동,6
20244,11440590,용강동,8
20244,11440600,대흥동,4
20244,11440610,염리동,7
20244,11440630,신수동,1
20244,11440655,서강동,11
20244,11440660,서교동,41
20244,11440680,합정동,8
20244,11440690,망원1동,10
20244,11440700,망원2동,4
20244,11440710,연남동,8
20244,11440720,성산1동,8
20244,11440730,성산2동,5
20244,11440740,상암동,13
20244,11470510,목1동,10
20244,11470520,목2동,10
20244,11470530,목3동,6
20244,11470540,목4동,9
20244,11470550,목5동,2
20244,11470560,신월1동,5
20244,11470570,신월2동,1
20244,11470580,신월3동,0
20244,11470590,신월4동,3
20244,11470600,신월5동,4
20244,11470610,신월6동,3
20244,11470611,신월7동,4
20244,11470620,신정1동,3
20244,11470630,신정2동,5
20244,11470640,신정3동,5
20244,11470650,신정4동,15
20244,11470670,신정6동,7
20244,11470680,신정7동,2
20244,11500510,염창동,12
20244,11500520,등촌1동,4
20244,11500530,등촌2동,4
20244,11500535,등촌3동,9
20244,11500540,화곡1동,13
20244,11500550,화곡2동,1
20244,11500560,화곡3동,3
20244,11500570,화곡4동,3
20244,11500590,화곡본동,10
20244,11500591,화곡6동,10
20244,11500593,화곡8동,5
20244,11500603,가양1동,20
20244,11500604,가양2동,2
20244,11500605,가양3동,4
20244,11500611,발산1동,6
20244,11500615,우장산동,12
20244,11500620,공항동,13
20244,11500630,방화1동,11
20244,11500640,방화2동,10
20244,11500641,방화3동,5
20244,11530510,신도림동,14
20244,11530520,구로1동,4
20244,11530530,구로2동,10
20244,11530540,구로3동,13
20244,11530550,구로4동,9
20244,11530560,구로5동,9
20244,11530595,가리봉동,5
20244,11530720,고척1동,5
20244,11530730,고척2동,4
20244,11530740,개봉1동,7
20244,11530750,개봉2동,4
20244,11530760,개봉3동,0
20244,11530770,오류1동,10
20244,11530780,오류2동,9
20244,11530790,수궁동,7
20244,11530800,항동,2
20244,11545510,가산동,25
20244,11545610,독산1동,9
20244,11545620,독산2동,4
20244,11545630,독산3동,3
20244,11545640,독산4동,2
20244,11545670,시흥1동,6
20244,11545680,시흥2동,3
20244,11545690,시흥3동,1
20244,11545700,시흥4동,1
20244,11545710,시흥5동,2
20244,11560515,영등포본동,11
20244,11560535,영등포동,13
20244,11560540,여의동,40
20244,11560550,당산1동,14
