기준_년분기_코드,행정동_코드,행정동_코드_명,서비스_업종_코드,서비스_업종_코드_명,당월_매출_금액,당월_매출_건수,주중_매출_금액,주말_매출_금액,월요일_매출_금액,화요일_매출_금액,수요일_매출_금액,목요일_매출_금액,금요일_매출_금액,토요일_매출_금액,일요일_매출_금액,시간대_00~06_매출_금액,시간대_06~11_매출_금액,시간대_11~14_매출_금액,시간대_14~17_매출_금액,시간대_17~21_매출_금액,시간대_21~24_매출_금액,남성_매출_금액,여성_매출_금액,연령대_10_매출_금액,연령대_20_매출_금액,연령대_30_매출_금액,연령대_40_매출_금액,연령대_50_매출_금액,연령대_60_이상_매출_금액,주중_매출_건수,주말_매출_건수,월요일_매출_건수,화요일_매출_건수,수요일_매출_건수,목요일_매출_건수,금요일_매출_건수,토요일_매출_건수,일요일_매출_건수,시간대_00~06_매출_건수,시간대_06~11_매출_건수,시간대_11~14_매출_건수,시간대_14~17_매출_건수,시간대_17~21_매출_건수,시간대_21~24_매출_건수,남성_매출_건수,여성_매출_건수,연령대_10_매출_건수,연령대_20_매출_건수,연령대_30_매출_건수,연령대_40_매출_건수,연령대_50_매출_건수,연령대_60_이상_매출_건수
20242,11530780,오류2동,CS300002,편의점,895813191.0,142656.0,655953954.0,239859237.0,124714795.0,136851520.0,123678686.0,124388756.0,146320197.0,127081344.0,112777893.0,44782242.0,165316966.0,126459340.0,133254669.0,255437828.0,170562146.0,609003237.0,286809954.0,11125523.0,92475642.0,224782470.0,250918067.0,214375743.0,102135746.0,105628.0,37028.0,20744.0,21258.0,20605.0,20738.0,22283.0,19828.0,17200.0,6344.0,29611.0,19552.0,23276.0,39309.0,24564.0,95206.0,47450.0,2796.0,18055.0,35899.0,34878.0,34614.0,16414.0
20242,11545630,독산3동,CS300002,편의점,1499488775.0,200052.0,1022001321.0,477487454.0,207045840.0,192568523.0,201151648.0,200354729.0,220880581.0,241732626.0,235754828.0,197218613.0,210277334.0,191439225.0,181001261.0,426567245.0,292985097.0,1013942347.0,477071933.0,9507979.0,257562958.0,414066873.0,292900064.0,315260881.0,201715525.0,138325.0,61727.0,28139.0,27042.0,27015.0,27091.0,29038.0,30743.0,30984.0,25093.0,31485.0,25959.0,26788.0,52811.0,37916.0,130576.0,69052.0,2692.0,38669.0,54366.0,36448.0,43536.0,23916.0
20242,11545670,시흥1동,CS300002,편의점,2491498586.0,339582.0,1755805882.0,735692704.0,326942249.0,338658874.0,350900887.0,353827010.0,385476862.0,380117049.0,355575655.0,345400753.0,386904472.0,274524190.0,283851321.0,709876405.0,490941445.0,1631680756.0,851092244.0,19909324.0,332146872.0,626451713.0,558097295.0,562520152.0,383647644.0,240886.0,98696.0,44772.0,47326.0,48016.0,47986.0,52786.0,51579.0,47117.0,42021.0,55768.0,40748.0,42961.0,94682.0,63402.0,223638.0,115342.0,4894.0,57530.0,90985.0,70607.0,68943.0,46023.0
20242,11560610,양평1동,CS300002,편의점,1119260064.0,181155.0,889905673.0,229354391.0,174761504.0,184932942.0,166184306.0,175176276.0,188850645.0,125505252.0,103849139.0,68676024.0,232042295.0,200701336.0,170061568.0,267298621.0,180480220.0,706617762.0,349665938.0,2550694.0,155494148.0,368411278.0,276574121.0,183565466.0,69687993.0,147580.0,33575.0,30122.0,30077.0,27201.0,30030.0,30150.0,17774.0,15801.0,8447.0,43357.0,37076.0,28362.0,39738.0,24175.0,113443.0,63125.0,768.0,30489.0,62701.0,42386.0,30453.0,9775.0
20242,11560660,신길4동,CS300002,편의점,240634462.0,33328.0,162666863.0,77967599.0,30296830.0,33741008.0,28720394.0,35769312.0,34139319.0,40931437.0,37036162.0,32481819.0,31088160.0,26205419.0,31589823.0,58445751.0,60823490.0,169011228.0,71623234.0,975327.0,38901585.0,71196340.0,41445248.0,58950184.0,29165778.0,22943.0,10385.0,4391.0,4607.0,4262.0,4668.0,5015.0,5176.0,5209.0,4122.0,4859.0,3523.0,4423.0,8107.0,8294.0,22300.0,11028.0,225.0,6258.0,10095.0,6400.0,7178.0,3172.0
20242,11560710,대림2동,CS300002,편의점,1217975257.0,174289.0,829091114.0,388884143.0,171181986.0,161750090.0,157523496.0,160432779.0,178202763.0,189505631.0,199378512.0,180294109.0,182877214.0,138718800.0,145758067.0,321865581.0,248461486.0,792070180.0,425905077.0,4159194.0,180666438.0,365872675.0,258319592.0,289113959.0,119843399.0,121229.0,53060.0,24532.0,24685.0,22895.0,23296.0,25821.0,26540.0,26520.0,24306.0,31022.0,23711.0,22637.0,40913.0,31700.0,111226.0,63063.0,1069.0,32825.0,55404.0,33126.0,34514.0,17351.0
20242,11590560,상도4동,CS300002,편의점,850423013.0,90545.0,574363143.0,276059870.0,113227109.0,113610978.0,118382116.0,108710029.0,120432911.0,133771688.0,142288182.0,49508175.0,110904543.0,123482096.0,160480087.0,295215612.0,110832500.0,496369704.0,354053309.0,2982353.0,63935633.0,161976727.0,201269190.0,217477525.0,202781585.0,62105.0,28440.0,12471.0,12551.0,12388.0,11738.0,12957.0,13470.0,14970.0,6582.0,13537.0,12387.0,14765.0,29569.0,13705.0,54356.0,36189.0,627.0,9914.0,21604.0,20461.0,20850.0,17089.0
20242,11590605,흑석동,CS300002,편의점,3129852186.0,411947.0,2351207532.0,778644654.0,458645210.0,461099927.0,472278491.0,495619979.0,463563925.0,404288417.0,374356237.0,209366728.0,278281127.0,582290879.0,602695505.0,951271198.0,505946749.0,1448979091.0,1677009552.0,120761066.0,1063710759.0,514813904.0,485424245.0,617216052.0,324062616.0,321409.0,90538.0,62936.0,65092.0,62946.0,66229.0,64206.0,46959.0,43579.0,36648.0,50439.0,76967.0,73077.0,108664.0,66152.0,209197.0,202527.0,23826.0,155210.0,62177.0,53406.0,79326.0,37779.0
20242,11590620,사당1동,CS300002,편의점,1762818210.0,285686.0,1233828512.0,528989698.0,228122463.0,236144524.0,227459175.0,248313710.0,293788640.0,285198888.0,243790810.0,182101483.0,226290727.0,191170523.0,227283364.0,506537842.0,429434271.0,1140849269.0,607173701.0,10005571.0,393487367.0,637456687.0,329173177.0,239092758.0,138807410.0,203331.0,82355.0,37677.0,39725.0,38010.0,40914.0,47005.0,44390.0,37965.0,25948.0,40837.0,33617.0,40125.0,82380.0,62779.0,181179.0,102482.0,2629.0,71047.0,101692.0,45323.0,38857.0,24113.0
20242,11620575,행운동,CS300002,편의점,1514273254.0,257702.0,1061470929.0,452802325.0,203832003.0,215535184.0,203176030.0,209997255.0,228930457.0,243790806.0,209011519.0,197743128.0,195551506.0,153644094.0,178071829.0,432925167.0,356337530.0,970481484.0,543791770.0,16326302.0,392068532.0,524773262.0,241653997.0,203184557.0,136266604.0,181998.0,75704.0,35479.0,36584.0,36125.0,35885.0,37925.0,40298.0,35406.0,29456.0,37570.0,28365.0,32364.0,72046.0,57901.0,159567.0,98135.0,4011.0,74520.0,91294.0,34160.0,32561.0,21156.0
20242,11620605,은천동,CS300002,편의점,2722132111.0,365313.0,1969023958.0,753108153.0,375584941.0,389232709.0,389597496.0,388698012.0,425910800.0,399283584.0,353824569.0,251212713.0,284631901.0,308230120.0,391185255.0,910339542.0,576532580.0,1464812540.0,1257319571.0,20141081.0,699713861.0,890489352.0,490399858.0,394798937.0,226589022.0,269851.0,95462.0,51892.0,54091.0,54385.0,53146.0,56337.0,50588.0,44874.0,34566.0,55360.0,43136.0,50003.0,108687.0,73561.0,208585.0,156728.0,4576.0,98704.0,119636.0,59030.0,52883.0,30484.0
20242,11620695,신림동,CS300002,편의점,7148539678.0,915319.0,4969118550.0,2179421128.0,932627140.0,965549166.0,1003326527.0,1024212323.0,1043403394.0,1136443903.0,1042977225.0,1019305318.0,731234786.0,705086147.0,916912799.0,2142078532.0,1633922096.0,4163567771.0,2981654648.0,51331882.0,2300003425.0,2572626883.0,1082687835.0,767107364.0,371465031.0,639536.0,275783.0,119522.0,124891.0,129236.0,129417.0,136470.0,143806.0,131977.0,139544.0,120520.0,96865.0,110013.0,251009.0,197368.0,579094.0,336074.0,7253.0,297286.0,335076.0,132231.0,97593.0,45729.0
20242,11650621,방배4동,CS300002,편의점,2181012242.0,328063.0,1619296985.0,561715257.0,299698597.0,327485707.0,319275936.0,333921851.0,338914894.0,296144880.0,265570377.0,167280196.0,336092053.0,336951909.0,360560738.0,589487882.0,390639464.0,1276767957.0,824436812.0,28982262.0,282080490.0,602392854.0,542360696.0,411404510.0,233983955.0,246455.0,81608.0,46408.0,50115.0,48916.0,49963.0,51053.0,42616.0,38992.0,23149.0,58074.0,53701.0,55778.0,84040.0,53321.0,193220.0,128050.0,8164.0,50382.0,93370.0,81070.0,55861.0,32424.0
20242,11680531,논현2동,CS300002,편의점,10496887359.0,1446139.0,8452566304.0,2044321055.0,1646324024.0,1732335066.0,1595676797.0,1710671864.0,1767558553.0,1106707852.0,937613203.0,844846361.0,1906772176.0,2015379863.0,1714435139.0,2603337585.0,1412116235.0,6201234288.0,3747531718.0,45718098.0,1848100259.0,3466819962.0,2413316584.0,1494100580.0,680710527.0,1193086.0,253053.0,233504.0,245007.0,222313.0,245674.0,246588.0,138546.0,114507.0,98472.0,319848.0,306244.0,238016.0,317855.0,165704.0,918464.0,487069.0,8438.0,280893.0,507987.0,328967.0,193829.0,85419.0
20242,11680600,대치1동,CS300002,편의점,4618138562.0,640999.0,3161157667.0,1456980895.0,600637188.0,624768051.0,621948586.0,643302278.0,670501564.0,758686316.0,698294579.0,85581540.0,362819048.0,736455621.0,992412131.0,1659879120.0,780991102.0,1878954177.0,2739184385.0,376288400.0,585181894.0,571581491.0,1487154849.0,1263101610.0,334830318.0,444719.0,196280.0,88615.0,87633.0,83331.0,93190.0,91950.0,106396.0,89884.0,16303.0,76852.0,94239.0,130426.0,220833.0,102346.0,283184.0,357815.0,88154.0,71059.0,69292.0,209706.0,167515.0,35273.0
20242,11710566,오륜동,CS300002,편의점,1793280600.0,362584.0,882693009.0,910587591.0,138187937.0,163613559.0,168728876.0,168730437.0,243432200.0,473815706.0,436771885.0,922516.0,296917643.0,428715420.0,449029625.0,451198555.0,166496841.0,790141633.0,1003138967.0,56376080.0,384719154.0,508408835.0,456281628.0,219492671.0,168002232.0,187333.0,175251.0,29512.0,34987.0,35445.0,36804.0,50585.0,89488.0,85763.0,223.0,63586.0,83310.0,89029.0,93578.0,32858.0,157008.0,205576.0,14126.0,84755.0,97500.0,81788.0,47768.0,36647.0
20242,11710620,가락본동,CS300002,편의점,5832213329.0,753242.0,4397990854.0,1434222475.0,850435243.0,896776878.0,815413876.0,889546080.0,945818777.0,758599321.0,675623154.0,577372237.0,934430513.0,955375206.0,890956642.0,1544414462.0,929664269.0,3632853130.0,2146303330.0,40764912.0,942738130.0,1641882773.0,1425660452.0,1084719142.0,643391049.0,576962.0,176280.0,110536.0,118702.0,109214.0,115728.0,122782.0,94103.0,82177.0,78044.0,150692.0,127503.0,109817.0,176214.0,110972.0,503156.0,246320.0,7780.0,136673.0,219916.0,170457.0,132046.0,82604.0
20242,11710641,문정1동,CS300002,편의점,3651078089.0,547042.0,2600556318.0,1050521771.0,476458379.0,516738715.0,552452100.0,508173179.0,546733945.0,567014142.0,483507629.0,375262805.0,616608463.0,430251751.0,435370509.0,974683670.0,818900891.0,2525089373.0,1058792199.0,42249930.0,685555062.0,1186053218.0,793735196.0,571346154.0,304942012.0,394969.0,152073.0,74334.0,77947.0,82204.0,77157.0,83327.0,79643.0,72430.0,49975.0,101806.0,67794.0,66278.0,148628.0,112561.0,368329.0,174092.0,13948.0,117826.0,176662.0,105504.0,84359.0,44121.0
20242,11710710,잠실6동,CS300002,편의점,5072482362.0,761156.0,3443275832.0,1629206530.0,657901445.0,658857366.0,701035642.0,699834693.0,725646686.0,878611435.0,750595095.0,107651328.0,538439740.0,1010287714.0,1289026615.0,1675834509.0,451242456.0,2445824685.0,2378107791.0,67024893.0,1403319198.0,1528450664.0,963553115.0,592409015.0,269175591.0,524851.0,236305.0,100898.0,101425.0,106375.0,103812.0,112341.0,126170.0,110135.0,14944.0,104397.0,162208.0,197514.0,223105.0,58988.0,395373.0,347772.0,10713.0,223365.0,246983.0,140914.0,82133.0,39036.0
20242,11110580,교남동,CS300002,편의점,854886391.0,140522.0,677102454.0,177783937.0,131125499.0,132162597.0,121927910.0,143171799.0,148714649.0,89488107.0,88295830.0,65089216.0,198505699.0,126188109.0,137305084.0,195061867.0,132736416.0,581563201.0,232662085.0,8144728.0,92924780.0,225498997.0,245479106.0,169571577.0,72606097.0,113770.0,26752.0,22872.0,22652.0,20699.0,23376.0,24171.0,13456.0,13296.0,9035.0,35365.0,23399.0,24914.0,29546.0,18263.0,96040.0,40630.0,2333.0,19938.0,40219.0,38000.0,25499.0,10682.0
20242,11110600,가회동,CS300002,편의점,850253244.0,132539.0,648171671.0,202081573.0,126824661.0,135623977.0,122559363.0,128666923.0,134496747.0,114854327.0,87227246.0,54054703.0,224491198.0,151336769.0,149392907.0,174251674.0,96725993.0,537679471.0,216254226.0,5886395.0,95084572.0,200349730.0,198817288.0,159415319.0,94380391.0,103133.0,29406.0,19000.0,21465.0,19570.0,21123.0,21975.0,16573.0,12833.0,7036.0,39314.0,24576.0,24245.0,25187.0,12181.0,86137.0,40315.0,2068.0,20638.0,36643.0,30914.0,22747.0,13447.0
20242,11170520,용산2가동,CS300002,편의점,1581818292.0,250820.0,996697551.0,585120741.0,184236272.0,182988062.0,197270644.0,201065194.0,231137379.0,310398045.0,274722696.0,226799537.0,170375960.0,201165039.0,257174967.0,411294115.0,315008674.0,996757008.0,585061284.0,20347156.0,396281005.0,556691823.0,321065915.0,169357437.0,118074956.0,154905.0,95915.0,28477.0,28608.0,30532.0,31494.0,35794.0,49418.0,46497.0,28670.0,27995.0,34878.0,46746.0,66430.0,46101.0,149156.0,101664.0,4808.0,66721.0,84657.0,48047.0,28494.0,18093.0
20242,11170560,원효로1동,CS300002,편의점,1801599330.0,257491.0,1380007732.0,421591598.0,261539141.0,279332857.0,268618398.0,283440713.0,287076623.0,216156271.0,205435327.0,167934547.0,313612616.0,288731498.0,227170693.0,463754517.0,340395459.0,1287705660.0,461725821.0,5969738.0,249334660.0,530973449.0,478274455.0,337790737.0,147088443.0,202627.0,54864.0,38527.0,41184.0,39107.0,40999.0,42810.0,28173.0,26691.0,20446.0,51244.0,45471.0,36753.0,62714.0,40863.0,181242.0,71391.0,1510.0,43488.0,78212.0,64534.0,46648.0,18240.0
20242,11200520,왕십리2동,CS300002,편의점,850614215.0,130821.0,603910010.0,246704205.0,117888741.0,121226425.0,119343890.0,124202056.0,121248898.0,128206784.0,118497421.0,118358284.0,142463790.0,103643256.0,103297340.0,202804641.0,180046904.0,546668414.0,293918599.0,36595698.0,147025318.0,248729922.0,117628971.0,192495791.0,98111314.0,92776.0,38045.0,17768.0,18291.0,18169.0,18876.0,19672.0,19489.0,18556.0,16110.0,22971.0,16375.0,17331.0,32050.0,25984.0,80343.0,48931.0,4977.0,27805.0,39029.0,18214.0,25163.0,14086.0
20242,11200535,왕십리도선동,CS300002,편의점,2647072621.0,400644.0,1852532918.0,794539703.0,336036352.0,372561309.0,348433902.0,378440225.0,417061130.0,430504444.0,364035259.0,420961048.0,323545909.0,271983324.0,293468081.0,703977526.0,633136733.0,1695715966.0,951356655.0,26232454.0,748361215.0,836422089.0,417238393.0,417137182.0,201681288.0,285448.0,115196.0,52781.0,56364.0,56988.0,56883.0,62432.0,62033.0,53163.0,57392.0,60195.0,47152.0,48305.0,102785.0,84815.0,246198.0,154446.0,5381.0,121398.0,127873.0,59518.0,56804.0,29670.0
20242,11230600,답십리1동,CS300002,편의점,1281709171.0,193223.0,911570909.0,370138262.0,175013783.0,176408350.0,174978277.0,181067114.0,204103385.0,207131193.0,163007069.0,161178413.0,198356544.0,146215975.0,162578580.0,345189926.0,268189733.0,879302799.0,402406372.0,12376532.0,220387594.0,344891249.0,281227328.0,292337063.0,130489405.0,138390.0,54833.0,27046.0,27320.0,27283.0,27419.0,29322.0,29664.0,25169.0,21900.0,34043.0,23674.0,26008.0,50293.0,37305.0,128583.0,64640.0,3247.0,38803.0,51196.0,39306.0,40604.0,20067.0
20242,11230710,회기동,CS300002,편의점,1057292582.0,173372.0,780828422.0,276464160.0,148294421.0,160851645.0,157516950.0,155703131.0,158462275.0,143581622.0,132882538.0,181576060.0,163109772.0,108807117.0,133242180.0,252456254.0,218101199.0,682746181.0,374546401.0,10872681.0,353720861.0,313966504.0,177989572.0,130876630.0,69866334.0,129846.0,43526.0,24171.0,26665.0,26312.0,27347.0,25351.0,23046.0,20480.0,25287.0,30094.0,20369.0,23519.0,42178.0,31925.0,105345.0,68027.0,2385.0,67258.0,47717.0,23417.0,23446.0,9149.0
20242,11260540,면목4동,CS300002,편의점,1336843044.0,188168.0,952054588.0,384788456.0,182027169.0,195055984.0,186086474.0,193873337.0,195011624.0,198363390.0,186425066.0,162154904.0,214912724.0,153668467.0,180953988.0,370603027.0,254549934.0,857854032.0,469713740.0,4980621.0,175864526.0,343286441.0,362649617.0,271140622.0,169645947.0,135194.0,52974.0,26050.0,27671.0,26066.0,27947.0,27460.0,27535.0,25439.0,21019.0,32613.0,23821.0,26300.0,51143.0,33272.0,121347.0,65552.0,1194.0,28536.0,52512.0,45319.0,35965.0,23372.0
20242,11260570,면목7동,CS300002,편의점,3858193467.0,529168.0,2697318803.0,1160874664.0,521077383.0,520954104.0,540845129.0,534637017.0,579805170.0,587934950.0,572939714.0,616680744.0,579779447.0,402458119.0,507349785.0,963179214.0,788746158.0,2637020282.0,1221173185.0,16719997.0,486778904.0,1101935419.0,938023815.0,824294355.0,490440977.0,373179.0,155989.0,70360.0,72740.0,74981.0,75087.0,80011.0,79602.0,76387.0,72579.0,91544.0,62525.0,67112.0,129435.0,105973.0,353108.0,176060.0,5289.0,87946.0,157088.0,116274.0,108611.0,53960.0
20242,11260575,면목3·8동,CS300002,편의점,1794362088.0,274932.0,1295724897.0,498637191.0,246154783.0,259695564.0,258382545.0,256354685.0,275137320.0,259564694.0,239072497.0,292679042.0,296559368.0,203092130.0,222083064.0,442152337.0,337796147.0,1186469148.0,602664844.0,47077407.0,329735055.0,473839862.0,349905917.0,378066758.0,210508994.0,202294.0,72638.0,39719.0,41355.0,39301.0,40607.0,41312.0,37849.0,34789.0,38503.0,51116.0,37717.0,36323.0,64586.0,46687.0,178053.0,96740.0,12310.0,63548.0,67759.0,45504.0,56373.0,29299.0
20242,11260660,망우3동,CS300002,편의점,534471554.0,73154.0,380196353.0,154275201.0,72546220.0,79943108.0,68389435.0,78144695.0,81172895.0,84758666.0,69516535.0,67748168.0,101953851.0,56712965.0,77025362.0,127919692.0,103111516.0,371375414.0,163096140.0,4496740.0,71996844.0,168692600.0,103463791.0,102817514.0,83004065.0,52032.0,21122.0,10097.0,10721.0,9526.0,10407.0,11281.0,11267.0,9855.0,8998.0,15497.0,8454.0,10033.0,17495.0,12677.0,49010.0,24144.0,1148.0,12878.0,23974.0,12473.0,13048.0,9633.0
20242,11290575,동선동,CS300002,편의점,1848329454.0,372443.0,1363768390.0,484561064.0,270596844.0,277730888.0,273484241.0,264361700.0,277594717.0,260992780.0,223568284.0,215403549.0,255511703.0,264572894.0,272429861.0,482232062.0,358179385.0,957911767.0,890417687.0,59473344.0,654143444.0,434161278.0,290287021.0,326519214.0,83745153.0,286025.0,86418.0,57437.0,59490.0,57162.0,56450.0,55486.0,46021.0,40397.0,31340.0,58514.0,64772.0,61476.0,94040.0,62301.0,162061.0,210382.0,18307.0,155271.0,75914.0,48615.0,59098.0,15238.0
20242,11290620,정릉1동,CS300002,편의점,1155720890.0,170943.0,825294648.0,330426242.0,163079812.0,173185501.0,154447704.0,164945722.0,169635909.0,170586572.0,159839670.0,155378231.0,148087712.0,126508299.0,155473278.0,328080877.0,242192493.0,711707253.0,437921735.0,26221091.0,233884080.0,229479894.0,271324709.0,240263334.0,148455881.0,124423.0,46520.0,23853.0,25257.0,24867.0,25060.0,25386.0,23923.0,22597.0,21677.0,23517.0,21010.0,26112.0,46313.0,32314.0,100295.0,70016.0,5993.0,40857.0,34855.0,35458.0,32436.0,20712.0
20242,11320511,창1동,CS300002,편의점,2163507448.0,414114.0,1571764504.0,591742944.0,314311703.0,311878379.0,310477497.0,304578882.0,330518043.0,324667644.0,267075300.0,180025849.0,494637547.0,227223750.0,241065567.0,612842570.0,407712165.0,1271045591.0,889115763.0,29435996.0,408771163.0,552933627.0,494123535.0,453734459.0,221162574.0,304423.0,109691.0,59189.0,62302.0,59818.0,59930.0,63184.0,59713.0,49978.0,27324.0,115479.0,50627.0,51129.0,101672.0,67883.0,225616.0,188332.0,9022.0,97869.0,104669.0,79737.0,78680.0,43972.0
20242,11320512,창2동,CS300002,편의점,2786539902.0,391318.0,1944574259.0,841965643.0,393162330.0,379485261.0,387924443.0,378152834.0,405849391.0,425986287.0,415979356.0,392150593.0,438762979.0,306394701.0,357694900.0,754260197.0,537276532.0,1870504103.0,866302233.0,38012966.0,388129456.0,683503338.0,602450716.0,664208393.0,360501466.0,274983.0,116335.0,53941.0,54569.0,55480.0,53822.0,57171.0,59008.0,57327.0,50554.0,65904.0,45604.0,52951.0,102428.0,73877.0,265847.0,121538.0,9703.0,65699.0,95182.0,80911.0,86152.0,49737.0
20242,11350595,공릉1동,CS300002,편의점,3294257247.0,537280.0,2364226547.0,930030700.0,458846601.0,475676826.0,445003310.0,472771455.0,511928355.0,487693575.0,442337125.0,359423782.0,579050925.0,406554975.0,438162053.0,874132536.0,636932976.0,2137140112.0,1144998012.0,37656532.0,672324893.0,819740930.0,693284009.0,643676821.0,415454937.0,387305.0,149975.0,76050.0,79233.0,73001.0,76268.0,82753.0,78796.0,71179.0,53734.0,101804.0,71395.0,76307.0,136887.0,97153.0,338999.0,197343.0,9420.0,130686.0,135730.0,102492.0,94843.0,63170.0
20242,11350600,공릉2동,CS300002,편의점,3434862499.0,753856.0,2695733454.0,739129045.0,527606944.0,580523037.0,531593295.0,541316456.0,514693722.0,384276681.0,354852364.0,242109379.0,627775501.0,723934948.0,621506904.0,764096390.0,455439377.0,2011562020.0,1423300479.0,143451652.0,903878866.0,611174518.0,717074120.0,699330540.0,359952803.0,613820.0,140036.0,121498.0,132675.0,120458.0,127002.0,112187.0,72332.0,67704.0,47588.0,141464.0,175251.0,142309.0,158376.0,88868.0,413973.0,339883.0,44214.0,248766.0,117034.0,135475.0,144122.0,64245.0
20242,11350612,하계2동,CS300002,편의점,74893152.0,11059.0,51431119.0,23462033.0,9444586.0,11260276.0,10343230.0,10594981.0,9788046.0,13135621.0,10326412.0,0.0,14042879.0,7155049.0,14111091.0,24664174.0,14919959.0,56459024.0,18434128.0,717488.0,9001054.0,16658162.0,13618973.0,17165485.0,17731990.0,7694.0,3365.0,1417.0,1624.0,1612.0,1541.0,1500.0,1735.0,1630.0,0.0,1958.0,1067.0,1922.0,3716.0,2396.0,8214.0,2845.0,237.0,1449.0,2281.0,2060.0,2572.0,2460.0
20242,11350630,상계1동,CS300002,편의점,2636210303.0,353082.0,1879927216.0,756283087.0,366792309.0,375610174.0,359694380.0,376968719.0,400861634.0,391580566.0,364702521.0,211245501.0,395214425.0,331915423.0,410790104.0,838579252.0,448465598.0,1575039954.0,1061170349.0,59219758.0,445018223.0,576598323.0,544623851.0,607428776.0,403321372.0,253071.0,100011.0,48693.0,50360.0,49737.0,50571.0,53710.0,51743.0,48268.0,29620.0,66475.0,44478.0,51703.0,101042.0,59764.0,222377.0,130705.0,10581.0,68253.0,82008.0,68707.0,73365.0,50168.0
20242,11350665,상계3·4동,CS300002,편의점,1072523998.0,168147.0,750777076.0,321746922.0,141480445.0,157816621.0,151833946.0,140808682.0,158837382.0,171495316.0,150251606.0,98705011.0,229756196.0,118177779.0,133037446.0,296907380.0,195940186.0,725289760.0,344465793.0,10877902.0,141995252.0,189523386.0,250340130.0,308627032.0,168391851.0,116881.0,51266.0,22172.0,23425.0,23518.0,22626.0,25140.0,27123.0,24143.0,14854.0,38705.0,19450.0,21377.0,42880.0,30881.0,109729.0,58256.0,2312.0,28502.0,31482.0,37762.0,43136.0,24791.0
20242,11350670,상계5동,CS300002,편의점,447445554.0,63211.0,319344608.0,128100946.0,63767919.0,64960484.0,61689115.0,60282695.0,68644395.0,63503531.0,64597415.0,62069292.0,70667670.0,47906630.0,47479005.0,122856277.0,96466680.0,326253254.0,121192300.0,1119904.0,71959705.0,86010025.0,122266520.0,99677037.0,66412363.0,45274.0,17937.0,9006.0,9090.0,8809.0,8546.0,9823.0,8775.0,9162.0,8063.0,11033.0,7021.0,7569.0,16458.0,13067.0,44567.0,18644.0,367.0,11515.0,12277.0,17178.0,12281.0,9593.0
20242,11380560,구산동,CS300002,편의점,2337428347.0,341699.0,1642453031.0,694975316.0,320854084.0,322048768.0,332549381.0,326941922.0,340058876.0,350545621.0,344429695.0,264841120.0,331817465.0,256505289.0,310578895.0,697482198.0,476203380.0,1453542513.0,877351311.0,26258962.0,299835962.0,536071458.0,609550010.0,520699155.0,338478277.0,242990.0,98709.0,48468.0,48270.0,48125.0,47586.0,50541.0,49997.0,48712.0,35001.0,56729.0,41133.0,47263.0,94070.0,67503.0,205477.0,135938.0,7820.0,53359.0,81112.0,80223.0,72383.0,46516.0
20242,11380600,응암3동,CS300002,편의점,4836463803.0,705157.0,3344810941.0,1491652862.0,628465446.0,695504065.0,654322832.0,640366693.0,726151905.0,804860104.0,686792758.0,779978709.0,648724451.0,478738680.0,609154821.0,1333459276.0,986407866.0,3278199552.0,1547943792.0,37246827.0,701661672.0,1235335882.0,1147476198.0,1066308459.0,638114307.0,490419.0,214738.0,92568.0,99579.0,96359.0,96753.0,105160.0,112049.0,102689.0,104730.0,110295.0,79734.0,93758.0,180586.0,136054.0,474436.0,230307.0,8633.0,120464.0,188627.0,152915.0,145731.0,88370.0
20242,11380690,진관동,CS300002,편의점,668160857.0,108750.0,460312490.0,207848367.0,86334819.0,90648318.0,91487897.0,89252800.0,102588656.0,112451749.0,95396618.0,68605593.0,117521751.0,77557787.0,85715517.0,186131402.0,132628807.0,395308367.0,272852490.0,16487266.0,98870823.0,181096776.0,178070196.0,141386167.0,52249629.0,75414.0,33336.0,14391.0,14919.0,14894.0,15072.0,16138.0,17698.0,15638.0,9406.0,18682.0,13818.0,15953.0,29625.0,21266.0,63371.0,45379.0,5352.0,20125.0,27710.0,25397.0,21884.0,8282.0
20242,11410615,연희동,CS300002,편의점,5454383204.0,690280.0,3870513484.0,1583869720.0,727124062.0,777581692.0,747396258.0,785765244.0,832646228.0,834978985.0,748890735.0,458940327.0,650930339.0,771961462.0,920639563.0,1562888966.0,1089022547.0,2970528672.0,2400319593.0,49080608.0,1428070422.0,1413328717.0,1024453569.0,922157770.0,533757171.0,499996.0,190284.0,94124.0,101279.0,99366.0,100250.0,104977.0,100598.0,89686.0,61744.0,103785.0,101271.0,118664.0,176581.0,128235.0,402530.0,282314.0,11862.0,189436.0,185621.0,124901.0,106999.0,66024.0
20242,11410685,홍은2동,CS300002,편의점,1525314531.0,282323.0,1117179518.0,408135013.0,223428326.0,238451876.0,209887357.0,223681200.0,221730759.0,209993048.0,198141965.0,131972981.0,261263568.0,213796608.0,247301690.0,393082649.0,277897035.0,865256787.0,653982224.0,74541462.0,323276695.0,247698016.0,350244084.0,313286391.0,210192362.0,215418.0,66905.0,41419.0,46945.0,40799.0,44014.0,42241.0,34168.0,32737.0,21035.0,61128.0,42549.0,49573.0,65770.0,42268.0,152425.0,129530.0,23531.0,66958.0,42188.0,62286.0,54880.0,32112.0
